,band3 wc0.0,band3 wc0.5,band3 wc1.0,band4 wc0.0,band4 wc0.5,band4 wc1.0,band5 wc0.0,band5 wc0.5,band5 wc1.0,band6 wc0.0,band6 wc0.5,band6 wc1.0,最优 逐周无前视,SPY_buyhold
2021-01-04,64973.28534706026,61680.82189269827,58409.05264321629,62675.472578701745,59306.797686610655,55982.275817908856,59851.15238095604,56866.62732917824,53900.02344747046,63620.6735298425,62129.44081216575,60567.39184233947,89452.03363746034,19057.182855912128
2021-01-11,63305.81824165679,60097.85219998628,56910.04926944354,61066.97628238,57784.75468476764,54545.55297230611,58315.139121311775,55407.208585611,52516.73929308224,61987.91970235845,60534.95781383779,59012.99709351747,87156.34668234996,18779.291406418266
2021-01-19,65633.68802615978,62307.75925332909,59002.73502580171,63312.51978639195,59909.60494611494,56551.291910211294,60459.49258060035,57444.63216361045,54447.87507138172,64267.32796667444,62760.938033587474,61183.0120564797,90226.77475673138,19138.164979539095
2021-01-25,60958.39755709539,57869.384971058964,54799.78783494883,58802.57330567934,55642.05860774148,52522.96858978918,56152.77604634302,53352.67345566167,50569.38463396216,59689.3675480085,58290.28242604305,56824.7569935873,83673.7042791745,18497.846220116302
2021-02-01,64668.12405754827,61391.12438015305,58134.72171276437,62237.540176098686,58892.40323000759,55591.11079683401,59432.954354162684,56469.28307775791,53523.40775081063,63176.13672353182,61695.323697961445,60144.18923472275,88114.1202423671,19379.6037045014
2021-02-08,65255.59384341257,61948.82465705427,58662.839591759686,62802.92961537539,59427.40417550863,56096.12154875735,59972.8658712596,56982.2714800205,54009.63470339881,63750.05273012077,62255.78743693455,60690.5618794474,89013.97499061888,19625.99612319621
2021-02-16,63277.33277499794,60070.81020901832,56884.44168145172,60899.02248155006,57625.82804765277,54395.53518040322,58154.75375662528,55254.82096398881,52372.3013904967,61817.433011296336,60368.467234692354,58850.69239524011,85526.11391985448,19495.530906741333
2021-02-22,58644.41866743366,55672.66490381449,52719.5895802417,56440.23877467538,53406.694591579995,50412.91089341094,53896.894468228544,51209.283196692944,48537.81021779811,57291.40694585186,55948.52866841091,54541.879253457955,79093.91011004704,19012.222700839975
2021-03-01,53139.95142280057,50447.131641692526,47771.23710972621,52003.20537036514,49208.14240503321,46449.71416535339,49659.805357056735,47183.47988530685,44722.023998887315,52787.45919656031,51550.15091499971,50254.08484586173,73266.16653170831,19175.640749515398
2021-03-08,57810.96667258001,54881.44734761302,51970.341005493385,55970.80375314476,52962.490715590604,49993.60745982433,53448.613412648054,50783.356030509625,48134.10271266855,56814.89243356363,55483.18338762789,54088.23361308629,78299.577304695,19697.01701486108
2021-03-15,55737.2072867027,52912.773874425366,50106.092945816774,53963.05355800344,51062.65287266124,48200.267568262716,51531.3376757734,48961.68676469247,46407.46582997267,54776.86360922302,53492.92480987229,52148.013814377,75962.21173126808,19531.929786775792
2021-03-22,54474.01830734392,51713.5958732444,48970.52359297295,52740.072754598885,49905.404716438,47107.89050528598,50770.33285035376,48238.630046796854,45722.12935269529,53967.92948470543,52702.95164514963,51377.902035046114,74246.49989869962,19857.904372173165
2021-03-29,56897.64581132261,54014.4082087856,51149.29269340052,55086.55452447138,52125.76802405251,49203.78837789869,53029.178055934666,50384.836149604365,47756.37271646646,56077.20011398017,54762.782160098424,53385.944603864504,77743.8282224304,20090.08184363558
2021-04-05,57116.86286562861,54222.51663381389,51346.362310503224,55298.793748828146,52326.59983627832,49393.36229427243,53233.49055498321,50578.960444290184,47940.36998387466,56276.58018748309,54957.48887709057,53575.756034133956,78239.41364121469,20635.68813267284
2021-04-12,59227.04442540184,56225.76661962545,53243.35282211378,57341.80677496375,54259.80520716704,51218.199252383696,55200.20098856843,52447.59930656685,49711.52616496029,58355.71751752348,56987.892400349665,55555.111460220774,80440.78659355415,20925.048460047383
2021-04-19,60544.11056664922,57476.09160542915,54427.35614236757,58616.949793055384,55466.41196869553,52357.168058026895,56427.71987655995,53613.90699432245,50816.99020722004,59653.407456911424,58255.1652192067,56790.52269823453,82651.882554215,20898.987723454666
2021-04-26,57820.35366509991,54890.358662634804,51978.779632805,55979.8919512221,52971.090442126886,50001.72511718726,53889.151054357535,51201.925914279134,48530.83674823894,56969.72148413906,55634.38333255173,54235.63211194657,78594.08367249064,20927.094550936894
2021-05-03,54895.72448227109,52113.932462779514,49349.624911918414,53148.35573128768,50291.74334143943,47472.57240192503,51163.36724604136,48612.06547147928,46076.08349226444,54088.11839061265,52820.323390865895,51492.32283814826,74813.413925965,21168.802498384666
2021-05-10,52482.46856640136,49822.96614434328,47180.179560976714,50811.91541472529,48080.88178012918,45385.643642518655,48914.188464874154,46475.04376918658,44050.54539951688,51710.3654250504,50498.3036142196,49228.68293025038,71145.86680375473,20890.964893387896
2021-05-17,54521.66945646353,51758.83234275843,49013.36055992899,52786.20713479513,49949.05947068434,47149.098133893676,50814.74420051073,48280.8267898518,45762.12478669391,53416.14249704467,52164.09823337757,50852.59639395639,72474.37859457583,20808.744346327807
2021-05-24,57029.21338771109,54139.30871524334,51267.56803463294,55213.93421421126,52246.30132325181,49317.56502179497,52773.52371023275,50141.93021005655,47526.13863275037,55475.19931328564,54174.89191875914,52812.83500973288,75887.64957623369,21064.50570751669
2021-06-01,55395.30690181394,52588.19898748958,49798.73466043791,53632.036098044395,50749.426905296175,47904.59990144616,51261.54419041043,48705.34674486593,46164.49849169188,54149.61725241676,52880.38075402289,51550.870248197294,73436.53247790608,21192.870988584968
2021-06-07,58035.89617090833,55094.97874364286,52172.545940009055,56188.5735904929,53168.5558819862,50188.12136770013,53705.08482727931,51027.03829519838,48365.07262239127,56456.9250251046,55133.60653339816,53747.44576706081,75686.78132481393,21278.591427956064
2021-06-14,60060.02553955241,57016.53715658471,53992.17808910371,58148.273526060475,55022.92606578063,51938.542350573785,55578.167636654594,52806.71834879959,50051.91077551104,57932.95090391511,56575.035197804966,55152.63425079189,78348.12888748402,20876.69610165841
2021-06-21,62029.49318666295,58886.203782121185,55762.670974983244,60055.051660370336,56827.218883880516,53641.693121466684,57400.66774488371,54538.33804765486,51693.195774358,59832.66825304887,58430.224243351404,56961.180414967646,81410.7216705821,21464.893387895758
2021-06-28,63018.92197221945,59825.49414386646,56652.13804923667,61012.98624564966,57733.66649901145,54497.32860313428,58316.26240895818,55408.27585963046,52517.75088981966,60718.950754813624,59295.73278296821,57804.928470263156,82790.46348225331,21822.636226577644
2021-07-06,62995.79236959128,59803.53661328238,56631.345223842225,60990.59287421685,57712.47672421686,54477.326649507675,58294.858806134354,55387.93956439028,52498.475493303966,60696.66530214313,59273.969688743586,57783.712540449946,82518.48763536112,21913.202670687057
2021-07-12,61236.44728747308,58133.34477861878,55049.74627944353,59287.24895881396,56100.68396342566,52955.88508773722,56666.80129156843,53841.06642547396,51032.299242421024,59001.53018940745,57618.567587319216,56169.930307374234,79874.39963609855,21702.88606504415
2021-07-19,63389.351472778595,60177.152458906916,56985.14316177157,61371.624719861604,58073.028909179375,54817.66759949423,58438.61173503758,55524.52413979469,52627.93475900378,60846.34099551531,59420.13706825152,57926.205001890085,84889.55649356153,22135.580443678653
2021-07-26,65081.04278471467,61783.118818028015,58505.9233773193,63009.46833122235,59622.841869573196,56280.603721478175,59998.1811178577,57006.32436182429,54032.432800527014,62173.614208218234,60716.29974517632,59189.77975354547,85422.88258308524,22063.644195563214
2021-08-02,64962.02773768839,61670.134752669976,58398.93238694594,62894.24161518235,59513.8083472859,56177.68221911786,59811.531050978265,56828.981748157654,53864.34175163228,61980.1965239837,60527.41566240976,59005.644565715746,84535.21121126002,22263.891880249837
2021-08-09,65422.53425830667,62107.30551488336,58812.914063594435,63340.08989581306,59935.69322011371,56575.917771117354,60235.52643745784,57231.83426933813,54246.17836402372,62475.206937398485,61010.82331082508,59476.89845241451,85178.05233941613,22436.463493430972
2021-08-16,63875.37185296659,60638.544188545755,57422.06103994935,61842.17473632472,58518.28785146763,55237.96695622714,58811.030382292105,55878.371836645354,52963.323018389754,61250.272481868094,59814.60062830413,58310.75101899429,83173.56503484662,22307.667456385956
2021-08-23,66617.65101996936,63241.860797463516,59887.288515707696,64497.16526713432,61030.57822267895,57609.427530426736,60930.96682326307,57892.59597025785,54872.46961506982,63458.13525539314,61970.712343229075,60412.65410047425,89296.36328980223,22654.3721731639
2021-08-30,67365.5149938498,63951.82742954136,60559.59600311604,65221.22421520866,61715.72052444147,58256.163264068375,61614.99086618772,58542.510613264305,55488.47967478596,63865.68702210677,62368.711326312,60800.64665353962,89318.7741324084,22796.737023476202
2021-09-07,65053.82710686224,61757.28227044792,58481.4572917287,62983.11894715627,59597.90870950788,56257.06822304907,59500.63564964675,56533.58939191123,53584.35934937512,61709.82266735828,60263.37921654463,58748.24648409257,86114.97377254734,22412.341158733576
2021-09-13,65983.27355379878,62639.62984524063,59317.00202612503,63738.15198013892,60312.36030422991,56931.47027803143,60213.921148204565,57211.306344921824,54226.72133519446,62449.59159833881,60985.808380870825,59452.51244403198,86121.2951319783,22280.906741331037
2021-09-20,65732.82361943353,62401.871238574764,59091.85497803149,63496.22375923954,60083.43521661218,56715.37789239336,59985.36970194832,56994.15179730222,54020.89525128293,62212.5543118485,60754.32711473226,59226.851044748466,86925.1854634801,22407.602842989447
2021-09-27,65221.436492634806,61916.39819965111,58632.13314850265,63002.23689479566,59615.9991076522,56274.14453972904,59518.69652144661,56550.74964405384,53600.62438980907,61728.55411759942,60281.67161215306,58766.07897506735,82379.27443107004,21919.502476846865
2021-10-04,66016.10637136249,62670.79888897245,59346.51775338525,63769.867640837474,60342.371314839904,56959.79898130119,60243.88317617583,57239.77429267032,54253.70417421995,62480.66608036197,61016.154494555405,59482.09560033276,84546.008926807,22102.250699978464
2021-10-11,69699.17017117752,66167.22670607243,62657.48265569265,67327.61292356819,63708.89526786559,60137.607931326995,63604.91243831223,60433.203172298534,57280.539060935174,65966.48631541808,64420.269068636124,62800.624442526896,87219.14299216759,22506.569028645274
2021-10-18,71831.00309122694,68191.03088873268,64573.93709675381,69386.90891384041,65657.50842779932,61976.98897426003,65550.34515838393,62281.6253510753,59032.53321737026,67984.15061187698,66390.64045156186,64721.457047239914,89696.37008549766,22872.496230885205
2021-10-25,82242.30868080455,78074.7528263097,73933.39141737121,78411.83662362276,74197.36524576342,70038.13269601336,74076.26360130357,70382.39212740138,66710.7012342456,76826.62614922956,75025.85334777985,73139.56473162206,92924.90740981553,23181.94055567521
2021-11-01,86413.10694301596,82034.19959566531,77682.81510682243,82388.37810418729,77960.17598140032,73590.01404300726,77448.20326298806,73586.18735087481,69747.36167599307,80323.7618738429,78441.01818272234,76468.86601069677,94172.45524892269,23650.387680379066
2021-11-08,83868.30076987343,79618.34921225622,75395.1099840186,79962.0974089104,75664.30277286525,71422.83907796655,75167.4072965565,71419.12507926807,67693.35016277994,78264.38501199309,76429.91195342055,74508.32270893187,88874.84699581045,23586.797329312943
2021-11-15,87701.31603664003,83257.1298390715,78840.87679884,83616.58828707934,79122.37244895702,74687.06203310718,78602.76746346308,74683.17829430927,70787.12507237865,81158.31124657788,79256.00618868627,77263.36371192762,92186.41480761315,23668.533275899204
2021-11-22,83498.21564322193,79267.0178202819,75062.41445339254,79609.24916141704,75330.41937690224,71107.67196234193,75250.80750325514,71498.36646869565,67768.45770737604,77697.37191180096,75876.18932061025,73968.52168650215,87868.60662379421,23167.833297437002
2021-11-29,79726.18413013115,75686.13064965763,71671.47022080328,76012.90169150871,71927.36802310859,67895.38320385457,71851.35261549253,68268.42808765521,64707.01793771633,74187.39348797534,72448.48281208418,70626.99405469731,83766.63716104164,22887.68037906526
2021-12-06,80903.83649820884,76804.10653126665,72730.14470209254,77135.70437745377,72989.82242508713,68898.2803032699,72912.68417776958,69276.83551213627,65662.81901783848,75283.23120523046,73518.63471108924,71670.24035710361,86130.14985607016,23761.953478354513
2021-12-13,77488.26937601756,73561.62023553606,69659.65136347094,73879.21881110453,69908.36611200825,65989.55914534834,70561.79619991637,67043.17642269554,63545.68489279892,72855.91084019197,71148.20936686391,69359.41188705894,84436.70487639615,23295.713978031446
2021-12-20,81434.80869673131,77308.17218582142,73207.47292906955,77641.94630998294,73468.85491798594,69350.4599890609,74155.56472108232,70457.73883412045,66782.11727295909,76566.52044849253,74771.84437801834,72891.94201682047,87550.80942447257,23839.274176179195
2021-12-27,80958.15655047636,76855.67396319221,72778.9768147913,77187.49444915907,73038.82888931353,68944.53964459668,73956.43050437316,70268.53460262949,66602.78340012906,76360.91195325681,74571.05522998718,72696.20107906988,88421.15217116401,24060.090458755116
2022-01-03,74532.5590356773,70755.6878881858,67002.55560565508,71061.17199273249,67241.78338590718,63472.455280582355,69000.76389455909,65559.98622791818,62139.869390275904,71244.12604186361,69574.20389547075,67824.97982229799,83121.53023243786,23610.75813051906
2022-01-10,74590.20605703851,70810.4136980049,67054.37856469779,71116.13407846815,67293.79137507816,63521.547892358314,69054.13236280481,65610.69343528392,62187.931316828144,71299.22963295096,69628.01588945086,67877.43888329396,83185.82037208798,23541.406418264054
2022-01-18,69501.47275626878,65979.54743185229,62479.75855488486,66264.41079149437,62702.8380152825,59187.94656366509,64343.08406992766,61134.565291658575,57945.3126980254,66435.01510222585,64877.81580484151,63246.66760814493,77525.75691344321,22186.786560413526
2022-01-24,69677.92138343625,66317.84376735124,62961.840282207864,65653.66290531226,62124.916544042775,58642.42125348066,63750.04472774142,60571.09832532533,57411.24053437427,65822.69478491656,64279.84793053868,62663.73375136799,76682.37304335166,22387.89575705363
2022-01-31,73616.7577313661,70066.7376545514,66521.02201599404,69365.01118740455,65636.78765812505,61957.429735044425,67353.7830191577,63995.1333565216,60656.65136906507,69543.59830198323,67913.53556704153,66206.06376489738,80254.57657369526,22729.862158087442
2022-02-07,72897.17242988032,69381.85290693375,65870.7957474426,68686.98563960749,64995.20455814825,61351.811433870855,66695.41672113478,63369.59701467378,60063.747849437095,68863.82711003332,67249.6978285703,65558.9161340781,80117.35445453186,22312.45961662718
2022-02-14,73441.18546997868,69853.1898836094,66274.18886207328,68649.19098835239,64959.44128994462,61318.05292350067,66658.71792016375,63334.72822843949,60030.69808925466,68825.93515269266,67212.6940373459,65522.842686555596,80434.85962734715,21996.82317467155
2022-02-22,75301.9087462478,71235.11210285347,67217.28629676012,70388.50315701678,66244.54932034135,62190.623367667045,68872.37359579006,65437.99821294553,62024.2452153222,71111.56150037494,69444.74659209356,67698.77731479106,82256.56752901679,22175.15614904157
2022-02-28,74905.24010948157,70793.61260267408,66738.17167948006,69689.8477876553,65587.0256055616,61573.33771744042,68188.76687799937,64788.48008482515,61408.61098520349,70405.72926872359,68755.45866999806,67026.81936500092,81237.08490098806,21892.472539306484
2022-03-07,71036.46293756184,67975.0118992664,64870.85629488346,66090.44016488588,62975.72170807876,59850.53294309131,63503.38245312475,60336.736060125964,57189.1044207566,65568.01299314082,64031.135736370445,62421.27464143172,77432.6071863965,21279.560628903728
2022-03-14,76815.00996643599,72208.32667105766,67673.84935233771,71466.6469868312,66897.69311377854,62436.60375988201,68669.14193527272,64094.357999545704,59660.17805549834,70901.72234468501,68018.83570425045,65118.42416975046,82950.65569185301,22587.281929786775
2022-03-21,79210.55358934596,74460.20682512435,69784.31784442798,73695.39720784748,68983.95649115913,64383.74414349318,70810.64950164055,66093.19690664744,61520.73316243604,73112.85489404429,70140.06289904317,67149.19948074702,86074.5634189742,23002.42300236916
2022-03-28,79248.1949535181,74495.59079398244,69817.47980078931,73730.41773425981,69016.73811066126,64414.33971252096,70844.29917740189,66124.60481861536,61549.96821024431,73147.59859260495,70173.39390774092,67181.10921192534,86146.86926318811,23014.1611027353
2022-04-04,77356.83787552401,72717.66054572642,68151.19850988567,71970.74929604559,67369.56751955533,62877.01110319364,69153.5115605571,64546.45859804081,60081.00140168751,71401.83986059169,68498.61828247753,65577.74819543789,85432.84929686693,22742.300236915788
2022-04-11,75111.26264871132,70606.75501290185,66172.85183421557,69881.52569134752,65413.910643993404,61051.76769424565,67146.06895209152,62672.75315212428,58336.922764879426,69329.13100713785,66510.1864319727,63674.105662701564,84099.497030434,22245.315528752963
2022-04-18,71128.56233878214,66862.9017589877,62664.101904905874,66176.12700392406,61945.40281962145,57814.55817941175,63585.71514900432,59349.59248884973,55243.665213576816,65653.0225007395,62983.54966972132,60297.8492743175,79410.57848288419,21648.287744992464
2022-04-25,69098.4652634945,65134.07283357664,61212.08603572278,64287.378553693125,60343.72234549506,56474.913097228855,61434.72647627987,57341.90411300662,53374.87286240601,63432.10059401428,60852.93115595487,58258.083102390854,77789.65446628956,20934.848158518198
2022-05-02,68871.59820302935,65054.593190840205,61263.67249393193,64076.30746055277,60270.08811252361,56522.50730505663,61233.02133343762,57271.9328390718,53419.85451270835,63223.83758634808,60778.67556257139,58307.180075945274,76901.59628175077,20901.35688132673
2022-05-09,69345.18489304093,65088.39298708535,60906.0610941535,64516.91995031888,60301.402068971,56192.57127390619,61654.08233172059,57301.68907249944,53108.02944296344,63658.58817662887,60810.25376096299,57966.82646286148,76582.32056539661,20412.502692224854
2022-05-16,67160.87753300347,63382.66965786738,59632.30397510941,62484.69834312591,58721.127866871626,55017.389585717836,59712.03738626039,55800.02612817156,51997.356229721096,61653.40320382539,59216.64445928119,56754.538940913175,74864.77540622564,19798.190824897694
2022-05-23,70019.52027771671,65524.926487331526,61125.1063361035,65144.303698734846,60705.83027662613,56394.66471336631,62253.62690558133,57685.99886650218,53299.029500262135,64277.62522458274,61218.094724718205,58175.30091186586,77481.59084322244,21100.527676071506
2022-05-31,69001.79348000749,64632.58336510016,60348.70427808224,64258.93851583696,59880.787633229564,55628.21438995324,61407.54842071164,56901.99823962804,52574.65143000124,63404.03892183576,60386.08998208922,57384.65026388029,76098.3198704215,20860.70428602197
2022-06-06,66639.33224735713,62809.244640544,59009.92993048506,62058.86162741648,58191.50100311249,54394.15928771381,58543.19410759966,54247.80525726504,50122.30748439779,60446.55833475494,57569.38158482276,54707.94398400006,74352.07290294922,19806.805944432475
2022-06-13,63870.540750537955,60456.973766094656,57041.762836700575,59480.38368381309,56012.169381892,52579.942688401374,56110.78831097367,52216.169101795436,48450.570602629756,57935.069832619,55413.34897629455,52883.26167638241,72124.41905412437,18670.47167779453
2022-06-21,68397.91804834158,64282.026984190044,60216.386637189134,63696.57060802473,59556.004201934964,55506.24666615163,60088.12600337184,55519.83472078888,51147.056947602905,62041.71926480904,58919.29701873673,55826.44668358369,77150.30670610418,19906.472108550504
2022-06-27,66983.27917934718,63669.98794598455,60315.15220510263,62379.167283846466,58988.962351495495,55597.286768038844,58845.35427822481,54991.22185902898,51230.94720420316,60758.54237762358,58358.317355043786,55918.01197036381,77462.70929485561,19455.362911910404
2022-07-05,68614.41699467316,64428.20258614963,60282.91983096232,63898.18844691605,59691.43295508655,55567.57561780913,60278.322084451014,55646.085333001276,51203.56942270916,62238.09902654298,59053.27791686347,55888.12942481568,77695.64137673903,19834.535860435062
2022-07-11,68263.74287866465,64170.235738842675,60108.274642151395,63571.618001088216,59452.43186313356,55406.591216875175,59970.2520280796,55423.281582126285,51055.2279509507,61920.01295492516,58816.83196127462,55726.21634988408,77442.39828574113,19653.88757269007
2022-07-18,68687.19096364088,64253.23276581591,59890.90256158966,63965.96027952509,59529.32693815013,55206.22203174471,60342.25460669545,55494.96540163316,50870.59478373166,62304.110131578236,58892.90495886555,55524.691290947965,76263.10405619993,20162.1796252423
2022-07-25,69211.23073017882,64767.775996883494,60393.191832394994,64682.746424506084,60196.39730780997,55824.84879660804,61018.43443531032,56116.827750642915,51440.637621650145,63002.27401003063,59552.84374705426,56146.88674064932,76394.16041584687,21024.606935171225
2022-08-01,67716.20593121104,63368.73381445471,59088.64460031002,63285.54095727523,58896.1010143581,54618.98188066019,59700.381400960774,54904.653826822876,50329.47360812613,61641.368257558745,58266.448789016365,54934.06351562459,74971.4584349439,21100.096920094766
2022-08-08,68276.53741705869,63893.09126015401,59577.58557936088,63809.210006797664,59383.44875243919,55070.93772862613,60194.38432029229,55358.973525271234,50745.93504953381,62151.43226646862,58748.58634200008,55388.62657051028,76148.84263355013,21795.66013353435
2022-08-15,66067.45933240245,61825.838979892906,57649.960898628095,61744.67169308368,57462.10534234493,53289.12502634078,58246.803200162,53567.841463949284,49104.057220865456,60502.94635109451,57190.356489505175,53919.51528145856,75057.03439150343,21542.590997200085
2022-08-22,63138.63600062457,59085.05007199791,55094.2920071323,59007.48099595365,54914.76423795955,50926.77547810214,55755.36505658403,51276.54037685289,47003.68922737944,57915.00435160038,54744.10660497282,51613.17176259078,75314.08455391807,20683.71742407926
2022-08-29,59830.20337530491,55989.02330124364,52207.37894262642,55915.51880559193,52037.25833785101,48258.23817405877,52833.812098297356,48589.67556883546,44540.7196607149,54880.28738542346,51875.54307860716,48908.66764004538,73660.0072196139,20016.691794098642
2022-09-06,63481.91154720345,59406.28686364962,55393.831629780114,59328.296055862906,55213.32779433491,51203.65692178066,56058.49883689431,51555.32344122515,47259.241423828425,58229.87977548058,55041.74232071126,51893.785042663825,77574.33983921546,20749.515399526168
2022-09-12,60624.62728216638,56732.444117538085,52900.5871820575,56657.96363107717,52728.20772025238,48899.0098235884,53535.33810111283,49234.8480355976,45132.13019471104,55608.98643464655,52564.34520994135,49558.0756753527,77676.27363351801,19757.269007107472
2022-09-19,58671.89074510425,54905.075910397936,51196.64417979129,54832.994461650414,51029.81710961968,47323.95876943091,51810.949590690274,47648.97953683827,43678.41140784796,53817.80511992249,50871.23265750519,47961.79592212082,74328.65241869708,18854.88908033599
2022-09-26,57038.801318459715,53342.52324166201,49707.637963368434,53306.75792232341,49577.55107432873,45947.58596370634,50368.82947343413,46292.929319198374,42408.06591642544,52319.82563791823,49423.47980345956,46566.872223058686,72512.45481662777,18303.03682963601
2022-10-03,57504.77604281692,53842.455658531886,50233.28638136482,53742.24396436953,50042.19772815857,46433.472577155444,50780.31430284065,46726.79211068435,42856.522807008,52747.249001777665,49886.682483173914,47059.30766594031,71877.23105672855,18590.51259961232
2022-10-10,56641.51793129999,53494.40458751196,50337.94434347022,52935.46874975396,49718.71247284376,46530.21386094302,50018.00339157535,46424.738464717855,42945.81173598336,51955.41058948503,49564.202517215155,47157.3528386375,71695.34404589231,18326.082274391556
2022-10-17,59286.0600607143,55224.29110576147,51243.338109601405,55406.97873680642,51326.50175612843,47367.12061420645,52353.299514088234,47926.008173253365,43718.24832898156,54381.16253210706,51166.99530243169,48005.53950665128,73465.37890945683,19179.786775791516
2022-10-24,62018.05397485312,57297.79220185369,52730.02262076974,58592.51809863728,54277.440345036084,50090.42064992757,55363.272267088425,50681.44059299489,46231.762042548355,57507.724162746395,54108.76331213973,50765.54445856861,79676.15658581202,19934.578936032736
2022-10-31,58307.21435496417,53869.38863535326,49574.930763515826,55086.64483022345,51029.75901372266,47093.268923754025,52050.6203690022,47648.92528992215,43465.4924921634,54066.759353381465,50871.17474215176,47727.99681512796,77334.2490632728,19285.32199009261
2022-11-07,62512.880718045315,56559.1068338633,50949.70777754939,61096.23655218749,56596.77109601295,52230.83575064386,57729.00173088592,52847.11058266105,48207.292699401325,59965.088257690324,56420.88632032524,52934.808292757676,78721.08252439307,20420.90243377127
2022-11-14,61038.825214291675,55225.44148748645,49748.31222032214,59655.585558121405,55262.21762526431,50999.23115940537,56367.75022959249,51600.97421337097,47070.56336764774,58551.10977255221,55090.48021758542,51686.60400897142,82011.36494437767,20293.82942063321
2022-11-21,62353.75974755196,56415.14066455119,50820.019833964085,60940.721523252505,56452.7090556759,52097.886809899835,57582.05769830385,52712.59296921734,48084.58532915895,59812.452465999326,56277.27197902047,52800.06745260324,83525.21847046823,20616.627180702133
2022-11-28,63897.29020405686,57811.664116806394,52078.03937811814,62478.03411765599,57876.80543081272,53412.126870285516,59034.64342913564,54042.33982861943,49297.58440064156,61321.30293871741,57696.94271526221,54132.02097483499,84828.21555567982,20851.335343527888
2022-12-05,62609.46781880959,56646.49490633974,51028.42890673901,61303.44292633502,56788.717644426695,52407.97533738979,57924.78821147537,53026.34025024709,48370.78653947082,60168.45837039275,56612.23635987536,53114.335384957005,81506.52183254858,20152.864527245314
2022-12-12,61609.60741365754,55741.861959907306,50213.5153261186,60324.439471794765,55881.813429934016,51571.03068221898,56999.741182213234,52179.52043379731,47598.31496429559,59207.58038724654,55708.15051542831,52266.11030419006,80486.2827471402,19731.208270514755
2022-12-19,59633.091375415745,53953.59079912089,48602.600688857456,58389.15328642106,54089.05244464302,49916.56519329477,55171.11562604224,50505.53380517446,46071.29934336243,57308.12448850726,53920.96086146335,50589.34576032371,80131.88489564313,19712.685763514968
2022-12-27,59153.99890943726,53520.12746076038,48212.12722387469,57920.05462342738,53654.50080694565,49515.535332859086,54727.87068893738,50099.77216883816,45701.16236229785,56847.71081468052,53487.75967213681,50182.91077844478,77579.79035970163,19687.97113934956
2023-01-03,59271.64828858445,53626.571824349005,48308.01468608901,58035.24985269751,53761.212421118245,49614.0150991885,54836.717092009116,50199.41390396588,45792.055851788915,56960.77329577374,53594.139660530076,50282.717865129176,76852.40495920021,19978.83911264269
2023-01-09,60034.87148611055,54317.10506919594,48930.0624694633,58782.552319235,54453.47939245584,50252.8798572891,55542.83301368929,50845.81666650048,46381.706389569335,57694.24005068314,54284.25528615285,50930.19330772991,77842.01027547126,20515.29183717424
2023-01-17,58675.563397573555,53087.25850770953,47822.18919446596,57449.94115079873,53219.00909581893,49113.63791726201,54283.666872031084,49693.132741003945,45330.224657197425,56386.30111961319,53053.62133083034,49775.59654840733,74384.68278955837,20380.411371957787
2023-01-23,59638.84475398168,53958.79622157509,48607.28984976799,58198.70745542511,53912.63210009593,49753.75410247336,54991.16595438262,50340.80169631448,45921.03021982386,57121.20461081191,53745.08877527316,50424.34028498131,74171.46214549935,20884.934309713546
2023-01-30,57948.371141771255,52429.324590535114,47229.507614195594,56549.05478988481,52384.468999251556,48343.47513470342,53432.431620509364,48913.882760574095,44619.39048900149,55662.48645770718,52372.58731682393,49136.6415917694,73818.21568789703,21228.300667671763
2023-02-06,57984.06365521754,52461.617722094394,47258.5979889959,56583.88541339836,52416.73450261761,48373.25164269299,53465.342602241995,48944.01060340631,44646.873197550754,55696.771011478064,52404.8455018288,49166.906639883164,73409.62545684574,21006.40749515399
2023-02-13,57286.39212048369,51830.39295026002,46689.9766039132,55903.060999085035,51786.0497713158,47791.21860488627,52822.04088661585,48355.11012211629,44109.6764131029,55135.65841335754,51876.89714001845,48671.57863028331,72213.18738373661,20966.239500323067
2023-02-21,56596.1963617856,51205.93195591625,46127.44818079383,55229.53183846588,51162.12303079569,47215.42223923749,52293.01862818664,47870.82498026982,43667.91005491294,54583.46485846583,51357.3406665338,48184.12399929741,71640.98517076157,20406.14904156795
2023-02-27,59424.207243881756,53764.600949739026,48432.3544077906,57989.25293445315,53718.60297084916,49574.69258740326,54906.00740207574,50262.84463321125,45849.917553160194,57310.90314098762,53923.57528329232,50591.79864483757,75434.75232013455,20808.205901356883
2023-03-06,58461.62144977796,52893.69255229958,47647.82065479316,57049.91131469357,52848.43967381729,48771.654616095526,54016.60987895375,49448.6595988765,45107.21552406335,56382.54980201306,53050.091732692184,49772.28503359466,73966.88389069868,19867.165625673057
2023-03-13,59416.68267561585,53757.793027027066,48426.22167882503,57981.91006674599,53711.80087261427,49568.41521028817,54899.05494919387,50256.480119097854,45844.11182430631,57303.64616907219,53916.747230514164,50585.39247704409,72496.94475593788,20154.74908464355
2023-03-20,61479.96468388008,55624.56650144349,50107.852955071634,59995.368685744405,55576.97724028478,51289.70988168407,56805.45946803564,52001.668281057944,47436.07769739878,59293.55164383726,55789.040490509724,52342.002329342424,76101.44885962944,20452.40146457032
