,BTC,ETH,OKB,1INCH,AAVE,ADA,AKT,APT,AR,ARB,AVAX,BEAM,COMP,CRV,DASH,DOT,DYDX,ENS,FET,FIL,GALA,ILV,IMX,JUP,LDO,LINK,MANTA,POL,MKR,NEAR,ONDO,OP,PAS,POLYX,RENDER,RIO,SEI,SNX,SOL,STRK,SUI,TAO,TIA,GRAM,TRX,UNI,ZEC,BNB,GMX,API3,GRT,CFG,INJ,JOE
2024-12-06,104463.99,3959.09,54.33,0.4996,368.48,1.0996,,13.65,22.43,1.0168,50.76,,109.54,1.129,47.31,9.028,2.1868,47.69,1.81,6.737,0.0509,56.69,1.872,1.1117,2.382,29.26,1.131,,2052.0,6.859,,2.539,,0.3574,9.326,,0.5954,2.973,224.27,0.6482,4.7834,574.3,6.885,6.391,0.2856,17.073,59.06,718.87,38.17,2.165,0.2873,0.5016,28.59,0.5424
2024-12-13,95186.27,3281.83,45.08,0.3801,318.97,0.8834,,9.23,16.1,0.747,36.57,,79.75,0.8197,35.29,6.842,1.4314,34.05,1.255,4.832,0.03487,39.8,1.313,0.8134,1.719,22.08,0.848,,1584.0,5.038,,1.761,,0.2736,7.035,,0.4191,1.975,180.52,0.466,4.3257,450.2,4.921,5.381,0.2442,13.9,58.58,649.77,27.38,1.554,0.2057,0.4286,20.42,0.3854
2024-12-20,93738.2,3356.48,50.05,0.3927,332.74,0.859,,8.88,16.2,0.7423,35.84,,77.4,0.9487,39.78,6.865,1.4975,33.06,1.296,4.957,0.03475,39.42,1.356,0.8032,1.782,20.96,0.839,,1507.0,5.129,,1.809,,0.2631,6.84,,0.4105,2.011,189.94,0.4728,4.0921,459.1,4.755,5.634,0.2578,13.006,60.65,694.71,27.86,1.629,0.207,0.3127,20.31,0.3779
2024-12-27,98363.61,3635.99,50.14,0.4305,341.7,1.0911,,10.09,19.62,0.9162,43.11,,85.08,1.0269,43.7,7.671,1.5946,36.71,1.609,5.912,0.04189,41.89,1.447,0.9456,2.09,23.58,0.936,,1575.0,5.908,,2.094,,0.3019,8.278,,0.4585,2.183,213.41,0.5213,5.2443,562.7,5.554,5.724,0.2627,15.159,58.45,709.29,29.65,1.775,0.2429,0.3107,25.41,0.4129
2025-01-03,94545.06,3267.3,47.97,0.3783,287.92,0.9677,,8.83,15.54,0.7304,36.56,,77.16,0.8197,36.84,6.632,1.2994,31.69,1.299,5.087,0.03477,36.95,1.219,0.7999,1.561,19.84,0.777,,1425.0,4.973,,1.783,,0.275,7.121,,0.3826,1.787,188.51,0.4292,4.7328,443.8,4.934,5.307,0.2336,13.631,48.02,693.34,24.34,1.455,0.2016,0.3211,20.84,0.3473
2025-01-10,101331.57,3215.12,58.78,0.3361,309.41,0.993,,8.5,15.47,0.6982,35.68,,80.13,0.8153,35.72,6.247,1.1618,33.39,1.174,4.98,0.03324,34.25,1.166,0.9645,1.621,24.34,0.666,,1279.0,4.981,,1.707,,0.2495,6.697,,0.3476,1.618,252.42,0.3858,4.5071,426.8,4.653,4.864,0.2287,13.287,46.93,683.19,23.27,1.344,0.1973,0.2719,20.69,0.3255
2025-01-17,102620.0,3232.61,54.68,0.3109,316.56,0.953,,7.83,14.1,0.6756,35.75,,72.47,0.7676,33.81,6.177,1.1266,32.78,1.179,4.862,0.03079,31.28,1.192,1.0533,2.086,24.88,0.633,,1197.0,4.759,,1.562,,0.2471,6.731,,0.3373,1.55,240.5,0.3641,3.87,433.2,4.346,4.93,0.2462,11.432,44.81,667.37,21.95,1.253,0.1808,0.2809,20.14,0.3458
2025-01-24,97700.59,2869.68,50.05,0.2664,258.44,0.8052,,6.16,12.51,0.4936,27.63,,55.73,0.5554,26.89,5.153,0.844,28.23,0.823,3.601,0.02391,23.41,0.884,0.9153,1.905,20.46,0.461,,1023.0,3.75,,1.117,,0.1857,4.703,,0.2547,1.261,203.51,0.261,3.3072,350.8,3.3,4.061,0.2255,9.184,33.24,617.8,18.18,0.962,0.1445,0.2463,15.52,0.2364
2025-01-31,96462.75,2627.18,47.25,0.2598,241.25,0.6814,,5.91,8.94,0.449,24.87,,51.12,0.5261,25.8,4.762,0.7458,24.88,0.769,3.311,0.02182,21.71,0.813,0.8327,1.5,18.26,0.394,,904.0,3.178,,1.079,,0.1786,4.243,,0.2249,0.967,200.47,0.2378,2.9952,365.4,3.114,3.811,0.2322,9.13,32.47,615.81,23.04,0.853,0.1324,0.1885,13.72,0.2187
2025-02-07,96118.12,2661.41,51.72,0.2694,253.95,0.7714,,5.81,9.26,0.4741,24.85,,55.01,0.5099,26.77,4.88,0.7785,26.02,0.779,3.398,0.02243,20.06,0.798,0.8781,1.785,18.69,0.4,,991.0,3.416,,1.117,,0.1891,4.469,,0.2332,0.981,188.27,0.2298,3.2688,359.8,3.03,3.779,0.2424,9.585,34.16,673.1,20.51,0.904,0.1381,0.1924,14.9,0.2389
2025-02-14,96258.0,2819.69,48.44,0.2673,247.7,0.7697,,6.11,9.25,0.4781,24.85,,55.31,0.5091,27.1,4.953,0.78,27.62,0.758,3.413,0.02233,18.75,0.697,0.7751,1.698,17.62,0.397,,1522.0,3.433,,1.18,,0.181,4.164,,0.2806,1.005,167.94,0.2302,3.3782,433.9,3.709,3.767,0.246,9.019,35.9,658.42,19.75,0.84,0.1372,0.1889,16.14,0.2444
2025-02-21,94270.0,2518.11,46.44,0.2578,223.52,1.135,,6.75,8.95,0.463,24.95,,54.24,0.5007,27.34,5.205,0.7702,24.18,0.748,3.566,0.02219,19.53,0.751,0.8357,1.374,17.42,0.412,,1554.0,3.554,,1.169,,0.1765,4.423,,0.27,1.007,178.71,0.23,3.1935,353.4,4.154,3.507,0.2441,8.268,41.27,623.94,19.26,0.793,0.129,0.17666,14.34,0.2424
2025-02-28,80734.37,2020.41,41.73,0.2112,178.6,0.7215,,5.614,6.37,0.3495,17.97,,43.25,0.3768,21.99,4.019,0.5721,17.67,0.529,2.787,0.01587,14.13,0.514,0.4911,0.99,13.81,0.244,,1192.0,2.553,,0.848,,0.1282,3.027,,0.2013,0.813,126.51,0.1551,2.2898,243.7,3.031,2.648,0.2321,6.397,29.84,554.65,13.95,0.54,0.091,0.16952,9.47,0.1723
2025-03-07,82574.53,1887.0,47.13,0.1972,164.72,0.7049,,5.145,6.64,0.3482,18.25,,41.83,0.4114,22.67,4.298,0.6114,16.1,0.507,2.834,0.01629,13.78,0.55,0.4897,0.922,13.37,0.243,,1178.0,2.516,,0.831,,0.1266,3.107,,0.1968,0.81,126.13,0.1759,2.2314,240.7,3.386,3.44,0.2119,6.139,32.8,602.2,14.47,0.589,0.0914,0.11748,9.59,0.1831
2025-03-14,86082.5,2005.99,50.55,0.2109,185.05,0.7107,,5.714,7.22,0.3685,19.82,,42.69,0.5031,23.37,4.502,0.6711,17.0,0.519,3.028,0.01724,14.76,0.583,0.5457,1.04,14.47,0.277,,1228.0,2.778,,0.859,,0.1356,3.471,,0.1932,0.889,132.84,0.1689,2.2925,257.0,3.545,3.683,0.23,6.688,31.04,623.79,14.5,1.371,0.0966,0.12358,9.95,0.1955
2025-03-21,82389.99,1807.74,48.52,0.189,163.67,0.6612,,5.298,6.44,0.332,18.86,,39.15,0.4684,22.03,4.042,0.6382,15.7,0.469,2.755,0.01538,13.39,0.533,0.4819,0.858,13.41,0.231,,1284.0,2.593,,0.743,,0.1318,3.414,,0.1754,0.775,124.82,0.1512,2.3515,226.9,3.246,3.894,0.2319,5.871,37.44,602.2,12.08,1.085,0.0891,0.15233,8.69,0.1711
2025-03-28,78430.0,1580.76,54.22,0.1634,129.0,0.5737,,4.348,5.18,0.2681,16.04,,39.63,0.4214,19.96,3.683,0.5413,13.17,0.385,2.376,0.01297,10.98,0.383,0.3377,0.693,11.28,0.174,,1147.0,2.162,,0.601,,0.1145,2.784,,0.1448,0.613,105.91,0.1226,1.9215,183.7,2.349,2.917,0.2301,5.101,35.79,555.54,10.37,0.73,0.0732,0.13694,7.07,0.1411
2025-04-04,83760.0,1597.76,53.43,0.1704,139.18,0.6383,,4.825,5.33,0.3005,19.59,,40.6,0.5999,20.61,3.668,0.5491,14.2,0.496,2.494,0.01436,11.3,0.412,0.3824,0.721,12.62,0.18,,1356.0,2.094,0.8476,0.672,,0.1358,3.778,,0.1728,0.632,128.38,0.1245,2.2335,240.0,2.418,2.815,0.2547,5.332,31.04,584.28,14.62,0.782,0.0787,0.10818,8.0,0.1609
2025-04-11,85179.24,1587.36,50.26,0.1741,140.94,0.6202,,5.07,5.55,0.3046,19.51,,40.31,0.6,21.26,3.878,0.5973,14.39,0.602,2.648,0.01556,13.13,0.477,0.3929,0.716,13.28,0.207,,1355.0,2.243,0.8382,0.716,,0.1516,4.349,,0.1709,0.649,137.86,0.1334,2.1135,315.5,2.532,2.998,0.2438,5.252,31.0,592.77,14.55,0.717,0.0833,0.13069,8.53,0.17
2025-04-18,93749.3,1791.29,51.76,0.2001,166.62,0.7032,,5.37,6.6,0.3357,21.71,,42.57,0.6544,21.35,4.09,0.6383,18.17,0.713,2.706,0.01647,15.1,0.574,0.4635,0.835,14.56,0.23,,1476.0,2.488,0.9445,0.774,,0.1583,4.258,,0.1993,0.728,147.98,0.1475,3.5581,360.5,2.862,3.269,0.2454,5.5,32.55,603.46,15.64,0.769,0.098,0.1361,9.68,0.1884
2025-04-25,94277.62,1808.86,51.52,0.1927,171.11,0.6762,,5.098,7.25,0.3106,19.91,,39.66,0.6896,21.91,3.92,0.5829,17.7,0.658,2.631,0.01532,14.29,0.551,0.4262,0.799,13.86,0.21,,1527.0,2.322,0.8587,0.665,,0.1416,4.301,,0.2038,0.655,143.95,0.1313,3.2747,344.2,2.389,3.015,0.2471,4.985,35.63,586.03,13.4,0.709,0.0899,0.14706,9.28,0.1844
2025-05-02,104118.0,2514.57,55.01,0.2341,221.15,0.8053,,5.889,8.13,0.4515,24.78,,47.9,0.7817,24.58,5.097,0.7053,23.43,0.851,3.141,0.02194,16.5,0.718,0.5593,1.098,17.1,0.309,,1823.0,3.14,1.039,0.862,,0.1664,5.208,,0.26,0.865,173.19,0.1796,4.0175,458.8,3.211,3.411,0.2651,6.929,45.23,651.15,16.08,0.935,0.1183,0.13968,13.16,0.2232
2025-05-09,106454.26,2497.78,53.67,0.2264,232.12,0.7596,,5.188,7.71,0.3952,23.06,,45.23,0.6977,23.9,4.793,0.6719,22.4,0.778,2.911,0.02003,13.99,0.664,0.5128,0.943,15.88,0.285,,1745.0,2.866,0.959,0.73,,0.1706,4.679,,0.2323,0.819,173.3,0.1631,3.9423,425.4,2.706,3.138,0.2679,6.128,41.41,651.53,15.31,0.847,0.1145,0.16864,12.34,0.2003
2025-05-16,109004.19,2551.22,52.03,0.2264,269.28,0.7598,,5.267,7.41,0.3939,23.45,,42.3,0.7616,23.68,4.523,0.6071,22.24,0.848,2.815,0.01912,14.01,0.643,0.5574,0.875,15.54,0.287,,1646.0,2.796,0.9505,0.746,,0.1642,4.782,,0.2206,0.762,175.74,0.1591,3.6005,432.0,2.559,2.994,0.2723,6.161,54.58,669.44,15.36,0.777,0.1103,0.18871,13.1,0.191
2025-05-23,105642.93,2539.21,50.61,0.2117,246.13,0.6855,,4.811,6.52,0.3426,20.88,,40.78,0.6802,22.14,4.066,0.5606,21.09,0.762,2.57,0.01692,13.12,0.554,0.5333,0.856,14.06,0.246,,1603.0,2.462,0.8444,0.649,,0.1397,3.928,,0.1954,0.692,157.68,0.1375,3.343,413.8,2.22,3.188,0.2708,6.312,53.1,660.77,14.95,0.728,0.0961,0.22981,12.14,0.1652
2025-05-30,105734.0,2509.83,51.49,0.2032,253.8,0.6703,,4.711,6.33,0.3423,21.04,,45.84,0.6452,21.5,4.025,0.5324,20.7,0.742,2.487,0.01633,12.15,0.517,0.4619,0.812,13.73,0.23,,1762.0,2.421,0.8318,0.61,,0.1398,3.857,,0.1889,0.658,152.45,0.1312,3.2232,383.3,2.009,3.17,0.2817,6.326,48.73,652.0,15.81,0.7,0.0915,0.19244,13.27,0.1588
2025-06-06,105594.01,2547.61,51.84,0.1946,274.97,0.6334,,4.538,5.98,0.3278,19.1,,52.68,0.5955,20.13,3.821,0.5189,20.45,0.697,2.421,0.01499,11.79,0.457,0.4317,0.815,13.3,0.209,,2141.0,2.228,0.7924,0.592,,0.1338,3.466,,0.1765,0.612,152.97,0.1184,3.0233,367.1,1.757,2.973,0.2739,7.18,43.45,648.19,15.15,0.675,0.0866,0.18979,11.44,0.1546
2025-06-13,100963.87,2227.7,48.91,0.1667,227.9,0.5419,,3.93,4.82,0.2678,16.53,,45.19,0.5371,18.3,3.153,0.437,17.01,0.584,2.069,0.01254,9.64,0.361,0.3453,0.655,11.65,0.165,,1751.0,1.898,0.6726,0.486,,0.1128,2.8,,0.1996,0.507,131.71,0.1024,2.4495,305.3,1.402,2.732,0.2635,6.259,38.19,615.81,12.9,0.555,0.0731,0.19497,9.71,0.1316
2025-06-20,108356.93,2500.09,50.03,0.1851,278.61,0.5773,,4.953,5.39,0.3671,18.73,,46.49,0.5329,20.36,3.541,0.537,19.32,0.712,2.387,0.01496,10.67,0.469,0.4651,0.768,13.7,0.194,,2030.7,2.259,0.7915,0.607,,0.1274,3.376,,0.3,0.614,153.32,0.1228,2.8997,345.8,1.534,2.913,0.2769,7.394,40.1,654.9,14.28,0.647,0.0878,0.14665,11.44,0.1499
2025-06-27,109203.84,2570.35,48.72,0.1893,287.35,0.5858,,4.467,5.15,0.3345,18.29,,41.37,0.5009,20.05,3.395,0.5239,18.75,0.681,2.291,0.01425,10.38,0.424,0.4448,0.744,13.48,0.184,,1909.9,2.18,0.7965,0.543,,0.1282,3.228,,0.2645,0.567,151.86,0.1134,2.9089,326.7,1.619,2.838,0.287,7.422,39.33,663.13,13.9,0.607,0.0848,0.17976,10.64,0.1448
2025-07-04,119086.64,2972.03,48.89,0.3181,305.8,0.7367,,4.94,6.83,0.4105,21.2,,46.64,0.6533,22.28,3.984,0.601,22.05,0.732,2.559,0.01724,12.37,0.533,0.5039,0.838,15.66,0.229,,1873.9,2.531,0.9042,0.654,,0.1503,3.763,,0.3166,0.649,161.15,0.1386,3.4899,390.9,1.89,2.969,0.3028,8.511,42.37,692.0,12.81,0.73,0.0994,0.19386,12.41,0.1693
2025-07-11,117265.12,3756.69,49.47,0.3191,324.31,0.858,,5.31,8.68,0.4832,25.04,,53.73,0.9659,25.2,4.48,0.6992,28.55,0.802,2.887,0.01996,14.42,0.637,0.5608,1.19,19.27,0.254,,2016.9,2.976,1.0475,0.784,,0.1647,4.351,,0.3543,0.745,181.43,0.1476,3.891,413.3,2.164,3.275,0.314,10.657,44.99,756.82,13.8,0.804,0.1157,0.20752,14.99,0.1864
2025-07-18,119415.55,3872.1,48.23,0.2917,304.93,0.832,,4.902,7.89,0.4606,26.06,,51.26,1.0241,23.17,4.24,0.6497,31.12,0.756,2.758,0.01834,14.34,0.6,0.5902,1.141,19.24,0.252,,2318.7,2.963,1.0683,0.743,,0.1618,4.332,,0.3464,0.679,188.64,0.1377,4.326,429.1,2.068,3.375,0.3199,10.985,41.9,844.0,13.87,0.799,0.1099,0.23408,15.42,0.1844
2025-07-25,114208.8,3496.74,46.67,0.251,260.06,0.727,,4.226,6.35,0.3827,21.37,,44.88,0.9096,20.64,3.602,0.5463,25.45,0.636,2.344,0.01514,12.36,0.5,0.4679,0.919,16.3,0.203,,1888.9,2.444,0.9211,0.656,,0.1344,3.57,,0.2801,0.58,161.97,0.1162,3.4466,349.7,1.641,3.559,0.3275,9.148,36.15,751.21,12.52,0.681,0.0914,0.26208,12.98,0.1485
2025-08-01,119294.01,4250.57,46.51,0.2808,306.19,0.8014,,4.698,7.85,0.4669,23.83,,54.21,0.9741,23.07,4.046,0.6579,29.47,0.715,2.622,0.01769,17.73,0.597,0.53,1.441,22.06,0.237,,2092.2,2.754,1.0254,0.789,,0.1461,3.949,,0.3222,0.668,182.66,0.1365,3.8754,388.9,1.833,3.348,0.3383,10.948,39.53,807.22,18.11,0.769,0.0993,0.27941,14.39,0.167
2025-08-08,117405.01,4472.33,120.3,0.2578,303.2,0.9609,,4.788,7.32,0.5362,25.06,,48.14,0.8786,22.86,4.051,0.6634,26.51,0.702,2.559,0.01724,16.41,0.584,0.5098,1.366,25.64,0.232,,1832.4,2.702,1.0076,0.76,,0.1378,3.949,,0.3422,0.701,190.99,0.1397,3.7639,373.1,1.831,3.517,0.3534,11.017,37.03,855.38,15.76,0.781,0.0939,0.30071,15.47,0.1633
2025-08-15,113493.59,4780.15,200.15,0.2606,348.67,0.909,,4.624,7.14,0.579,25.83,,46.44,0.9126,22.93,4.11,0.6762,26.12,0.679,2.425,0.01798,15.12,0.581,0.5103,1.4359,25.82,0.2269,,1520.4,2.657,0.9725,0.7754,,0.1349,3.758,,0.3115,0.692,205.98,0.1396,3.6806,361.1,1.793,3.299,0.3614,10.925,42.57,876.51,15.37,1.3693,0.0941,0.28973,14.34,0.16
2025-08-22,108246.35,4391.83,173.57,0.2421,315.69,0.8113,,4.255,6.35,0.4964,23.4,,42.46,0.7571,23.6,3.742,0.5996,22.43,0.613,2.27,0.01611,13.82,0.508,0.4898,1.1908,23.2,0.2014,,1542.9,2.367,0.8971,0.6919,,0.1308,3.421,,0.2842,0.679,200.62,0.1256,3.2494,315.6,1.596,3.165,0.341,9.619,40.43,857.65,14.62,1.0949,0.0884,0.39207,12.71,0.186
2025-08-29,111137.34,4306.19,198.5,0.2463,301.56,0.8351,,4.273,6.56,0.4962,24.68,,42.73,0.7687,24.62,3.995,0.6008,22.4,0.625,2.394,0.01626,14.64,0.517,0.5054,1.1993,22.47,0.2004,,1708.2,2.465,0.9106,0.7208,,0.1272,3.477,,0.2951,0.665,206.35,0.1241,3.3966,326.5,1.646,3.094,0.3312,9.396,48.4,880.05,14.31,1.0251,0.089,0.35479,13.03,0.1572
2025-09-05,115268.01,4604.49,198.32,0.2638,306.18,0.8879,,4.525,7.25,0.5134,29.44,,44.92,0.7922,24.24,4.316,0.6398,23.75,0.659,2.515,0.01744,14.98,0.646,0.5358,1.2307,24.09,0.2164,,1800.1,2.706,1.0493,0.7855,,0.1366,3.895,,0.3314,0.688,239.76,0.1316,3.6861,350.5,1.762,3.18,0.3485,9.414,50.47,926.51,15.14,0.9783,0.0963,0.30945,14.08,0.1705
2025-09-12,115232.29,4444.97,198.45,0.2532,294.02,0.884,,4.611,6.66,0.4806,33.04,,44.34,0.7787,22.94,4.262,0.6887,22.7,0.634,2.396,0.01724,14.25,0.773,0.5197,1.2476,22.96,0.2116,,1813.7,3.129,0.9896,0.7788,,0.1324,3.914,,0.3122,0.673,236.16,0.1287,3.6091,334.0,1.679,3.065,0.3426,9.043,51.84,1047.8,15.62,0.9136,0.0921,0.28674,13.57,0.1856
2025-09-19,112163.95,4142.16,191.1,0.2393,275.1,0.8086,,4.229,5.74,0.4302,30.01,,41.77,0.705,21.3,3.997,0.6115,20.31,0.58,2.215,0.01494,12.95,0.796,0.4508,1.1177,21.68,0.182,,,2.8,0.9061,0.6826,,0.1201,3.452,,0.2826,1.094,210.83,0.1233,3.2775,307.5,1.438,2.723,0.3357,7.751,61.08,993.01,16.33,0.7852,0.0827,0.27196,12.11,0.1651
2025-09-26,123482.31,4514.32,220.6,0.2546,285.67,0.8371,,5.462,5.99,0.4321,30.07,,42.9,0.766,35.39,4.134,0.6023,21.06,0.578,2.331,0.01572,14.64,0.746,0.4546,1.1637,22.0,0.1863,,,2.957,0.917,0.7186,,0.1182,3.482,,0.2893,1.126,228.56,0.1503,3.5647,315.4,1.476,2.796,0.3413,8.059,165.35,1167.38,14.76,0.7748,0.083,0.33382,12.69,0.1601
2025-10-03,114958.8,4152.29,184.8,0.1977,250.99,0.7,,3.921,4.56,0.3346,22.51,,34.71,0.5616,53.22,3.241,0.3751,16.93,0.378,1.659,0.01194,12.6,0.566,0.3731,0.916,19.0,0.1323,,,2.456,0.8153,0.4873,,0.0927,2.73,,0.2284,1.702,197.0,0.1301,2.8083,383.4,1.062,2.274,0.3227,6.619,260.42,1302.65,11.52,0.73,0.0691,0.3025,9.55,0.1229
2025-10-10,108642.78,3982.58,171.33,0.1748,222.44,0.6528,,3.196,3.96,0.3172,20.59,,37.01,0.5533,43.61,3.009,0.3366,15.55,0.29,1.532,0.01116,11.35,0.512,0.3512,0.9015,17.29,0.1183,,,2.258,0.7316,0.4385,,0.0864,2.534,,0.1954,1.56,187.86,0.1143,2.5818,438.6,1.019,2.21,0.3205,6.259,235.77,1109.88,10.52,0.7284,0.06404,0.25168,8.55,0.1174
2025-10-17,114559.4,4158.46,169.07,0.1836,240.76,0.6812,,3.588,3.99,0.3347,20.82,,38.59,0.579,49.87,3.195,0.355,16.38,0.2792,1.653,0.01145,12.71,0.559,0.4353,0.9689,18.55,0.1191,,,2.369,0.7667,0.4647,,0.09,2.577,,0.2071,1.201,200.03,0.1258,2.6761,404.6,1.071,2.228,0.3003,6.665,325.24,1138.19,10.6,0.7154,0.06651,0.20936,9.02,0.1207
2025-10-24,110540.68,3906.58,138.51,0.1729,231.37,0.6106,,3.375,4.22,0.3075,18.8,,35.78,0.4788,89.66,2.985,0.3217,15.21,0.2462,1.666,0.01048,10.59,0.509,0.4055,0.8808,17.58,0.1137,,,2.19,0.6978,0.4203,,0.082,2.292,,0.1945,1.057,187.71,0.119,2.354,488.7,0.964,2.31,0.2981,5.859,418.52,1083.25,9.78,0.6777,0.06522,0.22322,7.83,0.1136
2025-10-31,104722.96,3583.46,123.6,0.2246,212.32,0.579,,3.238,5.76,0.2993,17.77,,34.7,0.4798,81.55,3.232,0.3274,14.11,0.3491,2.782,0.0102,10.68,0.442,0.3532,0.8416,15.93,0.1117,,,3.075,0.6715,0.4286,,0.0789,2.406,,0.1819,0.865,164.53,0.1481,2.1447,381.0,1.021,2.11,0.2906,6.574,615.8,996.63,10.21,0.6846,0.06652,0.19965,7.6,0.1089
2025-11-07,94261.44,3095.29,111.98,0.1869,172.9,0.4845,,2.831,4.36,0.2359,15.15,,31.95,0.4209,85.53,2.784,0.2858,12.51,0.2736,1.96,0.00859,7.9,0.368,0.2757,0.7311,13.73,0.112,,,2.29,0.5577,0.3828,,0.0695,2.014,,0.1554,0.697,137.17,0.2174,1.6792,320.5,0.824,1.823,0.2924,7.178,699.0,926.56,8.43,0.6022,0.05598,0.18587,6.48,0.0828
2025-11-14,86830.0,2802.16,105.28,0.1829,167.46,0.4085,,2.34,3.9,0.2008,13.27,,28.66,0.3833,56.46,2.258,0.2304,11.09,0.2755,1.611,0.00742,7.3,0.307,0.2358,0.6175,12.53,0.1137,,,1.822,0.4753,0.3012,,0.0639,1.715,,0.1331,0.587,130.58,0.1511,1.3685,297.8,0.61,1.47,0.275,6.136,572.91,843.6,8.44,0.5305,0.0492,0.15325,5.36,0.074
2025-11-21,90360.0,2991.26,106.51,0.187,177.46,0.4143,,1.986,4.08,0.2106,13.71,,35.24,0.4148,53.4,2.21,0.2353,11.38,0.2559,1.571,0.00751,7.5,0.304,0.2445,0.6426,12.95,0.1059,,,1.805,0.5039,0.3187,,0.0666,1.711,,0.1371,0.541,133.48,0.1239,1.4969,289.0,0.637,1.593,0.2815,6.042,427.94,875.31,8.53,0.5371,0.04935,0.12124,5.73,0.0759
2025-11-28,90395.31,3059.85,107.59,0.1786,187.53,0.4173,,1.709,3.92,0.2042,13.49,,30.39,0.3819,44.56,2.094,0.205,11.01,0.236,1.455,0.00704,7.02,0.284,0.2203,0.5724,13.65,0.0902,,,1.702,0.4558,0.3048,,0.0601,1.577,,0.1274,0.48,132.24,0.1113,1.5839,277.0,0.557,1.616,0.2868,5.461,342.78,894.37,8.75,0.4936,0.04513,0.14031,5.43,0.0702
2025-12-05,88172.17,3063.5,111.95,0.1662,188.59,0.3963,,1.615,3.75,0.2046,12.88,,28.57,0.3753,41.0,1.952,0.1853,10.4,0.2337,1.315,0.0068,6.35,0.265,0.194,0.5828,13.28,0.08,,,1.591,0.4416,0.3007,,0.0555,1.477,,0.1241,0.438,129.4,0.1033,1.5535,280.0,0.541,1.546,0.2773,5.31,404.31,877.27,8.33,0.4572,0.04005,0.13337,5.16,0.0655
2025-12-12,88658.86,3002.02,105.96,0.153,165.15,0.3662,,1.575,3.35,0.186,12.14,,23.95,0.3496,38.34,1.802,0.1616,9.58,0.2052,1.278,0.00613,5.64,0.224,0.1922,0.5351,12.44,0.0723,,,1.509,0.3906,0.2722,,0.048,1.272,,0.1108,0.411,126.03,0.0799,1.4453,221.1,0.4606,1.459,0.2883,6.117,441.32,858.64,8.11,0.4293,0.03665,0.13178,4.557,0.0578
2025-12-19,87952.71,2950.91,108.29,0.1467,153.64,0.3688,,1.726,3.68,0.195,12.64,,25.9,0.3923,44.03,1.851,0.1718,9.79,0.2152,1.335,0.0062,5.91,0.236,0.2,0.5899,12.5,0.0752,,,1.582,0.3877,0.2739,,0.0505,1.322,,0.1149,0.433,125.27,0.0819,1.4466,224.1,0.4705,1.653,0.285,6.23,530.05,859.32,8.29,0.4509,0.03786,0.12981,4.759,0.0635
2025-12-26,91529.73,3144.7,114.27,0.1579,164.23,0.4007,,1.942,3.98,0.2163,14.25,,26.68,0.4271,43.43,2.142,0.1977,10.41,0.2655,1.494,0.00745,6.19,0.274,0.2188,0.633,13.43,0.0836,,,1.728,0.4388,0.3195,,0.0602,1.99,,0.1244,0.463,134.12,0.0903,1.6923,267.0,0.574,1.867,0.2939,5.85,502.21,895.43,8.13,0.4741,0.04076,0.11302,5.184,0.0724
2026-01-02,91013.65,3123.45,112.1,0.1515,167.95,0.391,,1.77,3.7,0.2042,13.7,,26.24,0.401,37.31,2.07,0.2008,10.3,0.2923,1.457,0.00699,5.72,0.268,0.213,0.631,13.21,0.0779,,,1.702,0.3994,0.3158,,0.0648,2.583,,0.1209,0.467,139.7,0.0816,1.7966,286.9,0.5471,1.75,0.2995,5.456,381.62,904.32,7.95,0.4734,0.04174,0.12922,5.185,0.0639
2026-01-09,93673.14,3284.03,113.82,0.1511,168.84,0.3758,,1.724,3.86,0.2061,12.98,,25.85,0.4006,78.96,2.065,0.1846,9.98,0.2523,1.45,0.00716,6.15,0.274,0.2085,0.5791,13.32,0.0837,,,1.629,0.3551,0.3236,,0.0613,2.075,,0.1146,0.455,137.87,0.0827,1.6962,262.0,0.5307,1.666,0.3178,5.095,376.62,932.51,7.71,0.4241,0.04035,0.1255,4.911,0.0607
2026-01-16,86670.36,2816.89,102.93,0.1352,147.96,0.3391,,1.488,3.32,0.1673,11.49,,23.59,0.3442,58.77,1.823,0.1591,8.64,0.2179,1.251,0.00594,5.31,0.23,0.1861,0.4957,11.52,0.0707,,,1.436,0.3226,0.2866,,0.0526,1.872,,0.1029,0.398,118.85,0.0671,1.4003,224.4,0.4283,1.506,0.2957,4.637,329.39,866.02,6.84,0.4,0.03497,0.12905,4.287,0.0533
2026-01-23,76968.21,2270.15,86.8,0.1136,124.23,0.2858,,1.236,2.45,0.1352,9.91,,19.09,0.2795,43.91,1.495,0.1311,6.76,0.1811,1.035,0.00469,4.25,0.1777,0.1742,0.408,9.41,0.0724,,,1.173,0.2749,0.2276,,0.0478,1.497,,0.0843,0.335,100.79,0.0548,1.1015,188.6,0.3586,1.337,0.2847,3.837,305.98,758.54,6.02,0.3282,0.0296,0.1128,3.521,0.0425
2026-01-30,70330.38,2089.74,76.03,0.0977,112.52,0.2701,,1.068,1.95,0.1165,9.08,,16.93,0.2525,37.17,1.337,0.1083,5.9,0.1626,0.934,0.00407,3.98,0.1581,0.1589,0.3525,8.83,0.0694,,,1.038,0.2579,0.1904,,0.044,1.349,,0.0761,0.289,86.99,0.0495,0.9723,163.2,0.3316,1.4,0.2778,3.468,239.91,639.93,6.21,0.3321,0.02752,0.08829,3.192,0.0388
