Date,SPY,QQQ,DIA,XLE,XLP,XLV,XLU,KO,CVX,PG,PEP
2023-03-10,369.0010,282.7719,301.6362,36.8178,64.7714,117.1242,28.9832,53.3877,138.1495,125.1948,152.2326
2023-03-17,374.3254,299.2453,301.2755,34.2958,65.6823,118.7374,30.1305,54.5331,131.8075,130.4329,154.9758
2023-03-24,379.8540,305.1363,304.8889,35.0680,66.7851,120.5643,29.7724,55.3327,135.0261,133.8915,158.4801
2023-03-31,392.9461,314.9904,314.6318,37.2921,68.3776,122.6100,30.6789,56.3594,141.1692,135.6893,161.3207
2023-04-07,392.7542,312.1637,316.7885,38.2601,68.9726,126.4552,31.6397,57.0953,145.0540,138.9106,163.1436
2023-04-14,395.8928,312.6741,320.5154,39.2731,68.8078,127.4497,31.2227,57.2861,149.1984,137.7973,162.3914
2023-04-21,395.6433,310.7504,319.9991,38.2601,70.0800,127.1939,31.5536,58.1947,146.3259,143.3157,164.0728
2023-04-28,399.2234,316.5903,322.7627,38.3276,70.8763,126.4647,31.2635,58.2856,145.8586,143.6004,168.9221
2023-05-05,396.0560,316.9142,318.6931,36.1215,70.6383,126.5215,31.2862,58.1674,138.6168,143.2790,171.9132
2023-05-12,395.0578,319.0146,315.3522,35.3516,70.5834,125.1956,31.2862,58.2492,135.5106,143.2148,173.5502
2023-05-19,401.8054,330.2821,316.9739,35.8559,69.4851,124.3621,29.9628,57.0862,135.6232,140.6527,169.7628
2023-05-26,403.1491,341.9520,313.7964,35.4642,67.2061,120.7821,29.2739,54.7512,134.6185,133.5177,162.4534
2023-06-02,410.7318,348.0864,320.6539,35.9729,67.3709,123.4245,29.5141,55.5689,136.5231,134.5462,164.0160
2023-06-09,412.6323,347.9391,321.7922,36.6168,66.9133,123.5192,30.0897,54.9420,138.7947,134.5829,162.4922
2023-06-16,423.3751,361.1206,326.0164,36.4052,68.3410,125.2145,30.5021,56.4590,137.3968,137.3194,165.7803
2023-06-23,417.3539,356.3185,320.5123,35.1361,68.0055,125.5302,29.7103,56.0287,132.2333,136.3277,165.8071
2023-06-30,427.0554,363.0803,326.8719,36.8666,68.3650,126.2244,29.8977,55.1315,137.4754,139.3396,165.0496
2023-07-07,422.4984,359.9549,320.7690,36.6940,67.7106,122.6773,29.8748,54.7104,134.7408,136.6398,163.1427
2023-07-14,432.8357,372.5647,328.1268,36.9938,68.4664,125.2449,30.5419,55.7541,134.1816,137.7877,167.7140
2023-07-21,435.6295,369.1838,335.0073,38.2882,69.7107,129.5624,31.2774,57.1640,138.6461,141.3172,169.4517
2023-07-28,440.1961,376.8990,337.2335,38.9922,70.1440,128.5639,30.6287,57.2006,138.8034,144.5329,169.5853
2023-08-04,430.4561,365.6553,333.5898,39.4782,68.8074,125.9106,29.2352,55.5801,139.1879,143.4887,164.4972
2023-08-11,429.3386,359.9549,335.8255,40.8317,68.9457,129.0203,29.5002,56.0013,143.4165,145.0966,163.9981
2023-08-18,420.5235,351.9841,328.8149,40.3366,67.3050,126.9852,29.0068,55.7999,141.9280,140.9568,158.7763
2023-08-25,423.8665,357.7730,327.2714,39.7825,66.7520,126.8711,29.0707,55.2872,140.3579,141.8808,159.8813
2023-09-01,434.6758,371.1101,332.4925,41.2132,66.4939,127.0233,28.6184,54.2984,144.9271,142.7771,157.3268
2023-09-08,429.2134,366.1861,330.1392,41.8082,66.0883,125.5873,28.8651,53.4012,147.4940,141.3172,158.1793
2023-09-15,428.6487,364.4465,330.6589,41.7900,66.4109,125.7109,29.6692,53.4650,146.8678,141.8162,161.3829
2023-09-22,416.1287,352.2771,324.3922,40.8630,65.0886,124.2786,29.1497,53.1513,146.6736,140.0697,157.2819
2023-09-29,413.2863,352.6314,319.9693,41.3572,63.8544,122.9322,27.1416,51.6564,148.7378,134.7840,152.0502
2023-10-06,415.2779,358.9602,319.1574,39.2250,61.8685,124.1449,26.3678,49.0358,143.1012,133.1484,143.8393
2023-10-13,417.1728,359.5310,321.6219,40.9912,61.9891,124.3168,27.3120,48.8051,144.7154,133.7029,143.5791
2023-10-20,407.2051,349.0192,316.5547,41.2977,62.4252,122.2829,26.7271,50.3553,147.1588,137.6712,143.5791
2023-10-27,397.0441,339.8753,309.8640,38.7218,61.7849,117.5848,27.0495,50.9736,127.3295,136.8436,143.2381
2023-11-03,420.2569,361.9229,325.5583,39.6597,63.7987,121.6622,28.4911,52.3577,130.2051,139.5496,149.6722
2023-11-10,425.9803,372.4348,327.8524,38.1636,63.9936,120.5736,27.7818,52.3393,126.0945,140.7957,149.7889
2023-11-17,435.8223,379.9643,334.6646,38.7492,64.4854,122.4643,28.6891,52.8376,128.7623,140.4795,149.6453
2023-11-24,440.1826,383.3797,338.8500,38.8590,65.3391,125.2144,28.8734,54.0464,129.1544,140.7678,151.9874
2023-12-01,443.8564,383.8029,347.7090,38.9002,65.8402,125.8828,29.2602,54.5418,129.0742,141.9580,152.5315
2023-12-08,444.9199,385.9979,347.7761,37.6237,65.0607,126.1120,29.2050,54.5139,128.6285,134.9745,149.8099
2023-12-15,455.5864,398.9606,357.6824,38.5708,66.1093,128.1077,29.4629,54.5046,133.1209,133.8679,151.0034
2023-12-22,459.7798,402.7556,358.8054,39.2554,66.5918,129.5061,29.1128,54.2442,134.6361,135.0954,151.6183
2023-12-29,461.3913,404.0924,361.7522,38.7287,67.3492,130.8106,29.4429,54.8116,132.9515,136.2670,153.5714
2024-01-05,454.2177,391.4916,359.6118,39.1168,67.3305,133.4387,30.0008,55.4999,134.0568,137.0854,152.7576
2024-01-12,462.7212,404.1318,360.8308,38.1929,68.0691,134.7815,29.4383,56.1695,131.2669,140.0424,151.2476
2024-01-19,468.3028,415.5978,363.6195,37.0334,67.3679,133.7648,28.3504,55.6487,126.7835,138.0915,149.9003
2024-01-26,473.1370,418.1929,366.0111,38.9181,67.9102,133.5826,28.4573,55.2208,132.9337,146.1110,151.7810
2024-02-02,479.8737,423.3241,371.1301,38.5809,69.3501,136.1915,28.5875,56.3091,135.6968,147.9358,154.5931
2024-02-09,486.5232,431.2574,371.4182,38.4839,68.3590,138.1290,28.0203,55.3975,134.6272,147.3088,151.6092
2024-02-16,484.8827,424.8634,371.4948,39.5279,68.5179,139.6733,28.4666,55.2394,139.3311,147.3930,150.3885
2024-02-23,492.9785,430.9911,376.3912,39.7080,69.9205,141.8218,28.8060,56.9229,139.3581,150.6870,153.3544
2024-03-01,497.8320,439.7041,376.4200,40.2531,69.6212,140.3639,28.6944,55.3696,137.6911,148.6470,149.9600
2024-03-08,496.7351,433.2014,373.2262,40.7289,70.2758,140.4502,29.6382,55.3603,135.0510,150.0506,148.5569
2024-03-15,496.4382,428.1689,373.1666,42.2949,70.6217,139.4239,29.5033,56.1407,140.1600,151.0145,150.0238
2024-03-22,507.5192,441.0463,380.4274,43.0279,71.2453,140.0044,29.9346,56.7126,139.3581,151.2765,156.7296
2024-03-29,509.3304,438.7046,383.5420,43.9639,71.9234,142.2088,30.7737,57.3595,142.1333,151.8286,159.4538
2024-04-05,504.8121,435.2069,374.9600,45.6729,70.0114,137.8673,30.5440,55.7938,145.6114,146.0736,154.1055
2024-04-12,497.4313,433.0331,366.2914,44.7648,69.1166,133.7184,30.0940,54.6406,143.2327,145.3531,153.1580
2024-04-19,482.1535,409.6954,366.4159,44.2246,70.1150,133.7569,30.6705,56.4126,144.1698,148.9381,158.6520
2024-04-26,494.9094,425.8500,368.8375,44.5832,71.1982,134.7292,31.0268,57.8845,149.4770,151.9048,159.9731
2024-05-03,497.8598,430.2765,373.1403,43.1070,71.4713,135.5667,32.0674,58.2877,144.3950,154.8904,160.4924
2024-05-10,507.1590,436.7778,381.2539,43.6938,73.1102,138.2235,33.4081,59.3096,149.4139,157.1413,163.8089
2024-05-17,515.5427,446.3619,386.4308,44.2200,73.6659,140.8418,33.9096,59.0940,148.0557,157.8853,165.9956
2024-05-24,515.5331,452.4780,377.4355,42.5482,72.6204,139.0225,33.5159,58.1283,143.5777,155.7097,162.1689
2024-05-31,513.5175,445.3245,374.4306,43.4004,72.8465,138.3294,34.0877,59.0002,147.7189,154.9657,157.5313
2024-06-07,519.9830,457.4282,375.3582,41.9056,73.1479,140.9574,32.7846,59.9190,142.0577,157.3391,157.0654
2024-06-14,528.5226,473.4641,373.3968,40.9975,72.4791,140.4279,32.7846,59.0990,138.8631,157.0848,150.4261
2024-06-21,531.9177,474.4423,378.9566,41.7938,73.1573,141.3232,32.5268,59.3068,141.3296,158.4693,153.6126
2024-06-28,531.6344,474.1375,378.7533,42.7866,72.6752,140.8525,32.1984,60.1383,142.3672,155.3236,151.4547
2024-07-05,541.8134,491.0107,381.2420,42.2938,73.4344,139.5575,32.3921,60.2422,140.4467,155.5967,150.9588
2024-07-12,547.0397,489.6845,387.6525,42.4909,73.5009,143.2879,33.6727,60.1855,141.6118,156.9153,152.7862
2024-07-19,536.2942,470.3077,390.3855,43.3593,74.1082,142.9013,33.1387,61.6878,144.8519,159.1381,155.5227
2024-07-26,531.8493,458.1651,393.3112,43.2748,74.4878,144.9211,33.6302,63.3507,143.6596,160.2277,158.6357
2024-08-02,520.5762,444.0926,384.7470,41.4958,75.2186,145.7908,35.0714,65.5049,135.2042,161.1467,163.4935
2024-08-09,520.6640,445.7354,382.8287,41.9699,75.1142,144.9404,34.7831,64.8908,131.9641,161.5826,158.3051
2024-08-16,541.4910,470.0999,394.3750,42.4674,76.4048,147.7333,35.1754,65.3632,134.0392,159.0718,158.5163
2024-08-23,549.1301,475.0183,399.3103,42.4299,77.6670,150.2266,35.6384,65.9395,135.8615,160.2845,161.5008
2024-08-30,550.6443,471.3270,403.5571,42.8477,78.3028,151.9178,36.0495,68.4717,136.1652,162.5301,158.7551
2024-09-06,527.8637,444.0333,392.1741,40.3739,78.7584,148.7770,35.8700,67.2150,127.5232,166.3674,164.0908
2024-09-13,549.0129,470.4067,402.3257,40.1767,79.6505,150.9127,37.1127,67.9327,129.4099,164.9367,164.1093
2024-09-20,556.8113,477.4330,408.9958,41.6647,78.8153,150.0623,37.8404,68.1515,134.0760,165.0693,158.3910
2024-09-27,559.9665,482.3752,411.3103,41.2658,79.2055,148.4298,38.2586,68.2942,133.9012,164.4345,157.2991
2024-10-04,561.4462,482.9400,411.7577,44.1008,77.7267,147.0912,38.6820,66.7531,138.7330,160.0098,155.4208
2024-10-11,567.9133,488.9258,416.9313,43.9256,77.8889,149.2737,37.7020,66.1823,139.3588,162.1037,161.7498
2024-10-18,572.8224,490.0258,420.8786,42.7566,78.4614,148.5365,38.9865,67.0099,138.7422,163.2379,161.9811
2024-10-25,567.3840,490.8681,409.6914,42.4868,77.3356,144.1327,38.2396,63.6613,138.7974,160.3215,158.9554
2024-11-01,559.5452,483.0490,408.9909,41.6633,76.4674,143.3082,37.1692,61.8443,140.8774,157.3481,153.2186
2024-11-08,586.1487,509.5190,428.1456,44.3705,77.1066,145.6750,37.6687,60.8074,144.4299,159.8355,152.7745
2024-11-15,573.9590,492.1069,422.9549,44.8343,76.2861,137.5852,37.7020,58.7336,148.5623,161.5795,146.7693
2024-11-22,583.5226,501.2441,431.3749,46.0365,78.0797,139.8355,38.7486,60.8074,150.9517,168.0031,149.8968
2024-11-29,590.4209,505.1585,438.1205,45.2130,79.3963,142.9881,39.4527,61.4220,150.5519,170.8432,151.2385
2024-12-06,595.5750,521.7480,435.2588,43.0784,78.5949,139.9520,37.9113,59.9363,144.3320,165.6586,147.2445
2024-12-13,592.0475,525.7617,427.6856,42.2265,78.2705,136.7607,36.9361,60.5018,143.0583,163.0282,147.4125
2024-12-20,581.2000,513.9984,418.3489,39.8222,76.2670,133.8603,36.3604,59.9555,132.8126,160.1691,142.5787
2024-12-27,584.9950,518.6984,419.7740,40.3568,76.2305,135.3921,36.4938,59.8596,133.8818,161.5700,142.6720
2025-01-03,581.9865,514.7478,417.0016,41.7456,75.2981,135.4018,36.9734,59.1886,137.4613,157.3766,139.6485
2025-01-10,570.7193,503.4419,409.3579,42.1847,73.3851,136.0644,36.2539,58.5368,142.3795,151.1151,133.1071
2025-01-17,587.5217,517.8845,424.5412,44.8430,74.2502,136.5906,37.8177,60.1088,150.1243,153.5644,138.3421
2025-01-24,597.7368,525.7161,433.7212,43.5783,74.8847,140.6148,38.1295,59.3516,144.7132,157.3678,139.1540
2025-01-31,591.6904,518.4304,434.9614,41.8267,75.9229,143.1093,37.3572,60.8469,138.7071,159.1609,140.6190
2025-02-07,590.6581,519.0557,432.7446,42.2658,76.2786,142.6806,37.4819,61.1919,141.8961,161.0594,134.9174
2025-02-14,599.4377,534.1731,435.3521,42.9865,77.4898,141.0923,37.9424,66.0133,146.0269,156.1884,133.8069
2025-02-21,589.8420,522.1924,424.6171,43.3969,78.9990,142.6806,38.5036,68.3904,147.5122,163.2264,143.2413
2025-02-28,584.1789,504.4147,428.7444,43.4303,79.8642,145.1166,38.0000,68.2562,149.1102,166.6879,143.2132
2025-03-07,566.2263,488.1558,418.8565,41.7265,79.6527,145.4576,37.0742,68.4671,146.9669,168.7111,145.3926
2025-03-14,553.3369,476.1154,406.2397,42.8385,76.4324,141.2190,37.8321,66.7805,147.6062,161.0594,139.8853
2025-03-21,556.1553,477.2867,411.1902,44.1557,76.2593,142.8462,37.7745,66.3073,154.8727,159.8321,136.9293
2025-03-28,547.9506,466.1688,407.2705,44.4568,77.7070,141.3643,37.6706,67.9488,156.1324,161.1169,140.5255
2025-04-04,498.2697,420.1722,375.5214,37.8819,75.8225,132.3260,36.0040,67.5240,134.6899,157.0130,138.0213
2025-04-11,526.5320,451.7147,393.8359,37.9444,77.6490,133.8813,36.8687,68.9724,127.4986,160.0430,135.9690
2025-04-18,519.1065,441.4756,383.6884,39.1997,79.1179,132.5315,37.5692,70.4883,129.6043,163.6100,134.4722
2025-04-25,543.0004,469.7674,393.1590,39.6278,78.1225,135.0356,37.7818,69.4359,130.4127,155.3578,125.5664
2025-05-02,558.8966,485.9412,404.9434,39.4306,78.8183,135.5051,38.5257,69.1848,130.1965,154.8754,125.9147
2025-05-09,556.5103,485.0863,404.3355,39.6470,78.1902,129.7828,38.7624,68.0937,130.1871,152.1159,122.7986
2025-05-16,585.9560,518.4282,418.5067,41.1140,79.3112,130.1839,39.6996,69.5228,133.5807,157.5383,124.2484
2025-05-23,571.0753,506.2306,408.4795,39.4354,78.8570,127.4939,39.1585,69.3007,129.9174,160.0276,121.7630
2025-05-30,581.2128,516.0422,414.8765,39.2142,80.0456,129.7437,39.5740,69.6193,130.0696,163.9158,123.7494
2025-06-06,590.8275,526.7883,420.3023,40.1184,78.9440,131.4457,39.2213,68.8951,133.4094,158.2523,123.7558
2025-06-13,588.7172,523.8459,414.8373,42.3742,78.2385,133.1575,39.3324,69.0640,138.8329,154.6438,124.5362
2025-06-20,587.7674,523.7167,414.9838,42.7975,78.2965,129.7046,39.0233,66.9441,142.2964,153.4860,122.8421
2025-06-27,608.1712,545.4630,430.9629,41.3612,78.3763,131.6309,39.5618,68.3931,136.8158,154.2386,124.7170
2025-07-04,618.4870,553.5540,440.8908,42.2001,79.9623,133.1740,39.8098,69.3850,141.1736,155.1745,128.8477
2025-07-11,616.7859,551.5436,436.4433,43.2183,78.6292,132.8693,40.1066,67.9457,147.7770,151.5274,128.7334
2025-07-18,620.7025,558.5698,436.3158,41.6812,78.7071,129.5768,40.7389,67.9263,142.7626,150.6693,136.3284
2025-07-25,630.1181,563.6553,441.9855,42.2340,79.3006,134.1371,41.1135,67.2650,147.3298,153.7779,136.5283
2025-08-01,614.9066,551.2252,428.8939,41.5018,77.9968,128.8790,41.7361,66.9635,144.0566,146.3464,132.5595
2025-08-08,630.1972,571.7961,434.9968,41.1818,80.2542,127.9256,41.9210,68.4028,147.4915,149.1247,138.2033
2025-08-15,636.3887,574.5728,442.7498,41.4873,79.8066,133.8718,41.6486,67.9943,148.9569,149.9505,143.1429
2025-08-22,638.2382,569.2285,449.7525,42.7383,80.2445,135.7982,41.8529,68.1986,152.1833,154.1373,142.4196
2025-08-29,637.9810,567.6660,449.2108,43.8293,78.6001,135.0708,41.0162,67.0900,154.5115,152.5539,141.4773
2025-09-05,640.1470,573.2988,448.1273,42.3601,78.6876,135.5328,40.6027,66.0883,147.8346,155.4488,140.6893
2025-09-12,650.2055,583.8481,452.3921,42.9613,78.1525,135.7392,41.5902,65.1645,151.1538,153.3893,137.9407
2025-09-19,658.2465,596.4772,457.2602,42.9226,77.2378,134.9332,41.3227,65.0959,150.2880,151.5825,136.2396
2025-09-26,656.3820,593.8010,456.6083,44.9858,76.3767,133.7830,42.5117,64.3512,154.0882,148.1436,134.9710
2025-10-03,663.7112,600.9848,461.7742,43.4796,76.4453,142.9849,43.5401,65.3115,147.7288,147.9202,136.4510
2025-10-10,647.6542,587.3546,449.2892,41.6750,76.5138,140.3093,44.1718,65.6936,143.2551,145.4138,144.2356
2025-10-17,658.9308,601.7321,456.2683,42.0467,78.1107,141.4546,44.8427,67.0655,147.2766,147.0750,147.7243
2025-10-24,671.6852,614.8541,466.5739,43.0688,77.4837,144.1796,44.7545,68.3100,149.6626,149.1698,145.6484
2025-10-31,676.4556,626.7806,469.9926,43.0981,74.7308,142.4221,43.6331,67.5163,151.7407,147.0959,140.4010
2025-11-07,665.4567,607.5209,464.2519,43.7876,75.1521,144.2882,43.9220,69.1332,149.1431,143.7797,137.3833
2025-11-14,666.4089,606.6441,466.1687,45.0004,75.6909,149.9061,43.4666,69.7309,151.6445,144.4547,140.1704
2025-11-21,653.6149,587.9225,457.6243,43.7290,76.3179,152.6508,43.1679,71.4850,145.9057,147.6339,140.6317
2025-11-28,677.7747,616.9963,472.0781,44.2327,77.7581,155.6523,44.3824,71.6516,147.0244,144.9340,142.9478
2025-12-05,680.0558,623.2037,474.8976,44.9124,76.8665,151.3180,42.4088,69.0760,145.9251,140.3266,140.7359
2025-12-12,676.1581,611.3868,480.2102,44.5114,77.8070,152.1078,41.9485,69.5891,145.9154,139.7299,146.1996
2025-12-19,676.9923,614.8043,477.0421,43.1617,77.1800,152.9767,41.7526,69.1352,143.7362,141.3146,143.7831
2025-12-26,686.6609,622.4203,482.8719,43.5987,77.2561,154.7287,42.2134,68.9477,145.9446,141.5885,139.5325
2026-01-02,679.5586,611.6757,479.5009,45.0289,76.7228,154.1933,42.6081,68.2076,151.6648,138.7027,138.0283
2026-01-09,690.4010,625.1738,490.7937,46.0351,78.2634,155.9780,41.9470,69.5793,157.7061,138.7810,135.7768
2026-01-16,688.0037,619.7965,489.3845,47.0412,81.0878,154.4213,42.8154,69.5102,161.7434,141.3831,141.9975
2026-01-23,685.5865,621.2531,486.9149,48.5208,81.8778,156.1466,41.9963,71.9180,162.1909,147.9236,140.3089
2026-01-30,688.3121,620.4051,485.0304,50.3555,82.4704,153.4298,42.6772,73.8225,172.0944,149.5195,149.0915
2026-02-06,686.9692,608.2139,496.9323,52.5255,86.8452,156.3747,42.7759,77.9868,175.9468,156.8098,165.4535
2026-02-13,678.1461,600.5021,491.2293,53.6106,88.3957,156.3350,45.8842,77.6414,178.7486,157.6965,161.0379
2026-02-20,685.7856,607.3759,492.6336,54.1334,86.7958,155.4922,45.7164,78.7861,180.6838,158.3959,160.0674
2026-02-27,682.3637,605.8594,486.2582,55.1592,88.8894,158.8436,47.0979,80.4834,183.4638,164.7207,164.7256
2026-03-06,668.8256,598.3372,471.9284,55.8004,84.7121,151.4071,46.1210,76.0231,186.5877,151.3520,156.1025
2026-03-13,658.7890,592.3214,463.1697,56.9150,83.6850,148.5217,46.3381,76.8439,193.3463,148.4161,156.5431
2026-03-20,646.9034,580.6888,453.7010,58.5031,80.2780,144.0995,44.0587,74.2705,198.1696,142.1406,146.9084
2026-03-27,632.4606,561.9625,449.2226,62.1121,81.2165,142.6310,45.3007,75.2243,207.4234,140.5939,149.8458
2026-04-03,654.1448,584.3378,462.8269,58.8258,81.3257,146.1654,46.0460,76.2279,195.4583,140.9978,153.7330
2026-04-10,677.7141,610.3992,476.9488,56.5323,81.8024,146.6632,46.6620,76.9730,185.2222,143.0076,153.7819
2026-04-17,708.3152,648.1377,492.0556,54.6260,81.8918,148.1466,45.8671,75.2541,180.7427,144.7513,154.3792
2026-04-24,712.1055,663.1512,490.0544,56.4628,82.6565,143.5469,45.8870,76.1384,181.9412,147.0820,152.1957
2026-05-01,718.7982,673.4100,492.8521,58.4286,83.5900,144.5226,46.2546,78.0759,187.2655,146.1688,154.1246
2026-05-08,735.7246,710.4492,493.9573,55.3012,83.5999,142.8600,44.4363,77.9169,178.4146,145.3351,151.3929
2026-05-15,737.2706,708.1518,493.4725,59.0144,84.0568,144.4629,43.5916,80.3016,187.7272,140.5210,146.0076
2026-05-22,743.7240,716.7523,504.1814,59.0640,84.2157,149.2318,45.0623,80.9573,189.7738,143.3698,147.4274
2026-05-29,754.5361,737.4995,508.8235,55.8870,82.3387,148.8137,44.1382,78.5032,180.8814,142.4963,141.1805
2026-06-05,735.6548,704.2860,507.7477,57.2571,82.8650,152.3382,44.0686,78.9701,185.6895,145.4542,140.4199
2026-06-12,739.8440,720.5482,511.0948,57.1379,85.2286,153.1346,44.2475,82.0900,185.6002,148.5014,142.7451
2026-06-19,746.7400,739.8070,514.9467,53.3850,82.7260,148.7440,44.4760,79.3900,172.1278,149.2657,140.5189
2026-06-26,728.9900,706.5200,517.1742,53.8400,84.7100,160.3400,46.2000,82.6300,169.5800,147.9158,139.8955
2026-07-03,744.7800,712.6000,527.2930,53.2200,84.9900,163.7400,45.7600,84.1400,167.7361,150.2881,142.6956
2026-07-10,754.9500,725.5100,525.1953,55.0800,84.1200,160.8400,45.4100,83.4900,174.8738,145.9505,135.9279
2026-07-17,743.2900,695.3300,520.3785,57.6800,85.1900,161.0900,45.1700,81.5600,185.7589,148.8687,135.6706
2026-07-24,738.9300,684.2300,518.3303,59.6200,84.1300,162.5700,46.2900,82.2500,193.1047,147.4100,135.1957
2026-07-31,747.0300,687.9900,523.8856,59.5500,85.0500,162.5500,44.3500,87.5900,195.1271,144.4900,138.0849
2026-08-07,773.2600,723.0300,539.1730,57.5000,85.1200,165.6800,43.6100,87.0500,184.9459,145.7900,137.5506
2026-08-14,776.3400,731.0700,536.3553,61.9100,86.0900,167.3700,44.3100,87.7100,198.2697,144.5500,139.3018
2026-08-21,765.7200,713.4400,532.2200,63.6400,85.9900,174.6200,42.7700,91.1000,205.2700,144.6800,141.9634
2026-08-28,769.3500,716.4300,535.0600,62.6800,85.4500,171.1600,42.7300,89.6600,201.8600,143.7800,139.5789
2026-09-04,770.1900,718.9600,534.0800,64.0600,84.5800,171.4500,43.0800,88.0700,208.6000,146.4400,137.6300
