,US,CN,JP,KR,EU,UK,IN,BR,AU,CA,HK,TW,DE,FR
2019-04-19,2905.030029296875,3270.797119140625,22200.560546875,2216.14990234375,3499.22998046875,7459.89990234375,11752.7998046875,94578.0,6259.7998046875,16612.80078125,29963.259765625,10968.5,12222.3896484375,5580.3798828125
2019-04-26,2939.8798828125,3086.39892578125,22258.73046875,2179.31005859375,3500.409912109375,7428.2001953125,11754.650390625,96236.0,6385.60009765625,16613.5,29605.009765625,10952.4697265625,12315.1796875,5569.35986328125
2019-05-03,2945.639892578125,3078.339111328125,22258.73046875,2196.320068359375,3502.47998046875,7380.60009765625,11712.25,96008.0,6335.7998046875,16494.400390625,30081.55078125,11096.2998046875,12412.75,5548.83984375
2019-05-10,2881.39990234375,2939.2109375,21344.919921875,2108.0400390625,3361.050048828125,7203.2998046875,11278.900390625,94258.0,6310.89990234375,16297.599609375,28550.240234375,10712.990234375,12059.830078125,5327.43994140625
2019-05-17,2859.530029296875,2882.2958984375,21250.08984375,2055.800048828125,3425.639892578125,7348.60009765625,11407.150390625,89993.0,6365.2998046875,16401.80078125,27946.4609375,10384.1103515625,12238.9404296875,5438.22998046875
2019-05-24,2826.06005859375,2852.9951171875,21117.220703125,2045.31005859375,3350.699951171875,7277.7001953125,11844.099609375,93628.0,6456.0,16230.0,27353.9296875,10328.2802734375,12011.0400390625,5316.509765625
2019-05-31,2752.06005859375,2898.696044921875,20601.189453125,2041.739990234375,3280.429931640625,7161.7001953125,11922.7998046875,97030.0,6396.89990234375,16037.5,26901.08984375,10498.490234375,11726.83984375,5207.6298828125
2019-06-07,2873.340087890625,2827.798095703125,20884.7109375,2072.330078125,3378.3798828125,7331.89990234375,11870.650390625,97821.0,6443.89990234375,16231.0,26965.279296875,10409.2001953125,12045.3798828125,5364.0498046875
2019-06-14,2886.97998046875,2881.97412109375,21116.890625,2095.409912109375,3379.18994140625,7345.7998046875,11823.2998046875,98040.0,6554.0,16301.900390625,27118.349609375,10524.669921875,12096.400390625,5367.6201171875
2019-06-21,2950.4599609375,3001.97998046875,21258.640625,2125.6201171875,3466.919921875,7407.5,11724.099609375,102013.0,6650.7998046875,16525.400390625,28473.7109375,10803.76953125,12339.919921875,5528.330078125
2019-06-28,2941.760009765625,2978.8779296875,21275.919921875,2130.6201171875,3473.68994140625,7425.60009765625,11788.849609375,100967.0,6618.7998046875,16382.2001953125,28542.619140625,10730.830078125,12398.7998046875,5538.97021484375
2019-07-05,2990.409912109375,3011.05908203125,21746.380859375,2110.590087890625,3527.97998046875,7553.10009765625,11811.150390625,104089.0,6751.2998046875,16542.0,28774.830078125,10785.73046875,12568.5302734375,5593.72021484375
2019-07-12,3013.77001953125,2930.550048828125,21685.900390625,2086.659912109375,3497.6298828125,7506.0,11552.5,103906.0,6696.5,16488.099609375,28471.619140625,10824.349609375,12323.3203125,5572.85986328125
2019-07-19,2976.610107421875,2924.199951171875,21466.990234375,2094.360107421875,3480.179931640625,7508.7001953125,11419.25,103452.0,6700.2998046875,16485.900390625,28765.400390625,10873.1904296875,12260.0703125,5552.33984375
2019-07-26,3025.860107421875,2944.5400390625,21658.150390625,2066.260009765625,3524.469970703125,7549.10009765625,11284.2998046875,102819.0,6793.39990234375,16531.0,28397.740234375,10891.98046875,12419.900390625,5610.0498046875
2019-08-02,2932.050048828125,2867.840087890625,21087.16015625,1998.1300048828125,3376.1201171875,7407.10009765625,10997.349609375,102674.0,6768.60009765625,16271.7001953125,26918.580078125,10549.0400390625,11872.4404296875,5359.0
2019-08-09,2918.64990234375,2774.75,20684.8203125,1937.75,3333.739990234375,7253.89990234375,11109.650390625,103996.0,6584.39990234375,16341.2998046875,25939.30078125,10494.490234375,11693.7998046875,5327.919921875
2019-08-16,2888.679931640625,2823.820068359375,20418.810546875,1927.1700439453125,3329.080078125,7117.2001953125,11047.7998046875,99806.0,6405.5,16149.7998046875,25734.220703125,10420.8896484375,11562.740234375,5300.7900390625
2019-08-23,2847.110107421875,2897.429931640625,20710.91015625,1948.300048828125,3334.25,7095.0,10829.349609375,97667.0,6523.10009765625,16037.599609375,26179.330078125,10538.1103515625,11611.509765625,5326.8701171875
2019-08-30,2926.4599609375,2886.239990234375,20704.369140625,1967.7900390625,3426.760009765625,7207.2001953125,11023.25,101135.0,6604.2001953125,16442.099609375,25724.73046875,10618.0498046875,11939.2802734375,5480.47998046875
2019-09-06,2978.7099609375,2999.60009765625,21199.5703125,2009.1300048828125,3495.18994140625,7282.2998046875,10946.2001953125,102935.0,6647.2998046875,16535.30078125,26690.759765625,10780.6396484375,12191.73046875,5603.990234375
2019-09-13,3007.389892578125,3031.239990234375,21988.2890625,2049.199951171875,3550.110107421875,7367.5,11075.900390625,103501.0,6669.2001953125,16682.400390625,27352.689453125,10827.5498046875,12468.5302734375,5655.4599609375
2019-09-20,2992.070068359375,3006.449951171875,22079.08984375,2091.52001953125,3571.389892578125,7344.89990234375,11274.2001953125,104817.0,6730.7998046875,16899.69921875,26435.669921875,10929.6904296875,12468.009765625,5690.77978515625
2019-09-27,2961.7900390625,2932.169921875,21878.900390625,2049.929931640625,3545.8798828125,7426.2001953125,11512.400390625,105078.0,6716.10009765625,16694.30078125,25954.810546875,10829.6796875,12380.9404296875,5640.580078125
2019-10-04,2952.010009765625,2905.18994140625,21410.19921875,2020.68994140625,3446.7099609375,7155.39990234375,11174.75,102551.0,6517.10009765625,16449.400390625,25821.029296875,10894.48046875,12012.8095703125,5488.31982421875
2019-10-11,2970.27001953125,2973.659912109375,21798.869140625,2044.6099853515625,3569.919921875,7247.10009765625,11305.0498046875,103832.0,6606.7998046875,16415.19921875,26308.439453125,10889.9599609375,12511.650390625,5665.47998046875
2019-10-18,2986.199951171875,2938.139892578125,22492.6796875,2060.68994140625,3579.409912109375,7150.60009765625,11661.849609375,104729.0,6649.7001953125,16377.099609375,26719.580078125,11180.2197265625,12633.599609375,5636.25
2019-10-25,3022.550048828125,2954.929931640625,22799.810546875,2087.889892578125,3624.679931640625,7324.5,11583.900390625,107364.0,6739.2001953125,16404.5,26667.390625,11296.1201171875,12894.509765625,5722.14990234375
2019-11-01,3066.909912109375,2958.199951171875,22850.76953125,2100.199951171875,3623.739990234375,7302.39990234375,11890.599609375,108196.0,6669.10009765625,16594.099609375,27100.759765625,11399.5302734375,12961.0498046875,5761.89013671875
2019-11-08,3093.080078125,2964.179931640625,23391.869140625,2137.22998046875,3699.64990234375,7359.39990234375,11908.150390625,107629.0,6724.10009765625,16877.400390625,27651.140625,11579.5400390625,13228.5595703125,5889.7001953125
2019-11-15,3120.4599609375,2891.340087890625,23303.3203125,2162.179931640625,3711.610107421875,7302.89990234375,11895.4501953125,106557.0,6793.7001953125,17028.5,26326.66015625,11525.599609375,13241.75,5939.27001953125
2019-11-22,3110.2900390625,2885.2900390625,23112.880859375,2101.9599609375,3687.320068359375,7326.7998046875,11914.400390625,108692.0,6709.7998046875,16954.80078125,26595.080078125,11566.7998046875,13163.8798828125,5893.1298828125
2019-11-29,3140.97998046875,2871.97998046875,23293.91015625,2087.9599609375,3703.580078125,7346.5,12056.0498046875,108233.0,6846.0,17040.19921875,26346.490234375,11489.5703125,13236.3798828125,5905.169921875
2019-12-06,3145.909912109375,2912.013916015625,23354.400390625,2081.85009765625,3692.340087890625,7239.7001953125,11921.5,111126.0,6707.0,16997.0,26498.369140625,11609.6396484375,13166.580078125,5871.91015625
2019-12-13,3168.800048828125,2967.676025390625,24023.099609375,2170.25,3731.070068359375,7353.39990234375,12086.7001953125,112565.0,6739.7001953125,17003.099609375,27687.759765625,11927.73046875,13282.7197265625,5919.02001953125
2019-12-20,3221.219970703125,3004.93798828125,23816.630859375,2204.179931640625,3776.56005859375,7582.5,12271.7998046875,115121.0,6816.2998046875,17118.400390625,27871.349609375,11959.080078125,13318.900390625,6021.52978515625
2019-12-27,3240.02001953125,3005.035888671875,23837.720703125,2204.2099609375,3782.27001953125,7644.89990234375,12245.7998046875,116534.0,6821.7001953125,17168.19921875,28225.419921875,12091.58984375,13337.1103515625,6037.39013671875
2020-01-03,3234.85009765625,3083.785888671875,23656.619140625,2176.4599609375,3773.3701171875,7622.39990234375,12226.650390625,117707.0,6733.5,17066.099609375,28451.5,12110.4296875,13219.1396484375,6044.16015625
2020-01-10,3265.35009765625,3092.291015625,23850.5703125,2206.389892578125,3789.52001953125,7587.89990234375,12256.7998046875,115503.0,6929.0,17234.5,28638.19921875,12024.650390625,13483.3095703125,6037.10986328125
2020-01-17,3329.6201171875,3075.49609375,24041.259765625,2250.570068359375,3808.260009765625,7674.60009765625,12352.349609375,118478.0,7064.10009765625,17559.0,29056.419921875,12090.2900390625,13526.1298828125,6100.72021484375
2020-01-24,3295.469970703125,2976.528076171875,23827.1796875,2246.1298828125,3779.159912109375,7586.0,12248.25,118376.0,7090.5,17565.30078125,27949.640625,12118.7099609375,13576.6796875,6024.259765625
2020-01-31,3225.52001953125,2976.528076171875,23205.1796875,2119.010009765625,3640.909912109375,7286.0,11962.099609375,113761.0,7017.2001953125,17318.5,26312.630859375,11495.099609375,12981.9697265625,5806.33984375
2020-02-07,3327.7099609375,2875.9599609375,23827.98046875,2211.949951171875,3798.489990234375,7466.7001953125,12098.349609375,113770.0,7022.60009765625,17655.5,27404.26953125,11612.8095703125,13513.8095703125,6029.75
2020-02-14,3380.159912109375,2917.008056640625,23687.58984375,2243.590087890625,3840.969970703125,7409.10009765625,12113.4501953125,114381.0,7130.2001953125,17848.400390625,27815.599609375,11815.7001953125,13744.2099609375,6069.35009765625
2020-02-21,3337.75,3039.6689453125,23386.740234375,2162.840087890625,3800.3798828125,7403.89990234375,12080.849609375,113681.0,7139.0,17843.5,27308.810546875,11686.349609375,13579.330078125,6029.72021484375
2020-02-28,2954.219970703125,2880.303955078125,21142.9609375,1987.010009765625,3329.489990234375,6580.60009765625,11201.75,104172.0,6441.2001953125,16263.099609375,26129.9296875,11292.169921875,11890.349609375,5309.89990234375
2020-03-06,2972.3701171875,3034.510986328125,20749.75,2040.219970703125,3232.070068359375,6462.60009765625,10989.4501953125,97997.0,6216.2001953125,16175.0,26146.669921875,11321.8095703125,11541.8701171875,5139.10986328125
2020-03-13,2711.02001953125,2887.427001953125,17431.05078125,1771.43994140625,2586.02001953125,5366.10009765625,9955.2001953125,82678.0,5539.2998046875,13716.2998046875,24032.91015625,10128.8701171875,9232.080078125,4118.35986328125
2020-03-20,2304.919921875,2745.617919921875,16552.830078125,1566.1500244140625,2548.5,5190.7998046875,8745.4501953125,67069.0,4816.60009765625,11851.7998046875,22805.0703125,9234.08984375,8928.9501953125,4048.800048828125
2020-03-27,2541.469970703125,2772.202880859375,19389.4296875,1717.72998046875,2728.64990234375,5510.2998046875,8660.25,73429.0,4842.39990234375,12687.7001953125,23484.279296875,9698.919921875,9632.51953125,4351.490234375
2020-04-03,2488.64990234375,2763.987060546875,17820.189453125,1725.43994140625,2662.989990234375,5415.5,8083.7998046875,69538.0,5067.5,12938.2998046875,23236.109375,9663.6298828125,9525.76953125,4154.580078125
2020-04-10,2789.820068359375,2796.631103515625,19498.5,1860.699951171875,2892.7900390625,5842.7001953125,9111.900390625,77682.0,5387.2998046875,14166.599609375,24300.330078125,10157.6103515625,10564.740234375,4506.85009765625
2020-04-17,2874.56005859375,2838.4951171875,19897.259765625,1914.530029296875,2888.300048828125,5787.0,9266.75,78990.0,5487.5,14359.900390625,24380.0,10597.0400390625,10625.7802734375,4499.009765625
2020-04-24,2836.739990234375,2808.529052734375,19262.0,1889.010009765625,2809.070068359375,5752.2001953125,9154.400390625,75331.0,5242.60009765625,14420.400390625,23831.330078125,10347.3603515625,10336.08984375,4393.31982421875
2020-05-01,2830.7099609375,2860.08203125,19619.349609375,1947.56005859375,2927.929931640625,5763.10009765625,9859.900390625,80506.0,5245.89990234375,14620.2998046875,24643.58984375,10992.1396484375,10861.6396484375,4572.18017578125
2020-05-08,2929.800048828125,2895.340087890625,20179.08984375,1945.8199462890625,2908.110107421875,5936.0,9251.5,80263.0,5391.10009765625,14966.599609375,24230.169921875,10901.419921875,10904.48046875,4549.64013671875
2020-05-15,2863.699951171875,2868.458984375,20037.470703125,1927.280029296875,2770.699951171875,5799.7998046875,9136.849609375,77557.0,5404.7998046875,14638.900390625,23797.470703125,10814.919921875,10465.169921875,4277.6298828125
2020-05-22,2955.449951171875,2813.764892578125,20388.16015625,1970.1300048828125,2905.469970703125,5993.2998046875,9039.25,82173.0,5497.0,14913.599609375,22930.140625,10811.150390625,11073.8701171875,4444.56005859375
2020-05-29,3044.31005859375,2852.35107421875,21877.890625,2029.5999755859373,3050.199951171875,6076.60009765625,9580.2998046875,87403.0,5755.7001953125,15192.7998046875,22961.470703125,10942.16015625,11586.849609375,4695.43994140625
2020-06-05,3193.929931640625,2930.799072265625,22863.73046875,2181.8701171875,3384.2900390625,6484.2998046875,10142.150390625,94637.0,5998.7001953125,15854.099609375,24770.41015625,11479.400390625,12847.6796875,5197.7900390625
2020-06-12,3041.31005859375,2919.740966796875,22305.48046875,2132.300048828125,3153.739990234375,6105.2001953125,9972.900390625,92795.0,5847.7998046875,15256.599609375,24301.380859375,11429.9404296875,11949.2802734375,4839.259765625
2020-06-19,3097.739990234375,2967.6298828125,22478.7890625,2141.320068359375,3269.10009765625,6292.60009765625,10244.400390625,96572.0,5942.60009765625,15474.2001953125,24643.890625,11549.8603515625,12330.759765625,4979.4501953125
2020-06-26,3009.050048828125,2979.551025390625,22512.080078125,2134.64990234375,3204.169921875,6159.2998046875,10383.0,93834.0,5904.10009765625,15189.0,24549.990234375,11660.669921875,12089.3896484375,4909.64013671875
2020-07-03,3130.010009765625,3152.81298828125,22306.48046875,2152.409912109375,3294.3798828125,6157.2998046875,10607.349609375,96765.0,6057.89990234375,15596.7998046875,25373.119140625,11909.16015625,12528.1796875,5007.14013671875
2020-07-10,3185.0400390625,3383.322021484375,22290.810546875,2150.25,3296.219970703125,6095.39990234375,10768.0498046875,100032.0,5919.2001953125,15713.7998046875,25727.41015625,12073.6796875,12633.7099609375,4970.47998046875
2020-07-17,3224.72998046875,3214.12890625,22696.419921875,2201.18994140625,3365.60009765625,6290.2998046875,10901.7001953125,102888.0,6033.60009765625,16123.5,25089.169921875,12181.5595703125,12919.6103515625,5069.419921875
2020-07-24,3215.6298828125,3196.76806640625,22751.609375,2200.43994140625,3310.889892578125,6123.7998046875,11194.150390625,102382.0,6024.0,15997.099609375,24705.330078125,12304.0400390625,12838.0595703125,4956.43017578125
2020-07-31,3271.1201171875,3310.007080078125,21710.0,2249.3701171875,3174.320068359375,5897.7998046875,11073.4501953125,102912.0,5927.7998046875,16169.2001953125,24595.349609375,12664.7998046875,12313.3603515625,4783.68994140625
2020-08-07,3351.280029296875,3354.034912109375,22329.939453125,2351.669921875,3252.64990234375,6032.2001953125,11214.0498046875,102776.0,6004.7998046875,16544.5,24531.619140625,12828.8701171875,12674.8798828125,4889.52001953125
2020-08-14,3372.85009765625,3360.09912109375,23289.359375,2407.489990234375,3305.050048828125,6090.0,11178.400390625,101353.0,6126.2001953125,16514.599609375,25183.009765625,12795.4599609375,12901.33984375,4962.93017578125
2020-08-21,3397.159912109375,3380.68310546875,22920.30078125,2304.590087890625,3259.75,6001.89990234375,11371.599609375,101521.0,6111.2001953125,16517.900390625,25113.83984375,12607.83984375,12764.7998046875,4896.330078125
2020-08-28,3508.010009765625,3403.806884765625,22882.650390625,2353.800048828125,3315.5400390625,5963.60009765625,11647.599609375,102143.0,6073.7998046875,16705.80078125,25422.060546875,12728.849609375,13033.2001953125,5002.93994140625
2020-09-04,3426.9599609375,3355.366943359375,23205.4296875,2368.25,3260.590087890625,5799.10009765625,11333.849609375,101242.0,5925.5,16218.0,24695.44921875,12637.9501953125,12842.66015625,4965.06982421875
2020-09-11,3340.969970703125,3260.345947265625,23406.490234375,2396.68994140625,3315.81005859375,6032.10009765625,11464.4501953125,98363.0,5859.39990234375,16222.5,24503.310546875,12675.9501953125,13202.83984375,5034.14013671875
2020-09-18,3319.469970703125,3338.090087890625,23360.30078125,2412.39990234375,3283.68994140625,6007.10009765625,11504.9501953125,98290.0,5864.5,16199.0,24455.41015625,12875.6201171875,13116.25,4978.18017578125
2020-09-25,3298.4599609375,3219.41796875,23204.619140625,2278.7900390625,3137.06005859375,5842.7001953125,11050.25,96999.0,5964.89990234375,16065.400390625,23235.419921875,12232.91015625,12469.2001953125,4729.66015625
2020-10-02,3348.419921875,3218.052001953125,23029.900390625,2327.889892578125,3190.929931640625,5902.10009765625,11416.9501953125,94016.0,5791.5,16199.2998046875,23459.05078125,12515.6103515625,12689.0400390625,4824.8798828125
2020-10-09,3477.139892578125,3272.075927734375,23619.689453125,2391.9599609375,3273.1201171875,6016.7001953125,11914.2001953125,97483.0,6102.2001953125,16562.80078125,24119.130859375,12887.1904296875,13051.23046875,4946.81005859375
2020-10-16,3483.81005859375,3336.35791015625,23410.630859375,2341.530029296875,3245.469970703125,5919.60009765625,11762.4501953125,98309.0,6176.7998046875,16438.80078125,24386.7890625,12750.3701171875,12908.990234375,4935.85986328125
2020-10-23,3465.389892578125,3277.9970703125,23516.58984375,2360.81005859375,3198.860107421875,5860.2998046875,11930.349609375,101260.0,6167.0,16304.099609375,24918.779296875,12898.8203125,12645.75,4909.64013671875
2020-10-30,3269.9599609375,3224.532958984375,22977.130859375,2267.14990234375,2958.2099609375,5577.2998046875,11642.400390625,93952.0,5927.60009765625,15580.599609375,24107.419921875,12546.33984375,11556.48046875,4594.240234375
2020-11-06,3509.43994140625,3312.158935546875,24325.23046875,2416.5,3204.050048828125,5910.0,12263.5498046875,100799.0,6190.2001953125,16282.7998046875,25712.970703125,12973.5302734375,12480.01953125,4960.8798828125
2020-11-13,3585.14990234375,3310.10498046875,25385.869140625,2493.8701171875,3432.070068359375,6316.39990234375,12719.9501953125,104512.0,6405.2001953125,16675.599609375,26156.859375,13273.330078125,13076.7197265625,5380.16015625
2020-11-20,3557.5400390625,3377.72998046875,25527.369140625,2553.5,3467.60009765625,6351.5,12859.0498046875,106042.0,6539.2001953125,17019.099609375,26451.5390625,13716.4404296875,13137.25,5495.89013671875
2020-11-27,3638.35009765625,3408.306884765625,26644.7109375,2633.449951171875,3527.7900390625,6367.60009765625,12968.9501953125,110575.0,6601.10009765625,17396.599609375,26894.6796875,13867.08984375,13335.6796875,5598.18017578125
2020-12-04,3699.1201171875,3444.5810546875,26751.240234375,2731.449951171875,3539.27001953125,6550.2001953125,13258.5498046875,113682.0,6634.10009765625,17521.0,26835.919921875,14132.4404296875,13298.9599609375,5609.14990234375
2020-12-11,3663.4599609375,3347.19091796875,26652.51953125,2770.06005859375,3485.840087890625,6546.7998046875,13513.849609375,115323.0,6642.60009765625,17548.900390625,26505.869140625,14261.6904296875,13114.2998046875,5507.5498046875
2020-12-18,3709.409912109375,3394.89990234375,26763.390625,2772.179931640625,3545.739990234375,6529.2001953125,13760.5498046875,117679.0,6675.5,17534.599609375,26498.599609375,14249.9599609375,13630.509765625,5527.83984375
2020-12-25,3703.06005859375,3396.56298828125,26656.609375,2806.860107421875,3543.280029296875,6502.10009765625,13749.25,117857.0,6664.7998046875,17623.900390625,26386.560546875,14331.419921875,13587.23046875,5522.009765625
2021-01-01,3756.070068359375,3473.069091796875,27444.169921875,2873.469970703125,3552.639892578125,6460.5,14018.5,119306.0,6587.10009765625,17433.400390625,27231.130859375,14732.5302734375,13718.7802734375,5551.41015625
2021-01-08,3824.679931640625,3570.110107421875,28139.029296875,3152.179931640625,3645.050048828125,6873.2998046875,14347.25,125077.0,6757.89990234375,18042.099609375,27878.220703125,15463.9501953125,14049.5302734375,5706.8798828125
2021-01-15,3768.25,3566.3779296875,28519.1796875,3085.89990234375,3599.550048828125,6735.7001953125,14433.7001953125,120502.0,6715.39990234375,17909.0,28573.859375,15616.3896484375,13787.73046875,5611.68994140625
2021-01-22,3841.469970703125,3606.75,28631.44921875,3140.6298828125,3602.409912109375,6695.10009765625,14371.900390625,117172.0,6800.39990234375,17845.900390625,29447.849609375,16019.0302734375,13873.9697265625,5559.56982421875
2021-01-29,3714.239990234375,3483.069091796875,27663.390625,2976.2099609375,3481.43994140625,6407.5,13634.599609375,116007.0,6607.39990234375,17337.0,28283.7109375,15138.3095703125,13432.8701171875,5399.2099609375
2021-02-05,3886.830078125,3496.330078125,28779.189453125,3120.6298828125,3655.77001953125,6489.2998046875,14924.25,119925.0,6840.5,18135.900390625,29288.6796875,15802.400390625,14056.7197265625,5659.259765625
2021-02-12,3934.830078125,3655.087890625,29520.0703125,3100.580078125,3695.610107421875,6589.7998046875,15163.2998046875,119116.0,6806.7001953125,18460.19921875,30173.5703125,15802.400390625,14049.8896484375,5703.669921875
2021-02-19,3906.7099609375,3696.16796875,30017.919921875,3107.6201171875,3713.4599609375,6624.0,14981.75,118748.0,6793.7998046875,18384.30078125,30644.73046875,16341.3798828125,13993.23046875,5773.5498046875
2021-02-26,3811.14990234375,3509.080078125,28966.009765625,3012.949951171875,3636.43994140625,6483.39990234375,14529.150390625,110035.0,6673.2998046875,18060.30078125,28980.2109375,15953.7998046875,13786.2900390625,5703.22021484375
2021-03-05,3841.93994140625,3501.987060546875,28864.3203125,3026.260009765625,3669.5400390625,6630.5,14938.099609375,115202.0,6710.7998046875,18381.0,29098.2890625,15855.23046875,13920.6904296875,5782.64990234375
2021-03-12,3943.340087890625,3453.080078125,29717.830078125,3054.389892578125,3833.360107421875,6761.5,15030.9501953125,114160.0,6766.7998046875,18851.30078125,28739.720703125,16255.1796875,14502.3896484375,6046.5498046875
2021-03-19,3913.10009765625,3404.659912109375,29792.05078125,3039.530029296875,3837.02001953125,6708.7001953125,14744.0,116222.0,6708.2001953125,18854.0,28990.939453125,16070.240234375,14621.0,5997.9599609375
2021-03-26,3974.5400390625,3418.326904296875,29176.69921875,3041.010009765625,3866.679931640625,6740.60009765625,14507.2998046875,114781.0,6824.2001953125,18752.599609375,28336.4296875,16305.8798828125,14748.9404296875,5988.81005859375
2021-04-02,4019.8701171875,3484.39208984375,29854.0,3112.800048828125,3945.9599609375,6737.2998046875,14867.349609375,115253.0,6828.7001953125,18990.30078125,28938.740234375,16571.279296875,15107.169921875,6102.9599609375
2021-04-09,4128.7998046875,3450.679931640625,29768.060546875,3131.8798828125,3978.840087890625,6915.7998046875,14834.849609375,117670.0,6995.2001953125,19228.0,28698.80078125,16854.099609375,15234.16015625,6169.41015625
2021-04-16,4185.47021484375,3426.6201171875,29683.369140625,3198.6201171875,4032.989990234375,7019.5,14617.849609375,121114.0,7063.5,19351.30078125,28969.7109375,17158.810546875,15459.75,6287.06982421875
2021-04-23,4180.169921875,3474.169921875,29020.630859375,3181.080078125,4013.340087890625,6938.60009765625,14341.349609375,120530.0,7060.7001953125,19102.30078125,29078.75,17300.26953125,15279.6201171875,6257.93994140625
2021-04-30,4181.169921875,3446.860107421875,28812.630859375,3147.860107421875,3974.739990234375,6969.7998046875,14631.099609375,118894.0,7025.7998046875,19108.30078125,28724.880859375,17566.66015625,15135.91015625,6269.47998046875
2021-05-07,4232.60009765625,3418.8701171875,29357.8203125,3197.199951171875,4034.25,7129.7001953125,14823.150390625,122038.0,7080.7998046875,19472.69921875,28610.650390625,17285.0,15399.650390625,6385.509765625
2021-05-14,4173.85009765625,3490.3798828125,28084.470703125,3153.320068359375,4017.43994140625,7043.60009765625,14677.7998046875,121881.0,7014.2001953125,19366.69921875,28027.5703125,15827.08984375,15416.6396484375,6385.14013671875
2021-05-21,4155.85986328125,3486.56005859375,28317.830078125,3156.419921875,4025.780029296875,7018.10009765625,15175.2998046875,122592.0,7030.2998046875,19527.30078125,28458.439453125,16302.0595703125,15437.509765625,6386.41015625
2021-05-28,4204.10986328125,3600.780029296875,29149.41015625,3188.72998046875,4070.56005859375,7022.60009765625,15435.650390625,125561.0,7179.5,19852.19921875,29124.41015625,16870.859375,15519.98046875,6484.10986328125
2021-06-04,4229.89013671875,3591.840087890625,28941.51953125,3240.080078125,4089.3798828125,7069.0,15670.25,130126.0,7295.39990234375,20029.19921875,28918.099609375,17147.41015625,15692.900390625,6515.66015625
2021-06-11,4247.43994140625,3589.75,28948.73046875,3249.320068359375,4126.7001953125,7134.10009765625,15799.349609375,129441.0,7312.2998046875,20138.400390625,28842.130859375,17213.51953125,15693.26953125,6600.66015625
2021-06-18,4166.4501953125,3525.10009765625,28964.080078125,3267.929931640625,4083.3701171875,7017.5,15683.349609375,128405.0,7368.89990234375,19999.599609375,28801.26953125,17318.5390625,15448.0400390625,6569.16015625
2021-06-25,4280.7001953125,3607.56005859375,29066.1796875,3302.840087890625,4120.66015625,7136.10009765625,15860.349609375,127256.0,7308.0,20230.30078125,29288.220703125,17502.990234375,15607.9697265625,6622.8701171875
2021-07-02,4352.33984375,3518.760009765625,28783.279296875,3281.780029296875,4084.31005859375,7123.2998046875,15722.2001953125,127622.0,7308.60009765625,20226.099609375,28310.419921875,17710.150390625,15650.08984375,6552.85986328125
2021-07-09,4369.5498046875,3524.090087890625,27940.419921875,3217.949951171875,4068.090087890625,7121.89990234375,15689.7998046875,125428.0,7251.7998046875,20258.0,27344.5390625,17661.48046875,15687.9296875,6529.419921875
2021-07-16,4327.16015625,3539.300048828125,28003.080078125,3276.909912109375,4035.77001953125,7008.10009765625,15923.400390625,125960.0,7348.10009765625,19985.5,28004.6796875,17895.25,15540.3095703125,6460.080078125
2021-07-23,4411.7900390625,3550.39990234375,27548.0,3254.419921875,4109.10009765625,7027.60009765625,15856.0498046875,125053.0,7394.39990234375,20188.400390625,27321.98046875,17572.919921875,15669.2900390625,6568.81982421875
2021-07-30,4395.259765625,3397.360107421875,27283.58984375,3202.320068359375,4089.300048828125,7032.2998046875,15763.0498046875,121801.0,7392.60009765625,20287.80078125,25961.029296875,17247.41015625,15544.3896484375,6612.759765625
2021-08-06,4436.52001953125,3458.22998046875,27820.0390625,3270.360107421875,4174.5400390625,7123.0,16238.2001953125,122810.0,7538.39990234375,20475.400390625,26179.400390625,17526.279296875,15761.4501953125,6816.9599609375
2021-08-13,4468.0,3516.300048828125,27977.150390625,3171.2900390625,4229.7001953125,7218.7001953125,16529.099609375,121194.0,7628.89990234375,20518.099609375,26391.619140625,16982.109375,15977.4404296875,6896.0400390625
2021-08-20,4441.669921875,3427.333984375,27013.25,3060.510009765625,4147.5,7087.89990234375,16450.5,118053.0,7460.89990234375,20339.0,24849.720703125,16341.9404296875,15808.0400390625,6626.10986328125
2021-08-27,4509.3701171875,3522.156982421875,27641.140625,3133.89990234375,4190.97998046875,7148.0,16705.19921875,120678.0,7488.2998046875,20644.599609375,25407.890625,17209.9296875,15851.75,6681.919921875
2021-09-03,4535.43017578125,3581.72998046875,29128.109375,3201.06005859375,4201.97998046875,7138.39990234375,17323.599609375,116933.0,7522.89990234375,20821.400390625,25901.990234375,17516.919921875,15781.2001953125,6689.990234375
2021-09-10,4458.580078125,3703.110107421875,30381.83984375,3125.760009765625,4170.35009765625,7029.2001953125,17369.25,114286.0,7406.60009765625,20633.099609375,26205.91015625,17474.5703125,15609.8095703125,6663.77001953125
2021-09-17,4432.990234375,3613.969970703125,30500.05078125,3140.510009765625,4130.83984375,6963.60009765625,17585.150390625,111439.0,7403.7001953125,20490.400390625,24920.759765625,17276.7890625,15490.169921875,6570.18994140625
2021-09-24,4455.47998046875,3613.070068359375,30248.810546875,3125.239990234375,4158.509765625,7051.5,17853.19921875,113283.0,7342.60009765625,20402.69921875,24192.16015625,17260.189453125,15531.75,6638.4599609375
2021-10-01,4357.0400390625,3568.169921875,28771.0703125,3019.179931640625,4035.300048828125,7027.10009765625,17532.05078125,112900.0,7185.5,20150.900390625,24575.640625,16570.890625,15156.4404296875,6517.68994140625
