mode,sim,nav
pair2,2463,14.13711736470553
pair2,2464,13.625239440357667
pair2,2465,16.457493470432713
pair2,2466,11.981207595858676
pair2,2467,16.683481448065073
pair2,2468,13.561847200436391
pair2,2469,13.427001304962157
pair2,2470,14.4235015154805
pair2,2471,15.618274134759472
pair2,2472,12.870677806659439
pair2,2473,13.099337288199056
pair2,2474,17.027267150205233
pair2,2475,13.953917325233576
pair2,2476,14.006341523228853
pair2,2477,13.917082453040594
pair2,2478,11.67766154137959
pair2,2479,13.346137874699004
pair2,2480,14.63744364609053
pair2,2481,13.216834819140777
pair2,2482,16.712691779450914
pair2,2483,14.118777817716209
pair2,2484,12.673333879902131
pair2,2485,14.30407570758549
pair2,2486,14.10390463649336
pair2,2487,12.98303015412289
pair2,2488,14.525894328710695
pair2,2489,14.16597324898102
pair2,2490,14.919258780791822
pair2,2491,14.349392502424744
pair2,2492,12.885429149619604
pair2,2493,13.263346509464172
pair2,2494,13.256732830164845
pair2,2495,14.185292295317865
pair2,2496,14.815879873022759
pair2,2497,15.09992948316595
pair2,2498,12.541622110457743
pair2,2499,12.826721825101144
pair2,2500,13.941407874512791
pair2,2501,15.073347783259903
pair2,2502,16.033356242357403
pair2,2503,14.897225433168078
pair2,2504,13.743420802596226
pair2,2505,13.60712172395674
pair2,2506,15.092757951451418
pair2,2507,13.799686022951999
pair2,2508,11.700969012117698
pair2,2509,12.638834186921112
pair2,2510,12.647576199265702
pair2,2511,15.96008629483628
pair2,2512,13.789947776269617
pair2,2513,15.100199519239736
pair2,2514,14.505281390394032
pair2,2515,12.216820694856715
pair2,2516,12.447112302297967
pair2,2517,12.612647913860547
pair2,2518,14.4708377207158
pair2,2519,14.17590614815338
pair2,2520,13.185841438445047
pair2,2521,13.360333813643477
pair2,2522,16.3478190932509
pair2,2523,13.618432247894523
pair2,2524,11.98993022931215
pair2,2525,17.67855478029411
pair2,2526,14.011306529597382
pair2,2527,13.851274638803377
pair2,2528,15.523531717103422
pair2,2529,14.090984737089059
pair2,2530,15.207771615878974
pair2,2531,15.419899780900913
pair2,2532,14.882931329213868
pair2,2533,13.44053243380414
pair2,2534,12.602311907547048
pair2,2535,13.20550943627665
pair2,2536,12.933015324424234
pair2,2537,14.354580588914692
pair2,2538,14.781122357031872
pair2,2539,12.672111995385794
pair2,2540,13.189621666394
pair2,2541,13.371638505624002
pair2,2542,13.803014781206977
pair2,2543,13.388772205529406
pair2,2544,13.162904470616931
pair2,2545,13.526047589647868
pair2,2546,12.933679996043908
pair2,2547,16.05158997683873
pair2,2548,15.523949842876572
pair2,2549,13.259609016914284
pair2,2550,13.92065663815054
pair2,2551,17.22327306550288
pair2,2552,15.304359859418858
pair2,2553,14.764848482393466
pair2,2554,13.789881690173
pair2,2555,14.425633111111265
pair2,2556,16.67691073300872
pair2,2557,13.318758575971847
pair2,2558,13.9857458148674
pair2,2559,13.92873366504834
pair2,2560,13.913905975749229
pair2,2561,13.165662556936201
pair2,2562,12.314138525052318
pair2,2563,13.256802591112974
pair2,2564,12.523080658534393
pair2,2565,13.442785158479063
pair2,2566,12.082717177004021
pair2,2567,13.10558031733291
pair2,2568,14.106059007793661
pair2,2569,13.440847994657107
pair2,2570,17.342795236414698
pair2,2571,14.256409469812835
pair2,2572,11.334207585491939
pair2,2573,12.831285722326282
pair2,2574,15.6242743965288
pair2,2575,14.76710670690883
pair2,2576,16.957366937904922
pair2,2577,14.20005118828103
pair2,2578,13.554255897779495
pair2,2579,12.128762307638906
pair2,2580,12.830906578955748
pair2,2581,16.710078127797264
pair2,2582,13.740398665741957
pair2,2583,13.073004156582709
pair2,2584,13.724646645949479
pair2,2585,13.571965955118912
pair2,2586,13.2276679665134
pair2,2587,13.199587568563588
pair2,2588,14.529530761248825
pair2,2589,15.617581382695711
pair2,2590,13.326292910700618
pair2,2591,14.625824898677827
pair2,2592,16.60728682478351
pair2,2593,13.507954156141196
pair2,2594,14.979539308424869
pair2,2595,14.490724546158823
pair2,2596,11.938849183014417
pair2,2597,13.888553755806013
pair2,2598,12.93174801122125
pair2,2599,13.017825886828762
pair2,2600,13.29162648689095
pair2,2601,13.800052434301637
pair2,2602,13.785840023117853
pair2,2603,12.850199312604813
pair2,2604,16.887005720176948
pair2,2605,14.848900072279632
pair2,2606,15.817945239543855
pair2,2607,14.145293779633766
pair2,2608,14.150584002640425
pair2,2609,12.725529665910477
pair2,2610,13.96829752260577
pair2,2611,16.142130543922512
pair2,2612,14.94037961479386
pair2,2613,13.473366148677314
pair2,2614,13.379717209732688
pair2,2615,13.078421611652006
pair2,2616,14.841613188093767
pair2,2617,15.238443985725675
pair2,2618,14.10609383198194
pair2,2619,14.93909276949364
pair2,2620,14.056782352311618
pair2,2621,13.026629090792028
pair2,2622,14.45354650223927
pair2,2623,14.208555817414021
pair2,2624,13.501405222928035
pair2,2625,13.35878817782501
pair2,2626,13.21570155493637
pair2,2627,12.15017507389606
pair2,2628,12.8464203741544
pair2,2629,12.012974861319687
pair2,2630,15.341421809846722
pair2,2631,15.01513923520284
pair2,2632,13.579681718178175
pair2,2633,15.817042826770416
pair2,2634,13.702849560747904
pair2,2635,13.40441009833787
pair2,2636,14.894141005563949
pair2,2637,12.98352640205044
pair2,2638,13.439716604782438
pair2,2639,14.833928329255178
pair2,2640,12.628739510708911
pair2,2641,13.211752861959162
pair2,2642,13.213397969284447
pair2,2643,12.599945669214751
pair2,2644,12.92312133152385
pair2,2645,14.124267153922542
pair2,2646,13.567545504291186
pair2,2647,14.593973518276623
pair2,2648,14.64086169196847
pair2,2649,12.631768653726423
pair2,2650,14.031832649254689
pair2,2651,12.735578763677593
pair2,2652,13.576643406390756
pair2,2653,12.798251767823288
pair2,2654,13.142528570305593
pair2,2655,12.90912005666999
pair2,2656,13.605569599216965
pair2,2657,13.938419004615215
pair2,2658,13.950781065867673
pair2,2659,15.173619386984855
pair2,2660,14.541992498332752
pair2,2661,15.393567897184901
pair2,2662,15.212866281486697
pair2,2663,13.615821093637628
pair2,2664,14.185546405849378
pair2,2665,16.268510102039926
pair2,2666,12.831171439492834
pair2,2667,12.993549897813772
pair2,2668,12.306472659006271
pair2,2669,13.74749821574029
pair2,2670,15.468660700830394
pair2,2671,13.23483056975404
pair2,2672,12.89273595225336
pair2,2673,13.952756867260893
pair2,2674,14.76906906527631
pair2,2675,11.719149861438737
pair2,2676,13.636079264650807
pair2,2677,11.285614324122497
pair2,2678,13.814017039281653
pair2,2679,16.20366478378927
pair2,2680,11.420260759248857
pair2,2681,12.199378312512946
pair2,2682,13.112634835183396
pair2,2683,12.351829028342213
pair2,2684,16.30697903249671
pair2,2685,14.284254878391671
pair2,2686,14.466091579646298
pair2,2687,12.117530031407817
pair2,2688,11.79172873925047
pair2,2689,14.243698738550366
pair2,2690,12.683407744554462
pair2,2691,13.395984869429537
pair2,2692,14.240774504782717
pair2,2693,14.506360894437126
pair2,2694,14.95300012267781
pair2,2695,13.006237520192792
pair2,2696,13.537186466432907
pair2,2697,12.207222479001068
pair2,2698,13.262598691831759
pair2,2699,12.352425552844403
pair2,2700,15.313619579397544
pair2,2701,16.475703506910985
pair2,2702,13.705748243048227
pair2,2703,11.901207960678077
pair2,2704,12.652181368962449
pair2,2705,14.20447399437638
pair2,2706,13.359388934303663
pair2,2707,12.996673305037877
pair2,2708,13.000213899346441
pair2,2709,14.078782857251417
pair2,2710,13.639655848290632
pair2,2711,12.605954301515597
pair2,2712,15.261777070123866
pair2,2713,12.593698420838013
pair2,2714,14.148586673498757
pair2,2715,13.220289590028424
pair2,2716,13.018966395784656
pair2,2717,13.046663871782863
pair2,2718,11.418541259525574
pair2,2719,14.223247570551745
pair2,2720,12.652973960170518
pair2,2721,13.10278239940898
pair2,2722,13.528539388208833
pair2,2723,13.976443142875098
pair2,2724,14.928666863484509
pair2,2725,11.9504811612844
pair2,2726,13.291161831132037
pair2,2727,16.005462399540235
pair2,2728,13.17445478818851
pair2,2729,14.392331972676239
pair2,2730,14.429648474541596
pair2,2731,12.765946162906094
pair2,2732,14.261099047778416
pair2,2733,14.280127762984508
pair2,2734,14.187704572036841
pair2,2735,12.224562063369525
pair2,2736,14.144841797925956
pair2,2737,12.617967085576167
pair2,2738,12.978427543284505
pair2,2739,15.62511887738588
pair2,2740,12.789675617543917
pair2,2741,14.23633638670416
pair2,2742,13.47638215740486
pair2,2743,14.274691315287711
pair2,2744,14.005491684509103
pair2,2745,13.843378916846047
pair2,2746,17.234376074169635
pair2,2747,14.011169568531647
pair2,2748,13.05685814713246
pair2,2749,13.010725514744648
pair2,2750,12.09345341331318
pair2,2751,12.286410350382196
pair2,2752,13.751043871533279
pair2,2753,13.646602309904155
pair2,2754,14.413575456577318
pair2,2755,14.314038123822042
pair2,2756,15.388086118081297
pair2,2757,15.593340437635515
pair2,2758,11.552596717197202
pair2,2759,17.131423709960472
pair2,2760,15.063472168076917
pair2,2761,15.473140538016246
pair2,2762,13.942893614922776
pair2,2763,13.665106447244664
pair2,2764,14.186689074189394
pair2,2765,15.113765926453922
pair2,2766,17.54144213920522
pair2,2767,13.64845913702902
pair2,2768,14.723992738507599
pair2,2769,13.587314696146068
pair2,2770,11.931596577663118
pair2,2771,14.382872773592768
pair2,2772,13.034173975423817
pair2,2773,12.748063499379532
pair2,2774,11.473901453272699
pair2,2775,14.08200449065005
pair2,2776,13.113366864121213
pair2,2777,13.157530029249697
pair2,2778,11.583255040931105
pair2,2779,13.533398633387888
pair2,2780,13.29976201616305
pair2,2781,14.401082077624501
pair2,2782,12.579071944182132
pair2,2783,15.38325563292097
pair2,2784,12.727894741617071
pair2,2785,14.003387885882065
pair2,2786,13.02071844018832
pair2,2787,12.682594088769537
pair2,2788,12.158896991029188
pair2,2789,16.631579906102854
pair2,2790,12.70969483315826
pair2,2791,14.478056488867797
pair2,2792,14.296047820558535
pair2,2793,14.353946944641075
pair2,2794,15.828622488935352
pair2,2795,14.05558597940947
pair2,2796,13.14018400460284
pair2,2797,16.033017572127086
pair2,2798,12.95453471849337
pair2,2799,15.633826138074886
pair2,2800,13.692831833356461
pair2,2801,13.31609753675631
pair2,2802,13.744467561762981
pair2,2803,13.626175083340295
pair2,2804,12.6159972416464
pair2,2805,15.331527926293983
pair2,2806,13.209625812670836
pair2,2807,12.851283594096703
pair2,2808,14.27798153424225
pair2,2809,12.708762794490392
pair2,2810,13.479634741348482
pair2,2811,13.88339681803312
pair2,2812,14.566443891500535
pair2,2813,15.240257709912637
pair2,2814,11.890079181355302
pair2,2815,13.681819499975333
pair2,2816,12.84846356753731
pair2,2817,12.18909227397793
pair2,2818,15.230905272469299
pair2,2819,12.618309843060418
pair2,2820,14.427899757021288
pair2,2821,17.424593632209053
pair2,2822,12.130603519441108
pair2,2823,12.129232851340914
pair2,2824,13.352785359539919
pair2,2825,13.570878199717605
pair2,2826,14.678353654457228
pair2,2827,13.607121636618098
pair2,2828,13.085205679277845
pair2,2829,15.467894916719715
pair2,2830,14.909237071679714
pair2,2831,15.223213366891262
pair2,2832,13.013173816560029
pair2,2833,13.817568602310667
pair2,2834,13.669380133775451
pair2,2835,14.660551251043826
pair2,2836,15.471878705877009
pair2,2837,12.65100598281074
pair2,2838,11.727999327254523
pair2,2839,16.75885576075094
pair2,2840,16.07011685922886
pair2,2841,13.726461617542581
pair2,2842,13.53660314539498
pair2,2843,14.975217043774803
pair2,2844,12.898455161192794
pair2,2845,12.644925834096943
pair2,2846,16.81246667390673
pair2,2847,13.378261497646067
pair2,2848,13.080843739504344
pair2,2849,12.190778108457426
pair2,2850,13.258850026373151
pair2,2851,12.881719533528173
pair2,2852,11.802260156807138
pair2,2853,12.438470759884602
pair2,2854,13.405691414193718
pair2,2855,11.123192185270803
pair2,2856,15.884471152961021
pair2,2857,14.875021761193155
pair2,2858,14.621710888989744
pair2,2859,11.873493973020684
pair2,2860,14.267855015211957
pair2,2861,15.605048787035706
pair2,2862,12.413991344434239
pair2,2863,14.71365523794462
pair2,2864,14.122104071510243
pair2,2865,13.392315452959547
pair2,2866,14.417788950360382
pair2,2867,12.890575621945832
pair2,2868,13.820512441770305
pair2,2869,12.707754837481662
pair2,2870,13.841672772131972
pair2,2871,14.749221381222323
pair2,2872,13.758433840826488
pair2,2873,12.65150538886695
pair2,2874,13.471482243667005
pair2,2875,14.859618425961338
pair2,2876,13.483242752938715
pair2,2877,14.088733938837997
pair2,2878,15.444809335203699
pair2,2879,12.286415439724715
pair2,2880,13.266820301682724
pair2,2881,14.755289319822918
pair2,2882,12.801405956867852
pair2,2883,14.547728874864802
pair2,2884,13.324922837015842
pair2,2885,12.856510023581711
pair2,2886,12.854149325995945
pair2,2887,16.13241097629752
pair2,2888,13.8780244742187
pair2,2889,13.145898767105859
pair2,2890,14.225065733399266
pair2,2891,14.141042964180777
pair2,2892,14.045535759580153
pair2,2893,14.443441346881341
pair2,2894,13.368298718816506
pair2,2895,18.108480888338804
pair2,2896,13.858656718057203
pair2,2897,12.809229663642693
pair2,2898,14.613751413481323
pair2,2899,14.10417385952013
pair2,2900,14.130435956184481
pair2,2901,12.568089245111432
pair2,2902,16.57966492528862
pair2,2903,15.652714412699472
pair2,2904,13.017572253921298
pair2,2905,13.276353793160332
pair2,2906,13.523078949878828
pair2,2907,15.714237461421904
pair2,2908,14.245923718364288
pair2,2909,12.584522831566087
pair2,2910,14.482715399043075
pair2,2911,13.651432560140906
pair2,2912,11.628941260585863
pair2,2913,12.416496545264145
pair2,2914,13.48925009714345
pair2,2915,14.081873151157811
pair2,2916,14.518781962273373
pair2,2917,13.451717718845389
pair2,2918,13.975074526231738
pair2,2919,12.532882179078792
pair2,2920,13.02133916759497
pair2,2921,14.901371692262957
pair2,2922,13.075712253409538
pair2,2923,12.232111842087455
pair2,2924,11.92924607319559
pair2,2925,15.108893938819975
pair2,2926,11.784836300250866
pair2,2927,14.301055565566758
pair2,2928,13.186369416638868
pair2,2929,13.242948191099789
pair2,2930,13.757071565041777
pair2,2931,12.703027397691805
pair2,2932,14.457546308990183
pair2,2933,15.107062354954529
pair2,2934,13.552364297559201
pair2,2935,13.588759175618726
pair2,2936,13.023854874902824
pair2,2937,13.348566300940021
pair2,2938,12.855231863315966
pair2,2939,12.447425778552402
pair2,2940,15.455873297978325
pair2,2941,14.652823098084177
pair2,2942,11.991125557551314
pair2,2943,12.491755181259578
pair2,2944,14.362283120494672
pair2,2945,13.977922514433306
pair2,2946,12.621064351043156
pair2,2947,11.704208487645758
pair2,2948,13.844537647373299
pair2,2949,14.125885932701081
pair2,2950,13.199702281498634
pair2,2951,14.75778979371935
pair2,2952,13.083025528501473
pair2,2953,12.407664617555593
pair2,2954,12.59723969401043
pair2,2955,14.674679898218535
pair2,2956,16.045689525187992
pair2,2957,13.584814782499466
pair2,2958,14.225660926061394
pair2,2959,12.884077524180059
pair2,2960,13.909608633983135
pair2,2961,14.936264402529941
pair2,2962,13.157807694758121
pair2,2963,12.345742816905327
pair2,2964,13.125014063408448
pair2,2965,14.036711217709149
pair2,2966,13.266925001337738
pair2,2967,14.063137003929352
pair2,2968,14.170713045647778
pair2,2969,14.004447553579316
pair2,2970,14.088619735698718
pair2,2971,13.596138380579337
pair2,2972,13.362674139130318
pair2,2973,12.550684658325023
pair2,2974,14.252240233471403
pair2,2975,12.981733012314125
pair2,2976,13.958203746287989
pair2,2977,12.92772356710067
pair2,2978,12.977522296746436
pair2,2979,15.744635067352592
pair2,2980,13.217429002160197
pair2,2981,14.345663243907177
pair2,2982,16.161842234793042
pair2,2983,14.747584379917637
pair2,2984,14.313301797769848
pair2,2985,12.004339277884144
pair2,2986,13.262286815020497
pair2,2987,11.720344209743907
pair2,2988,12.687355983282098
pair2,2989,14.099063256753345
pair2,2990,12.50759189520478
pair2,2991,12.179742196844451
pair2,2992,12.518574482484139
pair2,2993,14.856751017512558
pair2,2994,14.239710615171761
pair2,2995,12.448178822973386
pair2,2996,14.479288419894246
pair2,2997,11.070433137549825
pair2,2998,12.298598733270776
pair2,2999,14.554827314737265
single4_sample,0,3.453804720526133
single4_sample,1,19.411683853336495
single4_sample,2,41.98582261507915
single4_sample,3,9.42938341800872
single4_sample,4,29.79555359945077
single4_sample,5,19.326866451054883
single4_sample,6,9.414219891550166
single4_sample,7,29.90793772413301
single4_sample,8,23.838666752623766
single4_sample,9,10.715372253801418
single4_sample,10,8.063375254538373
single4_sample,11,10.930969713082176
single4_sample,12,12.754075692028145
single4_sample,13,25.59313929574637
single4_sample,14,19.01362198052417
single4_sample,15,6.620636932170296
single4_sample,16,5.51638221863906
single4_sample,17,17.277695322335596
single4_sample,18,20.709010689964717
single4_sample,19,29.110447149791895
single4_sample,20,17.215062146918473
single4_sample,21,16.627323954175477
single4_sample,22,7.1050146038338795
single4_sample,23,5.282409426029319
single4_sample,24,13.427821304949951
single4_sample,25,5.629273185132153
single4_sample,26,11.151617756813863
single4_sample,27,10.53579797155523
single4_sample,28,23.039133379785856
single4_sample,29,14.728494478768956
single4_sample,30,11.569322473147487
single4_sample,31,49.55111699190943
single4_sample,32,6.937858702735358
single4_sample,33,5.437858664322577
single4_sample,34,12.38005711534528
single4_sample,35,8.985481254825528
single4_sample,36,22.63619122604417
single4_sample,37,8.365826925038387
single4_sample,38,5.473198176493617
single4_sample,39,24.614323625492666
single4_sample,40,10.599945553964794
single4_sample,41,7.538679440526259
single4_sample,42,10.24104949442583
single4_sample,43,10.52265848575013
single4_sample,44,9.050670969543468
single4_sample,45,11.712072356354208
single4_sample,46,9.15160297972827
single4_sample,47,17.81902166969913
single4_sample,48,8.556750424135078
single4_sample,49,11.013380382721385
single4_sample,50,19.748331260156768
single4_sample,51,6.619006221248937
single4_sample,52,16.684437662596793
single4_sample,53,8.138932126077924
single4_sample,54,12.955485501322899
single4_sample,55,4.542862278870464
single4_sample,56,5.350001659658794
single4_sample,57,12.818052570615736
single4_sample,58,10.207681641290495
single4_sample,59,12.548918624845959
single4_sample,60,9.408131486060139
single4_sample,61,23.577219984300292
single4_sample,62,15.229649675280188
single4_sample,63,6.634871061107045
single4_sample,64,11.379228685568297
single4_sample,65,32.69861271634228
single4_sample,66,11.212710743627733
single4_sample,67,7.3301324791521
single4_sample,68,5.537008239905093
single4_sample,69,16.143538252319313
single4_sample,70,23.636616272054177
single4_sample,71,8.312673901914327
single4_sample,72,7.670935358670287
single4_sample,73,15.030369733358077
single4_sample,74,30.77329362783327
single4_sample,75,22.183994497362278
single4_sample,76,7.733764861604203
single4_sample,77,7.994059520490648
single4_sample,78,8.701576267454875
single4_sample,79,9.122577758367111
single4_sample,80,9.758111228339995
single4_sample,81,6.294985063552215
single4_sample,82,9.045368252473132
single4_sample,83,2.8750018364562373
single4_sample,84,6.105497249222794
single4_sample,85,6.209998883047066
single4_sample,86,6.911071048376808
single4_sample,87,4.709887052714728
single4_sample,88,19.183033399500477
single4_sample,89,7.5954137651752465
single4_sample,90,5.0766211579288685
single4_sample,91,20.943304066646753
single4_sample,92,5.926892507187093
single4_sample,93,18.197689799604483
single4_sample,94,21.173441673792933
single4_sample,95,7.280620971801264
single4_sample,96,12.246733080561814
single4_sample,97,9.198141645390365
single4_sample,98,5.977746524523034
single4_sample,99,8.418683481335686
single4_sample,100,11.436345541340057
single4_sample,101,31.809413913213273
single4_sample,102,22.171081165917574
single4_sample,103,29.002855617733605
single4_sample,104,24.87527641459661
single4_sample,105,4.152396565693034
single4_sample,106,11.702872752171249
single4_sample,107,11.221767257882192
single4_sample,108,14.334687197685023
single4_sample,109,35.90180107502598
single4_sample,110,17.64217390980635
single4_sample,111,16.39088284643839
single4_sample,112,11.590553895267384
single4_sample,113,15.443752653224625
single4_sample,114,4.795224432260115
single4_sample,115,7.872048010660414
single4_sample,116,8.487695921015186
single4_sample,117,6.224075477485938
single4_sample,118,7.355940371288708
single4_sample,119,7.651312737989839
single4_sample,120,6.9466247721514565
single4_sample,121,14.048973354059369
single4_sample,122,12.233175153647768
single4_sample,123,11.34452989728892
single4_sample,124,8.656435042424409
single4_sample,125,24.699514925123054
single4_sample,126,12.414181162823809
single4_sample,127,12.382957514627076
single4_sample,128,4.968992447694107
single4_sample,129,7.345613997380957
single4_sample,130,5.182758218166162
single4_sample,131,14.103238773993802
single4_sample,132,36.65562659461557
single4_sample,133,5.996912915804765
single4_sample,134,4.987679866047407
single4_sample,135,8.33186593106268
single4_sample,136,6.6847316669185926
single4_sample,137,9.09076316529881
single4_sample,138,18.035253556279763
single4_sample,139,17.989615352866632
single4_sample,140,14.173497886064915
single4_sample,141,11.218911960283618
single4_sample,142,16.383842203023153
single4_sample,143,11.683850818111676
single4_sample,144,8.932088830202503
single4_sample,145,5.158991568504449
single4_sample,146,27.171598149984916
single4_sample,147,14.959851408711401
single4_sample,148,6.094971231851131
single4_sample,149,12.593659581187824
single4_sample,150,6.447263682575149
single4_sample,151,6.9109186570419405
single4_sample,152,16.61439196289812
single4_sample,153,7.036911557689642
single4_sample,154,9.62664451910084
single4_sample,155,9.220948108794747
single4_sample,156,16.288289749286683
single4_sample,157,23.36212671547217
single4_sample,158,8.278198994995826
single4_sample,159,11.845111397190644
single4_sample,160,17.404095284459007
single4_sample,161,5.437133711919627
single4_sample,162,10.48846753712725
single4_sample,163,7.839800573171807
single4_sample,164,21.66169973746025
single4_sample,165,8.762979648636016
single4_sample,166,11.58448487953142
single4_sample,167,9.110266042465861
single4_sample,168,18.201320350592106
single4_sample,169,7.816673864079732
single4_sample,170,5.2204566665199685
single4_sample,171,8.461975681104887
single4_sample,172,10.810532126319064
single4_sample,173,5.683924935954693
single4_sample,174,23.9521583124922
single4_sample,175,6.422561815318374
single4_sample,176,40.09689540166211
single4_sample,177,6.173876995062738
single4_sample,178,10.033693773965007
single4_sample,179,19.515218305621268
single4_sample,180,7.797377285016143
single4_sample,181,22.522330488468207
single4_sample,182,8.499936823416938
single4_sample,183,7.698640492045042
single4_sample,184,23.67743251181459
single4_sample,185,13.806059333418375
single4_sample,186,4.890366523268843
single4_sample,187,5.427666170251008
single4_sample,188,22.14298164328857
single4_sample,189,7.3385443759332905
single4_sample,190,4.825377117152709
single4_sample,191,3.7828405007421497
single4_sample,192,11.987746091867262
single4_sample,193,12.707654057953947
single4_sample,194,26.927384535569782
single4_sample,195,17.21643482964323
single4_sample,196,46.08706963940931
single4_sample,197,9.590255454412144
single4_sample,198,11.617684259175014
single4_sample,199,10.984919622188869
single4_sample,200,17.486312695844568
single4_sample,201,6.956313581833917
single4_sample,202,20.799028580395248
single4_sample,203,6.113303379318118
single4_sample,204,6.240646578875325
single4_sample,205,25.898299352899063
single4_sample,206,3.8241015522827424
single4_sample,207,29.244339564792725
single4_sample,208,6.246773683208868
single4_sample,209,11.241009390392325
single4_sample,210,6.580291760910809
single4_sample,211,5.172913907498364
single4_sample,212,18.98990680770884
single4_sample,213,15.937784746951682
single4_sample,214,9.918363362149874
single4_sample,215,10.841109132994276
single4_sample,216,23.60724177252945
single4_sample,217,16.154027005866247
single4_sample,218,6.7297104177605505
single4_sample,219,16.67077018885711
single4_sample,220,3.3722033971062144
single4_sample,221,5.749794831361337
single4_sample,222,43.37123222132425
single4_sample,223,3.074954927677984
single4_sample,224,23.634093218572765
single4_sample,225,7.375683434373335
single4_sample,226,9.254650002532266
single4_sample,227,4.73333171986479
single4_sample,228,16.84791180728449
single4_sample,229,5.563607749456034
single4_sample,230,2.2390481581721025
single4_sample,231,8.378174863634083
single4_sample,232,11.810257793643945
single4_sample,233,14.33578260093817
single4_sample,234,6.114144650813697
single4_sample,235,27.81560972309577
single4_sample,236,8.320598981338314
single4_sample,237,25.727427142569127
single4_sample,238,4.8448435753577535
single4_sample,239,16.043180749455328
single4_sample,240,17.517069079652337
single4_sample,241,9.485358728222819
single4_sample,242,20.7037353851466
single4_sample,243,10.938839924785539
single4_sample,244,6.904003700443095
single4_sample,245,14.33573722053056
single4_sample,246,13.979968648747374
single4_sample,247,31.38503923063706
single4_sample,248,24.83731177376768
single4_sample,249,31.12831776685629
single4_sample,250,6.895733031097889
single4_sample,251,7.882838025058841
single4_sample,252,11.949173248167087
single4_sample,253,16.46587596564116
single4_sample,254,3.829200346894482
single4_sample,255,22.209174677249997
single4_sample,256,8.743658741943431
single4_sample,257,33.09846154626935
single4_sample,258,5.489835930199564
single4_sample,259,6.705391375414048
single4_sample,260,9.563211614827514
single4_sample,261,49.101420586463945
single4_sample,262,31.43778895708659
single4_sample,263,10.226314528544666
single4_sample,264,11.142197684174938
single4_sample,265,13.742081869270011
single4_sample,266,13.240638091279099
single4_sample,267,18.16505112756145
single4_sample,268,35.31122507640346
single4_sample,269,15.561179088560023
single4_sample,270,5.360689411770804
single4_sample,271,11.606768211629397
single4_sample,272,8.326941153736165
single4_sample,273,12.185537788803726
single4_sample,274,6.706274777500542
single4_sample,275,22.6438432774044
single4_sample,276,10.062060375863275
single4_sample,277,2.436880354640404
single4_sample,278,28.14789248351521
single4_sample,279,18.708327658290496
single4_sample,280,6.2024931697297045
single4_sample,281,4.701900487158126
single4_sample,282,24.343985859115826
single4_sample,283,6.862933648674241
single4_sample,284,14.801066336662117
single4_sample,285,18.21724850602782
single4_sample,286,18.006125211384358
single4_sample,287,3.511056286783373
single4_sample,288,10.469882546622518
single4_sample,289,48.30609599020778
single4_sample,290,24.64318370883914
single4_sample,291,12.76332811374608
single4_sample,292,8.88755968424154
single4_sample,293,12.036122385158642
single4_sample,294,9.358660587961396
single4_sample,295,18.481617103763533
single4_sample,296,8.240636406086729
single4_sample,297,9.422281189297006
single4_sample,298,18.318595430492636
single4_sample,299,8.054124930979361
single4_sample,300,3.0486024247229344
single4_sample,301,9.746019788731033
single4_sample,302,15.984394590041388
single4_sample,303,7.1077558193212225
single4_sample,304,5.875492412135996
single4_sample,305,13.666925769522422
single4_sample,306,8.86093257568005
single4_sample,307,6.565495566163095
single4_sample,308,12.453594545412386
single4_sample,309,13.083476297415949
single4_sample,310,10.536896687442875
single4_sample,311,2.5297951187858176
single4_sample,312,9.711996021457873
single4_sample,313,8.940458626283297
single4_sample,314,37.720404504747485
single4_sample,315,7.539140646216373
single4_sample,316,17.623058137970563
single4_sample,317,5.965124942111958
single4_sample,318,8.5283512281441
single4_sample,319,24.491813764758366
single4_sample,320,17.62345658987222
single4_sample,321,16.082266512219835
single4_sample,322,9.847761932461509
single4_sample,323,14.415794269469806
single4_sample,324,20.668929418697136
single4_sample,325,10.654685527437717
single4_sample,326,28.945836870994036
single4_sample,327,28.456849429699727
single4_sample,328,15.566836510773806
single4_sample,329,21.863041783281282
single4_sample,330,9.349380836917298
single4_sample,331,7.336041286476643
single4_sample,332,10.234806569721343
single4_sample,333,8.847311015007065
single4_sample,334,12.992849978599496
single4_sample,335,4.507689304404286
single4_sample,336,4.348440879352783
single4_sample,337,18.079521694834998
single4_sample,338,5.302375439093542
single4_sample,339,7.118836150316707
single4_sample,340,20.931210367130596
single4_sample,341,4.7727210652010035
single4_sample,342,4.2851401847137165
single4_sample,343,7.802758405634194
single4_sample,344,14.939236741308708
single4_sample,345,24.8610463117365
single4_sample,346,14.89428015120846
single4_sample,347,11.625657790088766
single4_sample,348,5.6872548854363965
single4_sample,349,6.448406761594664
single4_sample,350,14.078417306053534
single4_sample,351,4.619031759960914
single4_sample,352,9.34112646416885
single4_sample,353,11.225871456663583
single4_sample,354,9.054089350284022
single4_sample,355,8.384130726767603
single4_sample,356,16.370522339907524
single4_sample,357,8.529180871512438
single4_sample,358,12.54111172352467
single4_sample,359,7.521611780279608
single4_sample,360,14.389052326952395
single4_sample,361,6.828476997760179
single4_sample,362,11.076112740350805
single4_sample,363,7.299854901578337
single4_sample,364,10.568750714737739
single4_sample,365,18.96064434955175
single4_sample,366,11.757602698385876
single4_sample,367,11.181542537201027
single4_sample,368,4.097966956862779
