Date,SPY,QQQ,DIA,XLE,XLP,XLV,XLU,AAPL,NVDA,MSFT,XLK
2014-04-07,147.7051,76.5885,124.9686,27.7635,30.8596,45.6085,14.0428,16.1695,0.4285,32.5693,
2014-04-14,151.6763,78.4916,127.9846,29.1258,31.4949,46.5745,14.2483,16.3353,0.4390,33.2338,
2014-04-21,151.5949,78.4825,127.6720,29.2639,31.6104,46.9839,14.5211,17.7979,0.4430,33.1508,
2014-04-28,153.0353,79.6662,128.7661,29.4177,31.9063,47.2786,14.3157,18.4402,0.4359,32.9680,
2014-05-05,152.9539,79.0380,129.5243,29.4020,32.1301,47.3359,14.2348,18.3229,0.4269,32.8434,
2014-05-12,153.0271,79.8666,128.9867,29.3172,31.9641,47.6060,14.1944,18.6974,0.4248,33.3177,
2014-05-19,154.8988,81.8425,129.9427,29.5526,31.9641,48.3101,14.0664,19.2175,0.4393,33.5603,
2014-05-26,156.7948,83.1447,130.8047,29.9168,32.5127,48.9487,14.3965,19.8080,0.4514,34.2462,
2014-06-02,158.9920,84.5196,132.4894,30.3876,32.6499,49.2516,14.5110,20.2013,0.4521,34.6979,
2014-06-09,157.9748,84.0644,131.3454,30.8929,32.2745,48.8177,14.3325,19.9945,0.4643,34.4888,
2014-06-16,160.2117,84.7011,132.7453,31.8279,32.8665,49.8639,14.7676,19.9135,0.4498,34.8652,
2014-06-23,160.1136,85.5958,132.0309,31.5409,32.4594,50.1844,14.9171,20.1478,0.4367,35.3420,
2014-06-30,162.0596,87.3762,133.8367,31.6576,32.7720,51.2115,14.4381,20.5969,0.4479,34.9656,
2014-07-07,160.7596,86.9836,132.8395,31.0301,32.8955,50.6363,14.5502,20.8575,0.4526,35.2082,
2014-07-14,161.6590,87.7597,134.0669,31.2161,32.8519,50.4637,14.5196,20.6845,0.4381,37.3831,
2014-07-21,161.6671,88.3258,132.9509,31.4842,32.5539,50.8089,14.4177,21.3942,0.4227,37.2242,
2014-07-28,157.3990,86.4358,129.3433,30.2259,31.5945,50.0940,14.0678,21.0569,0.4203,35.8523,
2014-08-04,158.0041,86.6458,129.9485,30.4625,31.8853,49.7406,14.0780,20.8556,0.4514,36.1367,
2014-08-11,160.0318,88.9284,130.9743,30.3899,32.3577,50.9157,14.2580,21.5689,0.4524,37.4667,
2014-08-18,162.8691,90.4349,133.7459,30.5917,32.5902,51.7621,14.4211,22.3041,0.4553,38.0037,
2014-08-25,164.1119,91.1014,134.5410,31.1373,32.8010,52.4770,14.7031,22.5639,0.4642,38.2394,
2014-09-01,164.4390,91.2018,134.8323,30.6138,33.1281,52.7318,14.8186,21.7868,0.4766,38.6435,
2014-09-08,162.8200,90.8274,133.7693,29.5038,32.7429,52.4359,14.3566,22.3790,0.4563,39.3084,
2014-09-15,164.8709,91.5011,136.1028,29.7285,33.2282,53.5052,14.5819,22.2249,0.4553,39.9987,
2014-09-22,162.5707,90.4029,134.7216,29.1548,32.9868,53.1094,14.3146,22.1786,0.4427,39.0643,
2014-09-29,161.4371,89.8447,133.9482,27.9471,33.2355,53.1177,14.5819,21.9299,0.4350,38.7950,
2014-10-06,156.5246,86.4310,130.3887,26.4828,33.3599,51.9301,14.7156,22.1742,0.4021,37.0610,
2014-10-13,154.8242,85.1131,128.9997,26.2133,32.6431,50.4457,14.7396,21.5006,0.4157,36.7244,
2014-10-20,161.3631,90.2565,132.3853,27.1325,33.5793,53.7774,15.2641,23.1626,0.4410,38.8286,
2014-10-27,165.6595,92.8007,136.8920,27.7094,34.1644,55.4763,15.5863,23.7746,0.4663,39.5189,
2014-11-03,167.0396,92.9837,138.5730,27.8267,34.9178,55.2783,15.8537,24.1010,0.4723,40.9750,
2014-11-10,167.7789,94.4664,139.1807,27.3259,34.9324,55.4597,15.4046,25.2440,0.4723,41.7326,
2014-11-17,169.7833,95.0612,140.6016,28.0517,35.4371,56.3422,15.6651,25.7503,0.4901,40.6406,
2014-11-24,170.2104,97.0198,140.9180,25.3005,36.0588,57.4060,15.7680,26.2942,0.5026,40.4966,
2014-12-01,170.8676,96.4432,142.0336,25.4463,35.7296,58.3791,15.7234,25.4253,0.5050,41.0133,
2014-12-08,165.0270,93.9630,136.8827,23.4620,35.0421,56.7215,15.7371,24.2602,0.4704,39.7681,
2014-12-15,170.5882,95.8288,140.8654,25.6968,35.8172,58.2807,16.2059,24.7134,0.4894,40.3695,
2014-12-22,172.1741,96.4902,142.8795,25.5501,36.4360,57.2212,16.7904,25.2020,0.4934,40.5559,
2014-12-29,169.6878,94.5612,141.0955,25.3651,35.6182,56.8073,16.4065,24.1718,0.4824,39.6072,
2015-01-05,168.7131,94.2672,140.5244,24.3541,36.1781,58.1151,16.3858,24.7643,0.4779,39.9714,
2015-01-12,166.5490,92.6137,138.6210,23.9937,36.2960,58.2476,16.8146,23.4333,0.4783,39.1667,
2015-01-19,169.3079,95.7737,140.0020,24.4498,36.5759,58.7194,16.9944,24.9787,0.4963,39.9629,
2015-01-26,164.7483,92.8709,136.0656,24.0958,35.3752,57.3371,16.7108,25.9029,0.4601,34.2201,
2015-02-02,169.7870,94.7357,141.3352,25.4576,36.1487,57.7592,16.1022,26.3980,0.4889,35.9226,
2015-02-09,173.2810,98.2080,143.1209,26.1657,36.4654,58.5373,15.6215,28.2070,0.5347,37.1593,
2015-02-16,174.4870,99.5859,144.1479,25.6873,36.5391,59.7458,15.8013,28.7441,0.5354,37.4152,
2015-02-23,174.0079,99.5767,144.1877,25.2025,36.8411,59.7954,15.6422,28.5133,0.5307,37.4066,
2015-03-02,171.3977,98.6673,141.9675,24.4881,35.9203,59.1084,15.0059,28.1004,0.5425,36.1356,
2015-03-09,170.0183,96.7658,141.2991,23.8023,35.5667,59.4395,15.0370,27.4323,0.5461,35.2996,
2015-03-16,174.5772,99.9254,144.2544,24.6962,36.2737,62.1706,15.6782,27.9451,0.5646,36.5792,
2015-03-23,170.7025,97.1541,140.9462,24.5324,36.1032,60.6267,15.2948,27.3569,0.5144,34.9498,
2015-03-30,171.2833,96.7858,141.3608,24.9563,36.4145,59.7552,15.5283,27.8163,0.5067,34.3697,
2015-04-06,174.2702,99.2073,143.7841,25.7334,36.7629,61.4734,15.5667,28.2114,0.5476,35.5896,
2015-04-13,172.5361,97.6052,141.9396,26.3017,36.3626,60.8342,15.3715,27.6898,0.5341,35.5043,
2015-04-20,175.6060,101.7761,144.0135,26.3242,36.4590,61.7473,15.7375,28.9173,0.5300,40.8359,
2015-04-27,174.8344,100.4042,143.5031,26.6100,36.1773,60.3279,15.5005,28.6221,0.5473,41.5098,
2015-05-04,175.5812,100.0728,145.0586,26.2535,36.4441,60.9670,15.3471,28.4452,0.5011,40.7336,
2015-05-11,176.2615,100.8922,145.8831,25.9035,36.8740,61.6394,15.4482,28.7015,0.5124,41.2028,
2015-05-18,176.7178,101.7116,145.7072,25.7526,36.5034,62.2370,15.5353,29.5418,0.5042,40.2685,
2015-05-25,175.1829,101.3249,143.9884,25.1714,36.1625,62.2038,15.5109,29.0381,0.5349,40.2341,
2015-06-01,174.0462,100.6344,142.7013,24.9402,35.2731,61.7058,14.8905,28.6748,0.5380,39.6159,
2015-06-08,174.2453,100.1280,143.2050,24.7090,35.6214,61.7888,14.8277,28.3449,0.5102,39.4700,
2015-06-15,175.7599,101.4103,144.0900,24.5370,36.2897,63.0594,15.0505,28.2178,0.5286,39.5816,
2015-06-22,174.9345,100.8382,143.5850,24.5920,36.1181,63.2926,14.6988,28.2513,0.5013,38.8604,
2015-06-29,172.8418,99.6200,141.9179,24.0909,35.9242,62.3348,14.8536,28.1822,0.4935,38.1220,
2015-07-06,172.9835,99.3432,142.2063,23.7548,36.6775,62.7013,15.1139,27.4778,0.4773,38.3023,
2015-07-13,177.1522,104.8248,144.8529,23.4154,37.3412,64.1089,15.2475,28.8909,0.4851,40.0281,
2015-07-20,173.4171,102.5269,140.8253,22.4683,37.0504,62.3431,14.8887,27.7498,0.4694,39.4442,
2015-07-27,175.5014,103.3114,141.7558,22.4263,37.5202,63.7924,15.4726,27.0365,0.4822,40.0968,
2015-08-03,173.3754,101.7979,139.4772,21.6666,37.4083,62.7346,15.6133,25.8648,0.5554,40.1311,
2015-08-10,174.6010,101.9825,140.3277,22.4133,37.4083,62.7846,16.0284,25.9633,0.5689,40.3543,
2015-08-17,164.9380,94.4983,132.3389,20.5256,35.5812,59.7195,15.8455,23.6795,0.5211,37.2239,
2015-08-24,166.1469,97.4698,133.8844,21.2529,35.5290,59.8028,15.1772,25.3655,0.5517,37.9672,
2015-08-31,160.5692,94.2768,129.5699,20.6194,34.6937,57.2041,14.4069,24.4654,0.5279,36.8263,
2015-09-07,164.0292,97.4237,132.3228,20.4836,35.1263,58.8282,14.6144,25.5714,0.5497,37.5782,
2015-09-14,163.8009,97.4572,131.8979,20.5468,35.4204,59.2755,14.9938,25.4013,0.5653,37.5782,
2015-09-21,161.6219,95.2092,131.3656,20.3091,35.6381,55.9067,15.1713,25.6834,0.5730,37.9758,
2015-09-28,163.4237,96.2176,132.7368,20.7910,35.9083,57.0854,15.3915,24.7139,0.6019,39.3846,
2015-10-05,168.7287,98.5488,137.7210,22.4484,37.1243,57.2108,15.5477,25.1035,0.6327,40.7155,
2015-10-12,170.3546,100.0196,138.6890,22.5428,37.2519,58.3142,15.8992,24.8617,0.6762,41.0612,
2015-10-19,173.9080,104.3305,142.3120,22.2270,38.0850,57.9548,15.8317,26.6618,0.6939,45.6937,
2015-10-26,174.2600,104.8393,142.4088,22.1521,37.4395,59.6350,15.5335,26.7559,0.6886,45.4949,
2015-11-02,176.0284,106.1899,144.5471,22.7284,36.9141,59.9777,15.0009,27.2212,0.7657,47.4654,
2015-11-09,169.7428,101.6108,139.2782,21.4846,35.9008,58.1554,15.1039,25.2604,0.7233,45.6678,
2015-11-16,175.4165,105.9031,144.1406,21.7841,36.8390,59.7854,15.4057,26.8254,0.7648,47.1502,
2015-11-23,175.6261,105.7459,144.0110,22.0674,37.4996,60.2619,15.1784,26.4904,0.7648,46.9240,
2015-11-30,175.6763,106.5137,144.4320,21.0678,37.8598,60.0028,15.0790,26.7647,0.8222,48.6468,
2015-12-07,169.1897,102.4896,139.8259,19.6871,37.1393,58.7656,14.8376,25.4493,0.7915,47.0371,
2015-12-14,168.6286,101.9118,138.7488,19.3167,37.3070,59.1741,15.2493,23.8416,0.7830,47.0980,
2015-12-21,173.4002,104.4728,142.1728,20.2302,38.4639,60.8194,15.5936,24.2913,0.8081,48.4379,
2015-12-28,171.8742,103.7955,141.1748,19.8195,38.1765,60.4668,15.5255,23.6684,0.8030,48.2726,
2016-01-04,161.7997,96.5115,132.4523,18.4165,37.0650,57.1006,15.4645,21.8021,0.7219,45.5318,
2016-01-11,158.3347,93.5700,129.6319,17.8579,36.5206,56.1352,15.5721,21.8403,0.6605,44.3659,
2016-01-18,160.6194,96.2887,130.5331,18.3146,37.2692,56.9579,15.7120,22.8050,0.6931,45.4970,
2016-01-25,163.3172,96.6228,133.4393,19.1262,38.3807,55.7994,16.2932,21.8876,0.7136,47.9333,
2016-02-01,158.4528,91.0461,131.4666,18.3803,37.5263,54.0617,16.7057,21.2558,0.6439,43.6437,
2016-02-08,157.3399,90.9533,129.8755,18.1635,37.8590,54.0365,16.3434,21.2490,0.6269,43.9396,
2016-02-15,161.8671,94.3030,133.3925,18.6662,38.4412,55.3461,16.5730,21.7124,0.7416,45.4118,
2016-02-22,164.4722,95.9732,135.4949,18.8042,38.6302,56.4962,16.5622,21.9091,0.7718,44.9561,
2016-02-29,168.9741,98.0517,138.5424,20.0297,39.3485,56.5885,16.8994,23.2882,0.7959,45.5958,
2016-03-07,170.9385,98.8126,140.3432,20.4897,39.6585,57.5791,17.2725,23.1186,0.7878,46.5072,
2016-03-14,173.1929,99.9247,143.4701,21.0100,40.0144,56.3113,17.5758,23.9461,0.8267,46.8753,
2016-03-21,172.1252,99.8224,142.8577,20.4640,39.7636,56.7746,17.6770,23.8896,0.8431,47.5063,
2016-03-28,175.3453,102.7074,145.1279,20.2058,40.7516,57.7519,18.0023,24.8662,0.8839,48.6981,
2016-04-04,173.2946,101.4417,143.4457,20.6393,40.5920,58.4259,17.6553,24.5655,0.8719,47.6903,
2016-04-11,176.0741,102.9680,146.0178,21.0265,40.3108,58.9904,17.6698,24.8346,0.9079,48.7682,
2016-04-18,177.0825,101.4231,147.0148,22.1847,39.4900,60.5490,17.1132,23.8918,0.8869,45.3768,
2016-04-25,174.8454,98.3891,145.1271,22.3369,39.7484,58.7966,17.4999,21.1925,0.8688,43.7030,
2016-05-02,174.3284,98.2588,144.9227,21.5990,40.4628,58.2827,17.6481,21.0895,0.8639,44.1587,
2016-05-09,173.5149,98.1844,143.4027,21.5063,40.4628,58.2490,17.8505,20.5891,1.0020,44.7633,
2016-05-16,174.1335,99.0871,143.3165,21.8935,39.6420,58.7124,17.4529,21.6581,1.0839,44.6705,
2016-05-23,178.1587,102.4933,146.3836,22.2145,40.2804,59.9677,17.6481,22.8250,1.1252,46.1707,
2016-05-30,178.1926,102.4282,146.0228,22.0193,40.7060,60.9028,18.0999,22.2722,1.1395,45.7030,
2016-06-06,178.0147,101.3859,146.5558,22.2939,41.1392,60.4731,18.2770,22.4792,1.1326,45.4294,
2016-06-13,175.9165,99.3697,145.0499,22.2808,40.8821,59.2617,18.4192,21.6831,1.1453,44.2381,
2016-06-20,173.1226,97.3168,142.6670,22.2442,40.5992,58.6273,18.3682,21.2442,1.1211,43.9733,
2016-06-27,178.8127,100.8534,147.3426,22.8504,41.9678,61.0380,19.1224,21.8105,1.1439,45.1470,
2016-07-04,181.1381,102.9250,148.9779,22.5540,42.5795,62.3322,19.1443,21.9902,1.2466,46.1530,
2016-07-11,183.8469,104.3246,152.0305,23.0603,42.5871,62.6621,18.9475,22.4679,1.2919,47.3885,
2016-07-18,185.0479,106.0510,152.5486,22.7572,42.4342,63.4318,19.2245,22.4406,1.3402,49.9212,
2016-07-25,184.9457,107.5253,151.4137,22.4441,41.8225,63.6095,18.9913,23.7029,1.3998,50.0182,
2016-08-01,185.8486,108.9717,152.3430,22.4940,41.7384,63.6518,18.4848,24.5791,1.4268,51.1478,
2016-08-08,186.0871,109.3636,152.8693,22.8837,42.1207,63.2542,18.5467,24.7392,1.5454,51.1301,
2016-08-15,186.1552,109.4196,152.9307,23.4533,41.9907,62.8989,18.3172,25.0091,1.5263,51.1647,
2016-08-22,185.0905,108.9717,151.6929,23.1103,41.5243,61.8078,17.9091,24.4556,1.5235,51.5288,
2016-08-29,186.0104,109.2889,152.5511,23.0103,41.9143,61.4525,18.0840,24.6363,1.5358,51.2091,
2016-09-05,181.6747,106.6388,149.2914,23.2168,40.2857,60.4882,17.6576,23.5844,1.4618,49.9126,
2016-09-12,182.6695,109.7218,149.6316,22.6032,40.6121,61.2319,18.1022,26.2806,1.5434,50.8361,
2016-09-19,184.9125,110.6947,150.8305,22.6668,41.0353,62.0810,18.7196,25.7752,1.5952,50.9960,
2016-09-26,185.1779,111.0595,151.1283,23.6621,40.9353,61.2319,18.0030,25.8529,1.6829,51.1469,
2016-10-03,184.0992,110.8257,150.6651,23.6621,40.2583,61.0281,17.3158,26.0839,1.6419,51.3245,
2016-10-10,182.4555,109.5815,149.8962,23.3907,40.2890,59.1175,17.5473,26.9003,1.6207,50.9871,
2016-10-17,183.1917,110.5263,149.9871,23.5214,40.1813,59.1939,17.6392,26.6647,1.6588,52.9761,
2016-10-24,181.9589,109.5441,150.1029,23.2466,40.5198,57.5551,17.8082,26.0061,1.7330,53.1626,
2016-10-31,178.5430,106.3167,147.9096,22.7104,39.7043,56.4512,17.6208,25.0179,1.6595,52.1326,
2016-11-07,185.2806,108.3279,155.9876,23.2767,38.8812,59.8563,16.9152,24.9237,2.1606,52.4078,
2016-11-14,187.0614,109.7499,156.4196,23.8364,38.8504,59.1854,17.0108,25.2984,2.2929,53.9508,
2016-11-21,189.6468,111.1344,158.7768,24.3692,39.4043,58.9986,17.3305,25.6960,2.3161,54.1118,
2016-11-28,188.0715,108.2344,159.1420,25.0763,38.9043,58.0900,17.1982,25.2616,2.1756,52.9675,
2016-12-05,193.9189,111.7892,164.0805,25.6694,40.0351,58.4637,17.6245,26.1925,2.2585,55.3991,
2016-12-12,193.7959,112.2136,164.8540,25.7748,40.3415,59.3427,17.9621,26.6568,2.4698,55.6941,
2016-12-19,194.3729,112.7766,165.5693,25.7209,40.3493,59.2404,18.0363,26.7833,2.7003,56.5344,
2016-12-26,192.4956,111.1628,164.2883,25.3739,40.0780,58.7969,18.0214,26.6224,2.6255,55.5510,
2017-01-02,195.6647,114.3997,165.9519,25.5660,40.3958,60.5112,18.1179,27.1028,2.5360,56.1768,
2017-01-09,195.5268,115.5538,165.2780,25.0573,39.9307,60.4856,17.9992,27.3625,2.5441,56.0517,
2017-01-16,195.2599,115.6382,164.8239,25.1112,40.7523,59.5645,18.0474,27.5832,2.5583,56.0874,
2017-01-23,197.1803,118.0307,167.0469,25.0067,40.5973,59.4877,17.9546,28.0314,2.7492,58.8051,
2017-01-30,197.4989,117.9181,166.8387,24.7271,41.0778,60.9120,18.1439,29.6703,2.8134,56.9277,
2017-02-06,199.3676,119.5131,168.8038,24.6867,41.5583,61.2873,18.2886,30.5007,2.7947,57.2138,
2017-02-13,202.4506,121.7931,171.8851,24.2454,42.2094,62.8225,18.3925,31.3318,2.6375,58.1183,
2017-02-20,203.8715,122.2153,173.5966,23.9152,42.8449,63.7777,19.1420,31.5488,2.4988,58.1183,
2017-02-27,205.3183,122.9283,175.2497,24.2521,42.7364,64.6476,19.1160,32.2691,2.4241,57.7855,
2017-03-06,204.6896,123.2754,174.6152,23.5851,42.6667,64.8011,18.9082,32.1213,2.4411,58.3971,
2017-03-13,205.0092,123.8139,174.7134,23.6554,42.8366,64.3341,19.1529,32.3176,2.6123,58.3432,
2017-03-20,202.2675,122.8173,172.1119,23.2352,42.6184,63.5895,19.3996,32.4676,2.6468,58.4421,
2017-03-27,203.8935,124.4627,172.6055,23.6893,42.5249,63.6494,19.1828,33.1648,2.6827,59.2335,
2017-04-03,203.4265,124.0772,172.6389,23.8452,42.6184,63.6922,19.2164,33.0909,2.4709,59.0716,
2017-04-10,201.0998,122.6011,170.9575,23.4893,42.7275,63.3241,19.3211,32.5623,2.3517,58.4151,
2017-04-17,202.8989,124.6319,171.8457,22.9742,42.8521,63.0673,19.3398,32.8439,2.5042,59.7192,
2017-04-24,205.9175,127.8568,175.0524,22.9911,42.9924,64.6252,19.3286,33.1625,2.5687,61.5719,
2017-05-01,207.3186,129.3141,175.6301,22.8115,43.0236,65.0275,19.3398,34.3884,2.5579,62.0576,
2017-05-08,206.6959,130.3107,174.9938,22.9606,42.8210,64.4369,19.3398,36.1854,3.1497,61.5000,
2017-05-15,206.1164,129.5960,174.4681,23.0725,43.1248,64.2229,19.4706,35.4807,3.3530,61.2284,
2017-05-22,209.0570,132.7740,176.7941,22.5743,44.0208,64.9590,19.9641,35.6082,3.4969,63.2817,
2017-05-29,211.1847,134.8800,177.9445,22.0592,44.6208,66.2686,20.2931,36.0347,3.5413,64.9099,
2017-06-05,210.5274,131.6081,178.5828,22.5099,44.1533,66.3542,20.0651,34.5349,3.6882,63.6073,
2017-06-12,210.8848,130.2415,179.6613,22.6239,43.9284,66.7638,20.3937,32.9795,3.7380,63.3179,
2017-06-19,211.3107,133.1545,179.8127,21.9687,43.5673,69.1528,20.0545,33.9091,3.7925,64.4124,
2017-06-26,210.1548,129.7607,179.3921,22.1530,43.1355,68.0958,19.5834,33.3852,3.5640,62.3500,
2017-07-03,210.4242,129.8737,180.0736,21.8425,42.7978,68.0786,19.4062,33.4222,3.6182,62.8294,
2017-07-10,213.4227,133.9842,181.9328,22.3168,42.9627,68.8607,19.5683,34.5488,4.0667,65.8325,
2017-07-17,214.5700,135.8602,181.5168,22.2179,43.2454,69.5997,20.0846,34.8340,4.1443,66.7461,
2017-07-24,214.5960,135.6057,183.6138,22.6819,43.4495,68.7146,19.9904,34.6555,4.0529,66.0677,
2017-07-31,215.0305,135.4266,185.7614,22.3987,43.1983,68.3021,20.2693,36.2526,4.1224,65.7420,
2017-08-07,212.1711,133.9653,184.1866,21.8186,43.2768,67.5458,20.2542,36.6487,3.8450,65.5792,
2017-08-14,210.9456,133.1451,182.8029,21.2658,43.3396,67.0302,20.5407,36.6533,3.9816,65.9195,
2017-08-21,212.5535,133.8428,184.0778,21.4978,42.9235,67.8466,20.7819,37.2025,4.0421,66.2196,
2017-08-28,215.4043,137.6421,185.6649,21.6958,43.1590,69.8060,20.6538,38.1776,4.2062,67.2381,
2017-09-04,214.3091,135.9545,184.2466,21.9756,43.2532,70.9317,20.8648,36.9163,4.0392,67.2745,
2017-09-11,217.6524,137.6986,188.1885,22.7628,43.6274,71.2359,20.7923,37.2072,4.4444,68.4839,
2017-09-18,217.8708,136.3560,188.8230,23.2330,42.6003,70.3648,20.2150,35.3478,4.4170,67.6655,
2017-09-25,219.4342,137.4237,189.3475,23.6755,42.6477,70.4942,20.1467,35.8667,4.4113,67.7382,
2017-10-02,222.1768,139.5117,192.5030,23.5338,42.5134,71.4947,20.2910,36.1414,4.4737,69.1114,
2017-10-09,222.6834,140.1542,193.5013,23.5580,43.1139,71.0893,20.5644,36.5346,4.8017,70.4663,
2017-10-16,224.5700,140.5038,197.3795,23.4301,42.5845,72.3486,20.8341,36.3624,4.8587,71.6667,
2017-10-23,225.0941,142.8942,198.2601,23.2814,41.9525,70.8478,20.9062,37.9449,4.9810,76.2135,
2017-10-30,225.7405,144.8121,199.1151,23.7447,41.9841,70.3907,20.9670,40.1441,5.1496,76.5136,
2017-11-06,225.4260,145.1995,198.4802,24.0835,42.8848,70.0370,21.0809,40.7953,5.3334,76.2681,
2017-11-13,225.2251,145.4547,198.0735,23.3125,43.2640,70.0715,21.1948,39.7396,5.2155,75.3076,
2017-11-20,227.4087,147.6371,199.8388,23.4681,43.2719,70.5287,21.2214,40.8653,5.3574,76.0936,
2017-11-27,230.9898,145.9649,205.7626,24.0904,44.3938,71.8484,21.4227,39.9498,4.8813,77.0075,
2017-12-04,231.9069,146.1633,206.7555,23.9521,44.7098,71.5982,21.2176,39.5574,4.7284,76.9161,
2017-12-11,233.9703,148.9504,209.4661,23.9167,45.2729,72.4906,21.0896,40.6318,4.7302,79.3746,
2017-12-18,234.8482,148.9968,210.4443,25.0478,45.2650,71.7979,20.1045,40.8747,4.8218,78.1499,
2017-12-25,234.2775,147.4725,210.4272,25.1487,45.2809,71.5987,20.1927,39.5247,4.7781,78.1773,
2018-01-01,240.0366,153.3047,214.9697,26.0919,45.3127,73.8242,19.6752,40.8723,5.3189,80.5992,
2018-01-08,243.9871,155.7380,219.3844,26.9446,45.0899,75.1838,19.2651,41.3604,5.5060,81.8879,
2018-01-15,246.1731,157.4895,221.7443,26.5826,46.1883,76.5867,19.1616,41.6804,5.6821,82.2535,
2018-01-22,251.5897,161.8354,226.3147,26.9759,46.7295,79.2712,19.5640,40.0572,6.0085,85.9640,
2018-01-29,241.8187,155.8516,216.9696,25.2183,44.9466,75.2444,19.1194,37.4858,5.7663,83.8802,
2018-02-05,229.5719,147.7944,205.9904,23.2033,42.7498,71.0964,18.6134,36.6795,5.7307,80.5901,
2018-02-12,239.7644,156.1830,214.9910,23.7079,44.2541,73.9628,19.2114,40.4363,6.0211,84.4762,
2018-02-19,241.1690,159.2222,215.8017,23.9446,43.2592,73.8935,19.2995,41.1562,6.0765,86.3678,
2018-02-26,236.2264,157.1582,209.3509,23.3007,42.7737,72.4300,18.7591,41.3227,5.8445,85.4404,
2018-03-05,244.8212,163.9467,216.3562,23.8228,43.4582,74.9154,18.9354,42.2068,6.0617,88.6450,
2018-03-12,241.6854,161.9206,212.9389,23.5928,42.6218,74.2053,19.4109,41.7472,6.1889,86.8637,
2018-03-19,227.4505,150.3196,200.9969,23.4035,40.7088,69.2345,18.9512,38.6798,5.7563,80.0504,
2018-03-26,231.9458,151.8560,206.3567,23.6278,42.1255,70.7379,19.5190,39.3458,5.7222,83.8059,
2018-04-02,228.9225,148.5368,204.4162,23.6068,41.9574,69.4170,19.4765,39.4865,5.2937,82.8510,
2018-04-09,233.7085,153.0319,208.2202,25.0299,42.0935,71.1463,19.2332,40.9756,5.7200,85.4679,
2018-04-16,234.9954,153.9138,209.1015,25.6923,40.4126,71.3375,19.4302,38.8627,5.6510,87.2309,
2018-04-23,234.9514,153.7147,207.7929,25.8746,40.6367,72.5976,19.9748,38.0654,5.5922,87.9839,
2018-04-30,234.4754,156.3511,207.4252,25.8851,39.7723,70.3903,19.8976,43.1097,5.9068,87.3778,
2018-05-07,240.4955,160.7039,212.5741,26.8946,39.6522,72.1544,19.4611,44.3965,6.2890,89.7101,
2018-05-14,239.1557,158.8072,211.8529,27.3783,39.6522,72.3021,18.9241,43.8597,6.0767,88.8632,
2018-05-21,239.8785,160.9504,212.1703,26.1410,39.9244,72.0761,19.5074,44.3941,6.1631,90.7076,
2018-05-28,241.1566,163.8144,211.3040,26.7719,39.7483,72.4411,19.3954,44.7849,6.3693,92.9485,
2018-06-04,245.2024,165.4265,217.2308,26.9542,40.6848,73.9011,18.8083,45.1286,6.4845,93.7232,
2018-06-11,245.3649,167.8353,215.3822,26.1729,41.5725,74.5412,19.3078,44.4553,6.5582,92.3399,
2018-06-18,243.2487,166.6170,211.0442,26.5187,41.6451,74.0789,19.7794,43.5325,6.2044,92.5981,
2018-06-25,240.1854,163.1291,208.5017,26.7975,41.5644,72.7967,20.2509,43.5772,5.8570,90.9381,
2018-07-02,243.8508,166.8925,210.1079,26.7022,42.1210,75.0210,20.7225,44.2505,6.1149,93.2898,
2018-07-09,247.5429,170.6940,214.9183,26.9104,42.5404,76.2334,20.4770,45.0415,6.1641,97.2275,
2018-07-16,247.6226,170.1047,215.3975,26.4270,42.6372,75.6751,20.3796,45.0674,6.2029,98.0022,
2018-07-23,249.1632,168.8027,218.6831,27.0410,43.0566,76.7218,20.5160,44.9591,6.2308,99.3025,
2018-07-30,251.0932,171.1406,218.7948,26.5505,43.7906,78.3354,20.7732,48.9635,6.2328,99.6345,
2018-08-06,250.7038,171.5588,217.8573,26.5681,42.9437,78.1785,20.6524,49.0265,6.2993,100.5198,
2018-08-13,252.3860,170.9315,221.0829,25.6224,44.3794,79.4519,21.2487,51.4007,6.0528,99.5921,
2018-08-20,254.5550,173.4215,222.2379,26.3034,43.6051,80.1497,20.9408,51.0653,6.7302,100.3512,
2018-08-27,257.0342,177.3845,223.9617,26.2682,43.3793,80.9260,20.8395,53.7749,6.9432,103.9894,
2018-09-03,254.6348,172.1195,223.6944,25.6894,43.8552,80.7254,21.0850,52.2795,6.7250,100.1753,
2018-09-10,257.5388,174.8566,225.7199,26.2046,44.1697,81.5802,21.1629,52.8796,6.8381,104.9522,
2018-09-17,259.6918,174.5904,230.6993,26.6833,44.6929,82.5462,20.8656,51.4196,6.5170,105.7761,
2018-09-24,258.5624,176.8849,228.3501,26.9107,43.8075,83.3167,20.7044,53.3284,6.9516,105.8779,
2018-10-01,255.9831,171.5152,228.2811,27.4152,43.4095,82.5637,21.0897,52.9859,6.6755,103.8042,
2018-10-08,245.4261,165.9647,218.7635,25.9371,42.5484,79.7441,20.8223,52.4709,6.0987,101.4343,
2018-10-15,245.6929,164.7270,219.7788,25.4148,44.4249,80.1294,21.4594,51.8094,5.6690,100.5919,
2018-10-22,235.9808,158.6718,213.0468,23.6206,43.7263,76.5481,20.9875,51.0983,4.9051,99.0181,
2018-10-29,241.8152,161.2615,218.1714,24.0043,44.7660,78.1592,20.9010,49.0147,5.3165,98.2775,
2018-11-05,247.0359,163.2989,224.7652,24.3383,46.1551,81.3903,21.5774,48.4722,5.0877,101.4343,
