Date,AAPL,ADBE,AMAT,AMD,AMZN,ASML,AVGO,AXP,BABA,BKNG,COIN,CRM,CRWD,DASH,DDOG,ENPH,EQIX,FSLR,FTNT,GOOGL,HOOD,ISRG,LLY,LRCX,MA,META,MRVL,MSFT,MU,NEE,NET,NFLX,NOW,NVDA,NVO,ORCL,PANW,PLTR,PYPL,QCOM,REGN,SNOW,SPOT,TER,TSLA,VRT,VRTX,ZS,KO,ABBV,SPY,CWB
2021-10-04,139.500744,576.86,121.234937,105.06,164.431,702.438283,45.197041,165.231559,152.131779,96.916107,248.14,267.846147,61.25,204.42,140.32,154.36,683.024552,98.67,61.434,138.556882,41.78,328.54,223.879682,52.35389,345.050327,327.176888,63.490873,283.508296,68.472203,70.655537,139.66,63.266,123.516,20.762856,45.790258,88.544411,82.131666,23.5,257.827087,114.130324,545.514366,313.52,232.88,107.531755,261.83,22.323814,178.94,266.66,47.031232,92.539579,410.483,77.805732
2021-10-11,141.394596,610.09,126.392848,112.12,170.451,759.314747,46.150778,165.854184,158.235135,99.421684,280.61,286.699968,68.2775,214.07,154.48,172.92,710.701708,105.11,63.058,140.125473,41.03,331.5,227.650247,53.715647,346.061292,321.932937,64.502875,292.508255,66.089542,71.941625,167.69,62.829,132.636,21.790483,47.633412,89.426197,84.641666,24.0,266.045908,117.422111,548.707988,333.57,247.4,111.81104,281.01,22.811494,181.77,292.7,47.344078,92.102983,417.992,79.304092
2021-10-18,145.153013,643.58,130.56144,119.82,166.7775,770.443797,47.265917,176.485984,167.37133,93.791285,300.84,287.584662,70.8475,213.83,162.39,176.7,746.746588,106.22,67.058,136.357386,39.59,341.52,233.267814,52.980051,348.656752,321.784243,65.151343,297.267848,65.923537,74.36405,181.35,66.478,137.33,22.651657,49.341587,92.165361,84.021666,24.43,238.33589,118.702752,567.671362,339.78,252.96,113.970312,303.226666,23.95605,183.52,307.87,47.318008,91.942921,424.788,79.767221
2021-10-25,146.236609,650.36,131.253003,120.23,168.6215,781.899888,48.757048,163.93914,155.352995,94.817094,319.42,294.593408,70.45,194.8,167.05,231.63,761.344628,119.59,67.268,146.744778,34.97,361.13,243.804342,53.630002,326.153047,320.753296,67.303076,318.863901,67.476173,75.165652,194.72,69.031,139.552,25.483363,51.259211,89.99842,84.848333,25.88,230.592948,119.983392,634.697762,353.84,289.4,135.680813,371.333333,25.558428,184.93,318.86,48.986522,96.601564,430.535,79.894355
2021-11-01,147.89694,662.72,147.235806,136.34,175.9495,816.511067,51.256022,166.684352,149.503946,102.579799,337.05,302.024841,68.3575,198.68,185.51,237.9,711.183762,116.31,68.238,147.543694,37.01,364.95,253.603982,58.121611,339.052579,338.160435,70.604366,323.133112,71.206404,75.341829,197.26,64.572,138.402,29.654673,52.790517,89.069731,82.296666,26.0,223.84142,147.03016,606.530408,364.8,289.05,141.550107,407.363333,27.499196,192.85,338.49,49.39496,98.716066,439.235,80.98923
2021-11-08,146.635788,657.6,150.626388,147.89,176.2575,820.974404,51.650355,171.589885,157.114302,96.02621,342.98,301.435045,71.075,245.97,193.03,251.62,705.244497,110.92,68.434,147.371224,35.21,354.93,249.290881,59.420561,353.351909,337.922524,72.196059,323.767725,75.483475,76.028917,204.76,68.261,138.28,30.290586,52.641576,87.747052,85.863333,22.83,206.511506,148.752712,626.029358,386.5,280.56,143.483637,344.473333,26.583552,187.29,349.07,49.195086,98.539156,438.054,80.807518
2021-11-15,156.959635,688.37,144.10456,155.41,183.8285,826.314984,52.154735,163.712731,132.18285,91.652712,332.55,296.048239,64.4075,215.25,192.6,267.74,719.785009,108.37,68.502,147.617539,28.99,348.65,250.29899,61.331398,330.235793,342.294135,73.276838,330.515501,81.078822,77.79068,211.04,67.88,135.194,32.877097,52.999967,88.150422,88.39,21.41,191.947636,166.844014,647.333399,392.15,259.55,148.469593,379.02,26.852273,182.88,368.78,47.90894,97.924181,439.572,79.281133
2021-11-22,153.303273,662.1,137.852921,154.81,175.228,753.870112,50.125293,147.939555,125.599138,84.428959,303.19,279.376664,58.16,187.92,181.25,247.42,724.632077,105.92,65.478,140.93331,27.92,329.23,249.982156,61.091592,315.119913,330.220163,70.732094,317.578475,81.459657,76.171004,200.12,66.564,129.91,31.399945,50.346943,86.611988,88.873333,21.03,186.177608,158.492794,638.079828,362.6,250.89,143.736898,360.64,25.657954,183.59,336.9,46.692315,98.151637,430.273,77.54578
2021-11-29,158.220787,616.53,140.296541,144.01,169.4895,743.748074,51.182657,147.109388,105.452415,82.818371,265.65,253.926955,49.2625,157.71,164.22,217.1,724.805512,98.25,60.564,140.753405,21.55,321.63,235.782224,62.946284,313.117424,304.168933,82.129404,311.15331,79.701957,77.887484,159.69,60.213,122.622,30.59634,49.83961,82.775282,86.81,18.98,182.35075,159.789001,629.956919,345.11,228.8,147.871727,338.323333,25.399005,203.81,313.35,46.888011,100.122926,425.07,74.29777
2021-12-06,175.436976,654.45,146.934724,138.55,172.212,753.696591,57.928512,157.571381,117.790988,87.593733,255.76,261.505837,49.65,158.0,174.56,215.02,728.328993,97.2,66.526,146.70067,20.13,344.96,234.399675,67.180006,340.151032,326.879499,87.464523,329.966424,83.529838,79.878247,140.48,61.166,129.4,30.102899,53.223379,96.274107,88.641666,18.94,186.891426,166.460833,664.03545,371.24,233.26,156.90746,339.01,25.66783,208.06,305.75,49.287584,105.699819,441.307,75.817579
2021-12-13,167.312812,556.64,140.604399,137.75,170.0175,722.877396,58.229306,150.948911,115.003035,86.579282,243.35,248.628618,51.275,148.81,170.16,189.11,750.574387,93.16,66.766,140.479336,19.1,337.4,256.750885,63.81878,339.558062,330.884331,82.561715,311.914311,81.049527,80.462204,134.59,58.673,123.126,27.713448,50.011824,90.636307,88.356666,19.06,184.60126,160.051529,614.207004,332.33,235.28,153.469953,310.856666,23.845793,214.54,304.87,50.557431,109.120089,432.648,74.599889
2021-12-20,172.337867,569.62,149.589997,146.14,171.0685,772.562142,61.355792,154.892205,111.762983,94.091311,268.15,248.835047,52.88,153.68,180.36,188.17,747.379521,87.37,69.804,145.625206,18.9,363.94,262.204273,66.636966,350.513429,332.321708,86.147938,322.404573,92.201161,80.249856,137.27,61.409,129.714,29.546656,50.467958,84.163625,93.63,18.93,190.361374,165.428826,620.257034,349.22,236.63,159.834252,355.666666,24.751833,223.45,323.0,50.986552,112.119143,442.743,76.39814
2021-12-27,173.599019,567.06,151.38904,143.9,166.717,767.481843,61.41209,154.335616,111.885426,93.973024,252.37,249.808211,51.1875,148.9,178.11,182.94,772.098654,87.16,71.88,143.578851,17.76,359.3,265.199797,68.585376,349.288605,333.422046,85.961258,323.974741,91.057989,82.60338,131.5,60.244,129.822,29.318377,52.129589,81.80907,92.793333,18.21,186.960825,165.546511,626.346737,338.75,234.03,160.610146,352.26,24.861355,219.6,321.33,51.853551,114.065159,446.844,76.113723
2022-01-03,168.319778,510.7,145.087577,132.0,162.554,728.883138,57.142658,164.918034,122.264898,95.357613,232.33,224.427311,47.2475,132.27,143.79,145.13,707.379801,84.68,62.932,135.812716,15.89,324.29,249.146866,63.830225,359.801739,328.901741,81.716076,302.51257,92.328793,76.454135,107.0,54.106,113.278,27.161192,47.237785,82.395448,87.581666,16.56,185.989239,163.31955,598.784386,299.68,223.58,155.444064,342.32,22.451884,221.85,261.53,52.834399,113.627095,438.499,73.122754
2022-01-10,169.199652,520.6,160.663254,136.88,162.138,717.729616,55.040243,159.262513,123.922599,95.998793,230.03,227.297653,44.175,131.53,138.28,142.84,681.656567,83.02,62.508,138.254563,15.17,307.74,234.380473,69.602974,362.2254,329.010783,81.607921,298.813525,95.173439,73.61398,100.29,52.569,106.204,26.857153,44.831446,82.564927,83.185,16.01,176.88806,170.815176,610.200099,289.59,218.56,161.631577,349.87,23.188664,234.06,254.74,53.762701,115.648842,437.211,72.682366
2022-01-18,158.77804,499.91,129.935204,118.81,142.643,669.722236,49.21292,150.12667,116.067355,91.882628,191.97,214.911931,41.1825,116.95,125.55,126.02,658.67179,76.82,57.73,129.205801,12.98,269.53,233.362764,57.774226,345.619915,300.53088,71.333189,285.163661,80.089974,73.08311,88.55,39.75,101.548,23.300389,44.384621,77.414623,80.605,13.53,162.135822,149.305988,616.309638,267.56,195.53,140.829749,314.633333,21.247149,228.08,241.94,52.93949,112.33778,412.053,69.673048
2022-01-24,166.520926,518.16,127.42424,105.24,143.978,621.753416,51.692809,167.452616,108.532349,94.510017,177.58,218.35241,42.225,103.67,136.96,123.86,645.87407,73.42,56.432,132.178937,12.73,271.79,235.321375,53.515953,372.319122,299.08359,65.207679,296.944736,77.489713,64.146798,84.18,38.436,112.216,22.768071,45.036241,75.776318,82.695,12.71,162.115993,151.007894,619.800803,253.52,172.98,110.11808,282.116666,19.962762,243.02,238.7,53.281035,117.393746,415.788,68.617952
2022-01-31,168.749578,513.54,130.425853,123.6,157.6395,629.311204,54.467109,175.765665,115.11606,95.684665,194.44,215.501728,44.3025,98.49,150.26,141.23,640.935721,71.0,62.866,142.033554,15.18,285.73,232.604282,55.225938,372.017381,235.026112,69.907508,294.709896,79.347042,67.252388,103.19,41.017,115.504,24.242413,46.39068,77.311052,85.916666,12.94,124.997459,162.468597,617.856859,275.72,174.43,111.974333,307.773333,21.237193,241.96,258.98,53.386125,119.717448,422.139,70.327792
2022-02-07,165.078768,473.97,127.462722,113.18,153.2935,605.625635,52.92214,181.402272,115.144317,99.095414,194.53,204.364408,45.465,95.01,167.4,145.69,612.976081,69.31,62.054,133.10225,13.32,283.16,226.334806,53.406278,359.918542,217.638799,66.849669,284.210001,87.744124,66.323365,104.92,39.131,116.744,23.873579,46.036943,75.088983,85.025,13.13,114.300103,149.04346,633.180296,293.69,161.93,111.07076,286.666666,21.048019,233.89,273.0,52.799368,120.875043,414.387,70.621551
2022-02-14,163.767065,442.56,128.29009,113.83,152.6015,624.510466,53.528499,184.305692,112.073802,102.479529,189.16,193.492497,41.2325,96.21,159.02,140.35,632.52866,68.57,60.97,129.256848,11.81,280.78,231.685624,54.359978,360.093747,204.36536,66.210571,277.934487,88.760767,65.60669,95.87,39.129,111.202,23.567545,46.921284,70.21173,80.361666,11.02,102.760046,151.759267,610.091,273.77,152.27,112.883942,285.66,20.380934,229.61,255.22,54.769821,122.594412,408.525,69.217015
2022-02-22,161.368802,465.54,130.805582,121.06,153.7885,643.106096,54.268681,183.199176,101.666074,89.360209,176.83,204.551177,45.4375,100.34,161.41,153.73,653.340928,70.68,64.994,133.277694,11.61,293.51,241.847359,54.666116,359.256659,208.647754,67.596923,286.988859,88.076488,68.269889,109.27,39.08,116.046,24.080924,47.824243,71.887698,94.958333,11.47,109.987453,154.737601,613.592083,269.42,151.91,118.005647,269.956666,13.142566,230.3,221.85,55.041305,127.284373,411.837,69.914693
2022-02-28,159.72428,452.13,121.186957,108.41,145.641,572.926632,55.005172,163.565627,94.752706,77.750033,165.75,199.557569,44.7575,89.86,142.19,158.15,660.911685,71.85,67.092,130.747133,10.96,302.28,253.435979,50.143668,321.947852,198.318461,62.346485,279.797487,80.070423,71.36154,100.91,36.173,109.414,22.867665,48.457245,72.019515,92.918333,10.96,99.052158,147.501671,615.327748,209.65,135.17,109.85614,279.43,10.52401,238.66,225.5,54.796094,128.15257,406.587,68.327358
2022-03-07,151.46251,416.38,119.162998,104.29,145.5245,564.761522,53.330994,158.789643,81.670051,79.017509,160.07,194.53447,47.635,86.97,127.02,171.07,635.819923,75.39,55.826,128.729028,11.02,273.69,256.742881,46.100931,316.136905,185.976839,62.031852,270.347347,71.184571,70.551928,88.72,34.032,102.43,22.034156,47.130733,73.271783,91.005,11.39,95.740836,138.483943,637.316136,180.42,124.29,105.068673,265.116666,11.788484,236.48,201.14,50.723825,126.875811,395.204,66.93874
2022-03-14,160.517175,453.33,130.246583,113.46,161.2505,655.387502,56.336025,180.371416,102.005149,85.633375,185.94,215.07904,52.015,107.29,145.76,184.52,671.30776,77.6,63.994,134.929051,13.44,290.11,277.31702,52.109007,340.762859,214.605437,70.133651,290.000548,77.626569,73.283257,109.84,38.06,115.976,26.374187,51.882904,76.906184,96.17,12.82,117.750223,139.983867,680.320941,222.85,144.78,120.86633,301.796666,13.341696,249.08,222.71,53.035871,135.506702,419.491,69.853918
2022-03-21,171.030374,431.62,132.09706,119.67,164.7735,662.617529,58.432214,179.95529,106.422547,88.046907,186.71,207.441179,55.4875,105.29,146.84,193.81,651.028996,79.65,66.546,140.427793,12.39,286.87,278.647493,53.082989,339.721366,219.889039,73.122664,293.137724,76.34599,74.68006,119.63,37.385,112.374,27.609495,49.909251,76.953262,103.733333,12.97,112.78324,143.601867,674.459355,219.81,146.04,121.937858,336.88,12.794089,253.95,230.32,54.29779,137.3197,427.201,70.368902
2022-03-28,170.629032,458.19,122.796487,108.19,163.56,643.694138,58.256603,177.014041,103.794713,92.743149,186.96,208.640431,56.9625,120.9,153.5,205.89,699.489007,84.01,67.802,138.918674,13.5,305.54,282.1665,50.272984,354.273067,222.892662,69.878012,298.67846,74.46911,76.254801,123.5,37.347,109.738,26.632415,52.908211,77.216897,101.851666,13.83,115.668254,133.620551,689.138116,234.81,153.7,114.397843,361.53,14.516562,266.15,246.21,55.480287,138.468783,427.419,71.108106
2022-04-04,166.498147,445.34,115.616251,101.0,154.4605,588.938732,54.541813,174.225479,97.512402,84.893492,160.94,193.816885,54.5525,106.42,134.29,195.14,704.787889,77.61,67.166,132.115995,11.24,289.86,300.5039,47.038176,343.360658,220.394599,62.146918,286.660662,70.616207,76.592881,109.77,35.588,103.12,23.05012,56.492905,76.507563,101.371666,12.7,110.255135,124.257386,732.787597,208.34,141.28,106.818507,341.83,13.481087,280.28,226.79,56.327449,148.921185,422.37,69.413741
2022-04-11,161.799511,420.44,109.255237,93.06,151.7065,576.348845,53.319965,171.816482,89.93972,87.238479,147.29,186.188853,58.805,109.31,136.04,190.51,674.039709,78.12,66.352,125.616131,11.38,279.7,291.026684,43.64359,348.770291,208.350366,60.001546,270.115679,68.648664,73.674718,113.98,34.113,101.466,21.194664,55.387038,75.099159,104.463333,12.42,101.431551,124.457376,727.015273,198.63,136.27,104.223248,328.333333,12.326134,287.97,230.84,57.377577,139.328032,413.14,69.386115
2022-04-18,158.373422,408.67,108.715514,88.14,144.35,585.73824,54.537167,171.228459,81.462838,86.712845,131.52,168.514625,51.405,89.0,118.4,153.63,683.363173,72.37,60.858,118.583987,10.26,252.34,268.726786,44.310452,342.298225,182.507307,57.511733,264.517026,67.943872,65.792119,95.22,21.552,94.28,19.456857,51.872632,72.036588,95.263333,11.96,85.291334,120.730291,682.443411,173.8,110.21,107.349356,335.016666,11.579398,270.42,206.47,57.580543,133.044493,402.052,66.816941
2022-04-25,154.320847,395.95,106.354229,85.52,124.2815,543.476322,51.511815,165.699148,91.446722,86.573407,112.71,172.947927,49.69,81.43,120.78,161.4,659.224843,73.03,57.802,113.106557,9.805,239.3,281.64588,44.56208,354.189672,198.724892,57.157451,267.885871,66.749642,63.185345,86.14,19.036,95.62,18.491742,53.418971,69.380469,93.546666,10.4,87.17502,126.984521,653.710726,171.44,101.65,103.672738,290.253333,12.475482,273.22,202.74,57.015768,126.082813,388.802,65.315954
2022-05-02,154.184868,391.01,108.426377,95.34,114.7725,534.265611,53.900691,158.529062,84.815916,85.943585,103.74,166.814046,41.2025,72.11,110.0,165.89,654.054309,72.14,53.274,114.729169,10.12,224.85,286.244692,45.75516,338.340907,201.996165,56.832693,265.192726,68.864017,64.475387,65.61,18.097,91.348,18.61936,52.177214,68.520302,84.145,9.48,80.978684,127.793572,617.946121,155.27,104.68,104.124943,288.55,12.156874,253.93,172.94,57.130488,131.190334,388.18,63.435703
2022-05-09,144.215005,405.45,107.809552,95.12,113.055,531.667005,54.657029,150.562301,82.875652,82.326813,67.87,164.071493,39.0725,73.71,108.86,157.79,604.879223,64.25,56.31,115.030497,10.69,223.69,282.111285,47.064966,324.383078,196.890997,56.655552,252.055198,70.400854,62.099931,66.38,18.764,90.53,17.653247,49.689015,67.272588,81.835,8.34,78.153154,122.657466,640.232052,158.36,106.09,105.530708,256.53,11.250833,246.72,153.23,57.995299,131.765467,379.101,61.436059
2022-05-16,134.88235,399.09,102.605086,93.5,107.591,516.657147,50.471154,145.336485,81.745401,82.875557,66.15,156.934958,37.185,66.23,94.79,168.25,600.415342,65.77,57.056,107.950774,10.08,219.07,289.095626,45.361932,327.677594,191.855218,53.211146,244.36017,67.444645,63.363282,55.69,18.635,86.606,16.644262,50.490299,64.871684,79.78,8.08,79.848472,119.630346,655.724097,141.49,107.27,100.635106,221.3,10.792835,258.59,136.89,53.812437,129.628034,367.692,61.648003
2022-05-23,146.695217,428.22,115.435207,102.26,115.1465,565.6622,54.196164,160.852701,87.980619,88.753889,75.32,162.292274,41.705,78.09,98.07,188.95,639.003535,72.01,59.574,111.329316,10.38,229.16,312.921711,50.805899,348.731303,193.431377,59.853928,264.368755,71.771283,69.2806,58.91,19.519,95.258,18.754955,50.485614,68.794421,84.466666,8.85,84.478374,127.048155,687.124746,129.91,112.97,107.661067,253.21,11.390224,273.73,160.0,57.07754,128.761043,391.879,63.739796
2022-05-31,142.51905,429.76,111.068224,106.3,122.35,546.531419,52.341557,158.225567,87.792243,91.49134,66.69,181.765381,40.525,68.04,105.44,196.34,624.964765,74.93,59.328,113.534264,9.17,217.79,291.804235,49.175579,348.770291,189.119244,58.023473,261.253299,68.462677,70.407986,54.54,19.898,98.496,18.664226,52.673917,67.858636,85.43,8.94,85.787041,129.051163,625.186321,129.82,112.23,105.72238,234.516666,10.822704,269.44,156.93,55.568533,126.331751,387.425,63.481889
2022-06-06,134.431402,393.84,98.431026,94.82,109.65,505.690643,50.292755,146.455626,103.455638,82.447059,58.71,175.415241,42.33,62.18,96.2,196.19,598.001852,68.0,57.662,110.184468,7.81,205.27,287.315684,45.389678,326.28376,174.041649,52.22703,244.776209,61.297296,67.920577,47.36,18.294,94.63,16.927006,52.242817,63.463279,82.536666,8.26,78.619119,121.722241,567.125867,122.42,102.23,95.428644,232.23,10.046098,254.88,153.61,54.191895,122.923876,367.852,61.755433
2022-06-13,128.971015,360.79,86.788958,81.57,106.22,458.973915,46.332666,136.743764,96.297382,74.688271,51.22,160.483566,40.975,61.69,85.63,184.75,582.931362,66.71,53.798,106.201783,7.19,192.08,281.405112,40.26738,302.832267,162.31463,45.308696,239.609582,54.572409,63.357345,41.21,17.551,88.758,15.836034,49.473465,64.011517,79.226666,8.24,72.27407,110.564369,576.190995,119.38,99.27,87.644375,216.76,9.140058,263.09,144.22,52.823533,118.700513,346.748,58.404077
2022-06-21,138.872256,387.72,94.064042,87.08,116.46,499.611069,47.694868,138.61216,110.783432,75.635353,62.71,182.758205,46.2475,74.11,107.48,198.39,634.849017,70.07,59.13,116.938082,8.0,209.67,314.991862,43.217403,322.141248,168.678743,47.454068,259.008622,57.205589,69.808503,51.84,19.085,100.818,17.078585,52.538027,66.828326,85.118333,10.19,77.013028,114.320213,607.472626,151.53,107.0,95.57626,245.706666,10.185489,292.55,170.82,56.032232,130.769715,369.703,60.989145
2022-06-27,136.19598,368.48,83.349476,73.67,109.56,436.168239,44.767164,133.657049,109.257593,69.248228,49.04,165.339555,44.8125,67.95,101.05,195.72,619.981186,68.15,57.37,107.781773,8.18,206.1,314.111564,37.902946,310.191318,158.636926,41.874131,251.152253,52.516766,72.081171,45.9,17.995,96.872,14.482791,52.313105,66.989017,84.708333,9.27,70.786949,112.885499,590.522624,144.53,97.52,84.436193,227.263333,8.25393,287.32,155.37,57.223272,132.022989,361.325,59.900334
2022-07-05,144.146382,389.44,88.102917,79.35,115.54,439.193482,46.720528,134.951733,113.872784,69.30698,60.29,172.515409,47.595,74.96,108.29,216.45,599.245444,72.51,62.7,118.304466,9.0,208.81,319.683559,39.850748,315.372072,169.392476,46.307011,258.96992,58.00415,71.803798,52.08,18.6975,98.83,15.794151,51.090091,67.934255,87.37,10.17,72.799519,124.290105,616.478245,159.68,104.24,90.616371,250.763333,8.99071,294.29,166.89,56.121115,131.207503,368.367,60.926563
2022-07-11,147.214787,379.86,91.271879,81.11,113.55,461.184669,46.324234,135.637153,96.485757,66.530361,53.79,164.5335,44.475,70.1,93.6,194.91,570.900762,65.27,60.22,110.795053,8.41,210.92,320.776676,41.003686,324.65576,163.266273,47.519133,248.385108,60.348247,70.425881,46.6,18.911,87.124,15.718361,53.526746,67.165188,84.826666,9.04,73.275398,131.929729,602.563176,147.95,102.33,92.259826,240.066666,8.901102,292.84,149.32,55.55226,133.101954,365.012,60.214674
2022-07-18,151.057645,401.9,98.228135,88.1,122.42,518.034021,48.016213,145.661432,94.762124,70.889367,70.82,179.366876,45.8825,73.45,93.79,211.54,602.248488,72.59,61.23,106.951634,9.08,211.85,318.0197,44.542177,335.696614,167.796491,51.263901,251.906928,60.112857,71.803798,51.65,22.044,89.354,17.27105,53.68138,71.114964,85.195,9.84,80.354093,140.455769,581.308725,142.99,111.65,98.86317,272.243333,10.563836,280.29,159.93,54.743419,128.639807,374.452,61.703168
2022-07-25,159.311946,410.12,102.392227,94.47,134.95,556.993716,50.167255,146.622925,84.17544,75.817092,62.96,180.890517,45.9,69.75,102.01,284.18,648.270597,99.17,59.65,115.297628,9.05,230.17,318.929018,48.048029,345.370783,157.715021,54.870704,271.625254,60.671909,75.597544,50.32,22.49,89.332,18.112714,54.384261,73.906393,83.183333,10.35,85.787041,132.560272,576.924933,149.91,113.02,99.286335,297.15,11.370311,280.41,155.06,57.036617,124.342283,390.469,62.840341
2022-08-01,162.321218,433.43,105.909001,102.31,140.8,560.916469,51.662492,149.945312,87.180024,75.397212,93.05,186.935928,47.7925,80.29,113.29,300.91,642.531651,101.9,53.39,116.43752,10.4,240.32,291.485006,49.916153,349.002258,165.655294,56.11239,273.724801,61.260386,78.720227,74.24,22.678,98.97,18.936427,48.358226,73.441154,83.561666,11.45,94.501569,137.2665,608.583452,165.53,118.73,99.14856,288.17,12.774176,288.03,163.42,56.334436,119.602876,391.871,63.931
2022-08-08,168.947576,445.67,106.643272,100.83,143.55,559.604804,52.298623,157.875249,89.26157,83.07453,90.49,186.66069,50.2175,77.37,115.72,299.26,649.025964,117.965,54.29,120.610517,10.93,238.37,298.997292,49.783675,345.839361,178.928733,54.555355,282.432599,63.790834,80.948158,77.63,24.93,101.302,18.657202,50.562199,75.150192,87.813333,9.91,100.231941,138.253437,623.559756,168.68,123.63,102.681496,300.03,13.461174,294.52,182.64,56.618864,123.553826,404.789,65.439069
2022-08-15,168.3782,425.055,101.087929,95.95,138.23,529.776574,51.380495,154.448145,84.420328,81.740468,74.06,180.644768,47.63,64.99,105.73,283.7,644.664271,115.41,51.29,116.179805,9.26,224.78,313.254207,45.770953,345.849123,166.497894,52.367622,277.44728,59.347837,80.268147,68.53,24.116,95.252,17.799583,49.174678,74.684954,85.585,8.51,95.730922,134.881402,613.294541,153.94,111.43,95.310551,296.666666,12.276352,299.04,166.22,57.925453,122.903998,400.089,64.393598
2022-08-22,160.622907,381.02,95.699401,91.18,130.75,495.459535,48.797558,149.754917,92.303828,74.848468,66.74,162.420063,48.64,61.66,106.73,288.59,620.563029,121.75,49.57,109.370188,9.38,211.09,306.256769,43.516917,324.060276,160.371692,49.44079,259.936541,56.523151,78.791807,64.39,22.328,88.938,16.214982,51.121911,70.877598,93.448333,7.94,91.904064,126.455884,591.296234,197.71,109.31,88.72689,288.09,11.778527,281.68,161.19,56.09445,118.138598,384.138,63.727457
2022-08-29,152.955966,368.14,88.376653,80.24,127.51,453.923481,46.863868,142.596078,86.464199,71.987246,65.26,151.076315,43.1125,58.23,96.94,279.07,583.943945,126.41,48.6,106.902073,9.45,203.67,292.446293,41.29936,314.88397,158.924401,45.094889,248.272411,55.248119,76.521603,58.71,22.611,86.902,13.609217,48.088179,70.906082,89.866666,7.4,90.347544,118.067772,575.863698,171.49,104.42,81.822774,270.21,11.161225,281.04,145.12,54.352331,118.077948,371.75,62.156638
2022-09-06,154.487391,394.78,93.481267,85.45,133.27,486.773399,48.941835,150.830647,86.784436,77.592969,80.87,159.82496,47.715,64.31,100.54,305.7,608.674317,135.82,53.59,109.677463,10.6,221.32,308.333679,43.274042,327.857705,167.677535,49.01704,256.416941,56.3368,80.828247,65.83,23.357,94.006,14.351431,51.046656,72.073924,94.128333,7.79,95.403755,121.348453,718.386541,188.19,110.28,87.537756,299.68,13.311827,292.11,188.0,55.39227,122.531431,385.36,63.704991
2022-09-12,147.939568,299.5,86.08103,76.51,123.53,453.981778,47.077474,145.72807,81.406325,73.496781,74.0,148.933389,42.7525,59.13,91.25,318.01,578.013467,135.81,50.42,101.896459,10.25,206.28,299.783412,39.436444,307.630784,145.016533,45.676313,237.296688,51.834956,76.233894,58.92,24.013,85.16,13.165371,47.702495,65.351709,87.045,7.78,93.192902,114.823849,704.48139,184.67,100.34,80.896553,303.35,12.276352,289.71,169.49,53.307144,124.818823,366.932,62.128823
2022-09-19,147.674514,284.56,81.644762,67.96,113.78,423.75519,44.277179,133.523773,74.219813,65.405848,61.88,144.509916,40.0975,52.01,87.28,279.49,548.758908,129.85,48.59,97.872144,9.44,190.52,302.277644,36.674486,286.593614,139.187719,42.66079,230.684105,49.137773,74.192958,54.43,22.641,75.408,12.485057,46.060988,61.287996,80.785,7.4,86.223263,111.368565,691.617637,172.13,89.34,78.029209,275.33,9.906707,283.45,158.69,52.465547,123.952386,350.173,59.143376
2022-09-26,135.668536,275.2,79.358825,63.36,113.0,403.555551,41.946553,128.430716,75.340645,64.361238,64.49,141.393826,41.2025,49.45,88.78,277.47,526.286003,132.27,49.13,94.809303,10.1,187.44,313.817107,35.271342,277.5735,134.498894,42.286313,225.816779,49.137773,70.497696,55.31,23.544,75.522,12.108989,46.860576,57.983857,81.895,8.13,85.33099,103.823917,683.226939,169.96,86.3,74.048428,265.25,9.677708,289.54,164.37,50.15563,116.284425,339.924,58.689069
2022-10-03,137.523916,288.77,80.007799,58.44,114.56,421.928575,43.502508,132.324286,76.51799,66.004335,67.0,147.734136,42.97,49.39,88.06,255.15,501.324333,129.42,51.47,97.812671,10.8,188.68,317.029523,36.123251,288.415109,132.288307,41.786296,227.116026,52.003295,68.987224,55.39,22.475,80.242,12.046145,48.944209,60.09167,84.955,8.15,89.395787,111.111257,716.452515,175.1,88.01,76.196473,223.07,10.902356,295.23,170.09,48.803702,120.22671,345.263,60.21463
2022-10-10,135.845239,287.94,72.471955,55.94,106.9,368.364069,40.34903,130.736635,68.775771,65.429741,63.59,139.801376,36.495,43.06,75.69,237.87,467.582595,123.36,48.13,95.711305,9.89,183.06,321.620075,30.351665,282.274665,125.656544,36.517375,221.608772,51.816551,64.527734,45.7,23.0,68.352,11.199244,48.821919,61.374008,77.415,7.53,79.779073,101.039473,730.03037,152.38,81.79,70.323837,204.99,10.175532,293.21,135.31,49.224501,125.108617,340.352,58.404013
2022-10-17,144.572397,306.37,79.833448,58.82,119.32,449.104328,42.486933,133.823247,67.984595,71.395026,66.38,157.446115,39.08,45.23,82.15,252.0,494.607442,122.6,53.75,100.241137,10.14,218.49,330.723537,35.588399,295.650665,128.878252,39.013699,234.75637,55.089485,64.419843,54.38,28.957,72.134,12.435181,49.019464,69.380973,81.015,8.29,83.219279,106.360242,708.061818,177.1,88.7,76.137353,214.44,13.152523,300.0,150.48,50.101911,128.714658,356.207,59.490383
