,AAPL,GOOGL,MSFT,AMZN,META,XOM,JNJ,JPM,GE,WFC,PG,CVX,PFE,VZ,KO,PEP,WMT,BAC,INTC,ORCL,CSCO,HD,CMCSA,NFLX,MRK,BA,IBM,MO,ABT,MCD,UNH,MA,GILD,QCOM,AMGN,COST,DIS,MMM,ABBV,MDT,TXN,LMT,UPS,ACN,NKE,LIN,DHR,CAT,CL,BMY,SPY,CWB
2023-12-26,190.375068,138.462222,368.872972,151.94,350.878749,92.019,145.79944,160.411071,100.277423,46.437677,136.270642,134.111803,24.059058,31.487985,54.811569,155.21411,51.234013,31.745853,49.585905,102.145263,47.011935,325.403915,37.042921,48.688,100.801458,260.66,151.834,33.590969,103.977238,279.429389,499.142224,419.576527,74.793712,137.335378,266.880634,649.97204,87.827169,85.869447,141.117411,75.913573,158.678869,424.005173,136.123642,329.541499,102.682665,397.771934,227.948686,284.932367,74.789151,45.006916,461.406,69.01237
2024-01-02,179.152105,134.537027,360.740973,145.24,348.886246,94.458,149.883015,163.459231,99.224601,47.098108,137.088973,135.226704,24.627316,33.576048,55.499852,154.391614,50.928526,32.462421,46.27031,99.529383,46.974495,322.014193,36.600719,47.406,108.383296,249.0,147.759,34.54857,104.66683,272.342582,509.485913,412.601785,76.917221,129.833826,280.76117,645.964365,88.42053,85.296041,147.646493,77.931669,153.689318,427.054897,137.413626,316.121682,96.544593,396.232022,226.914078,278.437139,75.042483,46.34559,454.232,67.654122
2024-01-08,183.839051,141.396205,381.066066,154.62,371.230034,91.991,151.055066,160.403918,101.97451,44.720559,140.046122,132.412478,23.983847,32.74938,56.169534,152.865427,52.426711,30.925571,46.49727,103.679,47.208946,334.004982,36.5582,49.216,109.687002,217.7,153.923,34.423665,108.134002,276.56451,494.439686,422.789726,79.751646,133.128812,284.013551,672.777385,87.885532,84.926862,149.296178,80.557957,153.475215,433.304024,137.058664,334.631451,99.362999,396.038322,221.938109,279.863391,75.91507,44.641903,462.736,68.161074
2024-01-16,189.415925,145.093421,391.071662,155.34,380.112036,89.23,150.394624,161.599475,101.990224,45.399859,138.094846,127.889936,23.632864,33.403348,55.648671,151.50374,52.771195,30.378716,47.513658,106.664877,48.081101,340.296156,36.86434,48.295,109.927402,215.02,159.196,33.582642,108.864894,283.217815,477.421427,430.356785,80.591817,144.295679,285.218137,684.327761,90.521612,84.644087,151.474946,79.700958,161.648396,428.233625,135.829283,342.988378,96.260861,394.546835,227.662937,276.193377,75.868325,44.464436,468.318,68.017597
2024-01-22,190.266299,150.847399,396.23141,159.12,390.708979,94.799,148.36679,163.468719,103.074474,47.475496,146.114585,134.093821,23.301418,36.010729,55.220819,153.404619,53.385419,31.519568,43.073129,111.498692,48.896989,333.62,39.33897,57.042,111.711907,205.47,173.995,33.474392,106.321011,275.424212,477.080113,432.08105,73.418046,143.11822,288.887491,676.361645,92.758875,75.398904,151.134801,79.747033,152.749123,402.180002,137.915768,349.746352,97.178261,391.312051,229.584351,289.892676,78.180808,44.100628,473.152,68.161074
2024-01-29,183.769835,141.128579,403.382469,171.81,470.855173,93.851,145.678514,165.793414,107.277908,46.706844,147.93938,136.881073,22.843363,35.781415,56.309051,156.246799,55.107844,31.557282,42.037006,112.61718,47.058897,335.432234,38.344016,56.464,116.880502,209.38,172.481,34.440319,106.415932,279.938282,483.745203,453.806787,71.054488,134.543661,299.469315,699.642557,94.480595,74.519158,155.060261,80.751474,149.366546,398.494139,122.808234,351.518317,95.248883,394.26597,242.718941,305.05388,79.870336,43.222165,479.889,68.410603
2024-02-05,186.974542,147.690393,412.534646,174.45,464.035064,93.667,145.818044,166.059093,109.430694,45.661736,147.312399,135.802137,23.37776,33.734579,55.39754,153.230981,55.013598,31.180141,42.862894,113.443889,47.012007,340.991002,35.775843,56.132,115.992872,209.2,174.55,33.399449,106.131169,272.794932,491.320462,451.146492,68.016945,143.384098,269.753108,713.369546,105.433457,72.971749,160.033736,78.318701,152.368889,398.989953,126.626241,350.311873,98.833365,406.207554,239.38849,307.057948,78.775446,44.198235,486.539,69.090591
2024-02-12,180.49949,139.284927,397.091899,169.51,469.19971,96.365,146.728368,169.87349,117.193297,49.319615,147.39662,140.547018,23.428655,34.388547,55.239421,151.997237,55.364582,32.141851,43.060829,108.259939,45.427122,340.239817,35.07002,58.395,118.156469,203.89,175.767,33.457738,108.219431,275.198038,494.47761,461.245758,66.087321,144.98886,264.932719,713.951365,108.555898,72.866217,163.168588,77.793443,150.47366,396.716692,129.928528,348.247722,97.897049,418.032919,246.335141,311.656653,78.794324,44.242602,484.898,68.870313
2024-02-20,180.707405,142.694692,403.263599,174.99,480.325568,96.468,151.686484,174.57981,120.469618,51.172307,150.690609,140.574286,23.54741,34.53293,56.922926,154.994778,57.054509,31.981566,42.546198,108.882402,45.820999,349.263426,35.631277,58.356,119.691329,200.83,173.969,34.248799,113.392626,280.597958,499.872256,466.457964,67.906153,147.096892,270.050207,727.698077,104.801187,73.928267,163.720175,78.945324,153.579208,403.311954,130.121131,355.637194,99.90209,433.461096,250.118849,313.563905,81.408845,45.839808,492.994,67.922161
2024-02-26,177.875807,135.934635,408.334614,178.22,498.455742,98.326,151.948917,175.813321,124.649481,52.312426,148.650582,138.892775,22.554958,34.142248,55.369637,151.564087,57.288499,32.615137,43.367629,110.662257,45.38961,360.991301,36.396626,61.934,117.389039,200.0,176.292,34.023971,112.595289,275.541188,464.11969,469.620758,66.761305,155.650934,261.78565,739.048483,108.896351,73.353322,164.47401,77.037809,160.484596,401.879653,129.622113,359.096296,96.699697,435.059119,252.11909,325.975567,81.635374,45.156559,497.848,69.048877
2024-03-04,169.034491,134.21984,399.21465,175.35,502.077808,100.685,149.512036,178.593466,131.964241,54.222124,150.05427,136.229626,23.089356,33.556224,55.360336,150.145965,58.614441,33.802005,43.545771,109.339523,46.421192,352.665312,36.209541,60.482,114.189874,198.49,183.551,34.864994,114.816441,277.266104,453.613592,462.35914,69.35568,162.789747,255.64093,715.499596,107.310812,74.982331,164.418851,78.447711,161.657386,407.948464,134.787387,356.438348,94.118002,447.978886,249.971048,328.386257,83.12669,47.729835,496.751,69.269542
2024-03-11,170.905721,139.939126,409.238748,174.42,480.395032,103.37,148.256105,180.567084,132.694931,54.640167,151.018136,141.383228,23.700095,33.539238,56.140664,151.628547,59.361421,33.621601,42.199811,122.100016,45.886645,352.55196,36.371115,60.588,113.071853,182.53,178.98,36.530387,109.624262,264.556692,467.177169,468.832523,68.732328,159.573463,251.083751,715.568626,108.896351,83.846057,163.527119,77.010164,161.863797,410.70016,134.27086,353.073499,94.573595,454.820871,245.743937,335.918452,83.485361,46.443197,496.465,68.895372
2024-03-18,170.569098,149.444836,421.346287,178.87,505.680026,105.433,145.491182,186.563847,137.613341,54.27913,151.280158,140.574286,23.208111,34.28663,56.712571,158.406065,59.547292,35.178772,42.130533,124.288362,46.683776,368.65734,36.345603,62.801,115.23987,188.85,178.765,36.586956,104.954149,267.864362,466.463296,474.586641,67.724987,162.341185,257.900842,724.611477,112.709425,85.267448,164.051127,77.192405,161.826268,420.180321,136.809723,318.105462,89.087491,454.830584,251.064776,346.703625,84.193264,46.079389,507.546,69.509395
2024-03-25,169.777043,149.60343,413.464594,180.38,481.863705,107.987,148.265477,190.055633,137.911902,55.067711,151.832275,143.373773,23.538928,35.637032,57.359483,161.159431,58.862503,36.004832,43.714016,122.168098,46.805691,362.347432,36.86434,60.733,122.776753,192.99,178.877,37.13176,107.887208,267.219888,470.870269,474.488111,68.32193,161.577676,265.511705,722.471566,119.022398,84.700489,167.406614,80.973978,163.449409,428.652155,130.121131,326.691953,89.201389,451.022845,246.326928,354.758619,84.995554,48.120263,509.358,70.075448
2024-04-01,167.895911,151.159631,418.181817,185.07,523.304103,112.753,142.829358,188.44424,153.979149,54.535656,146.077153,146.882223,22.614336,35.772922,55.79377,155.753992,58.549457,35.235742,38.310382,121.477553,45.90226,338.04295,35.037788,63.618,119.092054,183.14,177.172,35.454787,105.552151,252.757127,433.786975,470.133111,64.898838,163.705958,252.092307,703.823766,115.15096,86.942581,156.282945,78.567522,157.153872,429.132759,132.511165,313.864056,84.322744,451.391963,240.960844,367.218689,82.947355,46.067832,504.839,69.210537
2024-04-08,174.796693,156.343663,414.624245,186.13,507.98227,111.824,138.264892,174.452888,152.604934,53.652065,145.356593,144.482662,21.935736,34.280871,54.64058,154.7963,58.833155,33.982409,35.321558,118.17153,45.845532,323.873994,33.727083,62.283,116.998476,169.55,170.737,34.944033,104.081941,253.420556,418.043708,459.17133,63.490427,163.476905,249.598932,721.169868,110.90016,87.210009,150.579113,74.451461,156.056141,424.439797,126.864382,298.426499,87.322067,434.597112,236.689678,353.984101,81.031297,43.33895,497.458,68.422744
2024-04-15,163.361395,152.735656,392.237091,174.63,477.388222,111.369,138.630424,177.325601,146.120976,57.338447,148.941249,145.427943,22.054491,34.94543,56.412555,160.349076,58.23641,35.102813,33.84694,112.092687,45.684803,316.78007,34.472386,55.504,117.035695,169.82,170.091,35.829339,102.336272,257.780235,476.990536,449.314608,62.26856,150.439982,251.139782,699.672141,109.538348,88.126903,154.411327,73.847525,149.816897,437.133412,124.990876,299.826852,89.723424,433.5189,232.310006,344.615153,82.716423,43.922428,482.179,66.866372
2024-04-22,167.618692,170.438679,399.312925,179.62,439.897364,109.585,136.97147,184.664857,160.223831,56.920404,151.908019,150.781509,21.545541,34.246349,57.884512,161.684321,58.85272,35.919378,31.55089,114.366155,45.24989,316.525029,33.041748,56.123,122.078893,167.22,156.555,36.927458,102.574752,258.822767,471.488959,456.25082,61.018712,158.103708,252.120322,720.223527,109.655075,87.70666,148.110907,74.089099,166.517428,434.702118,129.210642,291.434198,89.334271,430.48825,243.229592,333.654631,86.399881,40.259981,494.936,67.951989
2024-04-29,181.558864,165.770076,399.647062,186.21,448.50101,107.764,139.9051,181.820776,161.960782,56.948907,154.893625,145.655174,23.589823,33.564529,58.28766,162.20921,58.520109,35.368671,30.581007,112.990365,44.550247,323.855102,33.144548,57.934,118.645424,179.79,155.225,37.106222,101.019866,256.197482,468.728652,437.662166,60.421769,171.446035,290.697589,734.762722,110.559707,92.787782,151.980237,75.900909,167.8591,435.286382,128.195097,287.365606,87.46444,411.468981,245.005135,327.212409,88.175157,39.487995,497.886,68.476001
2024-05-06,181.477953,167.167684,407.58772,187.48,472.555493,109.585,140.504948,189.704035,161.240342,59.13965,157.144603,150.717885,24.117784,34.867754,59.309593,165.561134,59.370067,36.508065,29.661838,113.839257,45.438982,327.236759,33.675683,61.087,121.018147,178.51,158.146,38.221367,99.913322,260.632981,488.107909,450.883395,61.522382,173.774738,289.633002,777.520994,102.904377,94.487857,149.159431,76.969413,176.761182,441.854645,130.454216,289.844609,86.315965,421.949978,249.937197,344.741471,90.282702,40.340771,507.186,68.735708
2024-05-13,188.239383,174.512555,413.708255,184.7,468.298326,112.043,144.938197,195.449461,157.796048,58.365646,157.88865,149.347792,24.660241,34.574313,59.093956,167.771195,63.463539,37.30564,31.629357,120.503542,45.542983,325.139754,33.641416,62.11,122.069588,184.95,159.925,39.225848,99.293275,258.14986,499.358539,454.129503,63.163974,185.017414,293.872035,786.035115,100.43366,100.533628,154.420606,79.831144,184.292787,439.329115,132.109569,287.252064,87.492914,420.133531,262.188441,346.179554,89.361838,39.523901,515.57,69.687966
2024-05-20,188.348438,173.451959,423.504302,180.75,474.560034,106.218,138.862887,191.555551,165.138612,57.534308,155.713019,144.830726,24.866891,34.298132,58.128276,163.903589,64.180142,37.694933,30.526354,119.927857,43.888422,307.088504,33.016047,64.675,120.487773,174.52,161.685,38.723607,99.159727,244.625378,483.691418,445.160774,61.26122,200.764795,287.636647,799.784136,98.984302,95.855769,145.735491,76.45839,188.223963,440.412831,122.743988,284.791985,87.084779,423.096185,259.209475,339.018291,88.573881,37.019434,515.561,69.466734
2024-05-28,190.598943,170.983845,408.706855,176.44,463.257205,109.814,138.579435,193.387979,162.977293,57.257195,154.968972,149.008094,24.677462,35.515052,59.0002,159.21642,64.553168,37.970286,30.655535,114.34664,43.964059,318.516172,34.292485,64.162,116.81238,177.61,157.863,39.370561,97.480832,245.364627,471.507995,441.105605,59.946081,195.540702,287.646052,799.942171,101.075657,96.307782,149.6141,75.603587,184.283337,443.230493,122.982997,267.09834,90.216983,423.047617,253.310728,328.932278,88.251104,36.884786,513.545,68.937702
2024-06-03,195.199094,172.926618,417.291934,184.3,489.187224,105.591,138.966819,190.830215,159.799463,55.766521,157.342387,143.297494,24.608578,35.333808,59.919002,158.745541,64.670966,38.000619,30.546228,122.864826,43.340053,311.059049,33.375849,64.147,121.585739,190.24,160.852,39.753626,102.622448,244.401179,467.053431,443.789318,60.347152,198.003528,286.865453,835.193793,98.770303,97.000229,157.204297,78.112247,184.850334,446.019717,121.841069,272.879526,91.998835,422.632301,259.505399,319.623607,89.133995,37.234872,520.011,69.12274
2024-06-10,210.665121,175.437259,435.722287,183.66,500.798232,102.182,137.511768,184.94163,153.838564,54.849183,157.088093,140.074953,23.704484,34.237718,59.098971,152.035238,65.790044,37.484773,30.258056,134.778577,43.188779,329.901601,32.073711,66.938,120.478469,177.27,160.095,38.553484,98.902169,241.892397,473.173697,438.698158,61.427093,206.350303,280.846376,845.159858,97.243128,97.038698,156.434143,75.296973,183.234393,434.834359,120.07949,271.280475,88.987791,425.799364,251.387224,312.365176,89.827017,36.983528,528.551,68.920373
2024-06-17,205.708061,178.255528,442.82073,189.08,491.480778,103.727,140.544699,187.346692,162.089079,55.518075,158.472585,142.563012,23.885303,34.729664,59.306833,155.255812,66.663711,37.723591,30.894022,138.066811,44.710975,338.424027,32.964647,68.612,122.359921,176.56,163.17,39.788726,100.848161,247.434611,461.29226,448.781812,66.723834,203.667069,289.818563,837.89026,99.480391,98.471678,158.104357,75.854453,184.774734,443.619466,120.920444,292.351997,92.599138,431.451352,251.495729,318.554762,92.342781,37.638819,531.948,68.987829
2024-06-24,208.81118,180.756246,440.034517,193.25,500.857832,107.81,138.097568,193.034855,156.888096,56.750748,155.326868,143.609649,24.091953,35.592727,60.138281,153.074732,66.467381,37.991066,30.774778,137.77409,44.918977,327.428575,33.547183,67.488,115.882483,182.01,163.634,39.623447,99.12157,243.094323,486.785256,435.274451,64.778863,190.873791,293.853226,839.549625,96.581676,98.279332,159.152881,73.783147,183.82974,443.145109,121.141748,287.081751,71.817216,427.611898,246.719756,323.665786,92.124431,37.279755,531.665,69.440745
2024-07-01,224.396176,189.141589,460.325627,200.0,536.309849,106.171,138.399916,196.532466,158.398059,56.970527,155.599999,141.672452,24.152226,35.618619,60.242212,152.573547,68.754621,38.602439,31.818159,141.316016,44.48374,318.240335,32.69915,69.065,118.363005,184.83,166.539,40.101886,99.226501,239.517162,466.473064,443.49332,62.966074,197.169808,292.376671,874.79137,95.317136,97.442625,155.190761,72.752001,187.855415,438.458453,120.699141,283.041544,71.874388,424.600752,236.252558,319.050317,92.133925,36.142459,541.845,69.659647
2024-07-08,228.560106,183.653903,446.532398,194.49,495.543506,106.078,141.612366,196.676417,157.193198,54.0274,156.918563,142.847624,24.901333,36.341875,60.185523,154.420505,67.969303,39.729657,34.27259,141.656307,45.179842,342.200147,33.070535,64.76,119.589225,182.31,172.982,41.519805,99.417285,242.197648,488.955076,434.88166,66.05348,193.988259,311.139263,832.546711,94.91648,100.058535,158.002289,73.070719,190.765998,439.947937,126.010434,295.202162,69.959135,429.453667,243.609221,326.085263,93.102257,36.871505,547.071,70.95232
2024-07-15,222.38361,176.300602,430.346767,183.13,473.610737,108.7,146.157039,201.321259,157.311827,56.597859,159.14097,146.11607,25.805427,36.508541,61.687799,157.186301,69.451591,40.98106,32.772108,135.579871,45.122628,345.614825,34.616533,63.334,117.726494,179.67,173.379,43.016015,97.84456,245.421862,540.380765,438.419131,68.508298,178.444666,311.571884,827.835301,93.558157,99.943127,161.364039,74.504949,188.148364,450.564065,128.515594,312.840356,69.273074,433.400314,240.488811,337.78426,93.586762,38.858156,536.325,70.576094
2024-07-22,216.088144,165.722169,418.689963,182.5,462.594685,109.88,151.778827,203.682067,167.8698,57.706309,160.230587,144.913355,26.868171,35.166444,63.350695,160.332626,68.499392,39.806078,31.152383,136.020192,45.656623,341.952844,34.279695,63.137,117.24911,186.89,181.421,43.868506,100.922881,240.385219,544.577025,432.974588,72.709812,172.541551,314.919995,808.707173,87.880563,122.293765,173.387683,73.773773,190.879397,497.886005,114.04232,312.146612,69.139674,439.870866,270.47832,341.940464,94.836748,45.975468,531.88,70.431392
2024-07-29,217.971826,165.38477,402.169594,167.9,484.885054,109.458,155.085761,191.110285,158.448687,50.893161,161.149656,136.38418,26.571285,35.938369,65.504902,165.242377,67.203617,35.899026,21.344599,130.413432,44.493276,338.072097,34.461069,61.364,107.832488,169.95,178.933,44.425235,106.743879,263.937247,563.799527,456.531377,72.483214,152.66645,314.111182,813.138445,87.528767,120.44724,177.255101,76.407881,178.301884,520.626721,113.360704,307.10034,70.521324,442.414261,273.282739,313.05192,98.100071,44.444471,520.606,69.384157
2024-08-05,214.382915,162.417649,399.737811,166.94,514.31748,111.303,151.75993,197.501741,165.220421,50.800525,161.585503,133.115733,24.929681,35.745388,64.890764,159.998503,66.702977,36.567715,19.71,129.219672,43.358535,331.613696,33.752847,63.394,107.224059,167.91,182.717,43.868506,104.250536,255.561921,534.100714,451.353627,69.546874,157.620851,303.295653,845.631144,84.245339,119.418188,177.85441,76.904706,182.819829,523.292612,111.377821,300.143898,70.835768,435.612385,264.750986,330.018208,97.393972,42.57629,520.694,69.731947
2024-08-12,224.368063,161.713082,412.73776,177.06,523.903133,111.552,150.597779,205.34231,167.484256,53.275077,159.074646,135.209008,24.711383,35.622581,65.363178,160.21197,72.307065,37.5803,20.87,134.513314,47.163254,344.378312,34.219237,67.407,106.400338,179.99,184.941,44.642707,106.446596,265.654285,552.185733,463.309883,69.660174,164.999745,304.413097,861.120814,87.26492,122.187974,181.572001,79.304462,190.733366,531.404131,114.768196,310.683099,79.306712,445.162296,265.945826,335.111021,97.317637,44.982143,541.522,70.620745
2024-08-19,225.152185,164.352728,411.080773,177.04,524.479265,109.806,155.076312,209.507313,169.26369,54.594196,160.287437,137.047197,25.235299,36.148894,65.939523,163.228358,74.522054,37.991066,20.54,136.196321,48.383815,357.247556,34.391974,68.673,109.142953,174.96,187.155,45.616983,108.067269,276.175908,558.71431,460.898869,72.436006,166.264699,311.383233,869.647056,88.496205,125.554034,184.989937,82.819731,199.626584,526.546707,114.723372,316.717718,80.088059,453.854665,266.103822,339.9209,99.435934,43.843008,549.162,71.625472
2024-08-26,227.296114,162.129868,411.425979,178.5,517.833875,111.335,157.900339,215.735623,172.624842,56.298459,162.532996,137.353562,25.33135,36.648891,68.471661,160.453281,76.028246,38.92723,22.04,138.251154,48.193102,352.632716,34.176053,70.135,110.874638,173.74,192.91,46.773935,108.623477,275.355545,564.153198,477.598104,74.588692,167.989635,316.14679,882.67381,88.320307,130.233907,183.828775,83.035334,203.868696,538.965395,115.243334,324.966614,79.39247,466.045419,265.935951,347.423532,101.621025,45.519814,550.676,71.770385
2024-09-03,219.176977,149.765208,396.197477,171.39,496.934171,106.332,156.491364,203.893196,159.387833,51.994472,166.370344,128.63609,24.938413,36.096263,67.21504,165.84602,75.447426,37.267639,18.89,138.75997,46.247833,344.546566,34.2106,66.577,110.30365,157.62,191.584,46.704344,109.189274,277.773386,570.538396,470.463875,74.324327,152.37656,303.579711,867.144574,85.935913,124.345389,181.103791,84.263335,187.803835,540.568125,114.337883,322.96141,77.171969,446.500751,262.864915,321.335059,102.91872,44.38068,527.894,70.541849
2024-09-09,220.844477,156.462511,424.691739,186.49,521.121804,104.925,157.576656,196.081417,176.243024,50.819782,164.939629,130.539265,25.55838,38.973437,67.932693,165.864723,79.345806,37.161874,19.66,158.545081,47.487465,363.627967,34.158779,69.706,108.450279,156.77,204.993,46.069325,111.625079,284.508798,568.091374,487.49907,78.916654,161.565968,314.83989,906.036901,88.486433,128.773864,181.862292,84.366449,190.162678,543.697263,114.068937,332.217661,75.621447,458.189816,270.814061,336.896433,100.8863,44.772542,549.045,72.041916
2024-09-16,226.502066,162.553678,429.307632,191.6,558.138832,108.814,156.281922,202.578437,185.288479,54.199423,165.072278,135.246143,25.68936,38.885719,68.151493,160.085269,77.829769,38.7195,21.84,164.386679,49.556698,373.072973,34.642443,70.103,110.41028,153.29,207.77,44.694519,109.035837,284.796636,551.572963,486.886435,79.993527,162.712236,319.508744,897.115009,91.613508,130.311261,181.16934,83.747762,193.368041,545.614814,115.288158,319.521202,82.809361,461.21959,269.214357,359.833605,98.338618,45.027708,556.846,72.903245
2024-09-23,226.095117,162.911398,422.156944,187.97,564.114452,109.334,153.654375,202.012227,183.533329,53.823908,164.437458,135.069751,25.401206,39.376944,68.294189,158.981749,78.538566,37.882997,23.91,165.110763,50.55794,382.326592,35.963883,70.735,107.131047,156.32,210.767,45.27992,107.817935,291.378534,558.143875,487.775744,79.679042,163.877768,305.577943,875.987336,93.822004,132.757558,182.405416,84.389412,198.922735,555.574631,120.362272,332.331701,85.604129,468.647423,272.254593,381.551235,98.911131,46.394669,560.001,74.122654
2024-09-30,225.112483,166.001696,410.360773,186.51,592.530962,117.839,152.597645,203.945371,185.216394,54.84454,160.012664,139.943737,24.955877,38.754141,66.753075,157.08332,79.680515,38.56566,22.59,167.185167,50.684891,390.77638,35.841673,71.97,103.437198,155.0,215.692,44.437297,108.01932,291.445697,567.112931,491.787513,80.612967,162.692971,302.727385,873.504637,92.981603,130.794719,181.937205,83.387925,192.806865,577.297336,117.663848,344.248885,78.722491,457.574087,266.907159,387.4148,94.502782,49.724614,561.481,74.259399
2024-10-07,225.856902,162.205895,410.617211,188.82,586.575227,116.687,153.711496,214.634109,189.255751,58.724868,162.106624,140.575034,25.462329,38.307436,66.182292,163.479997,78.853586,40.334816,23.56,172.376295,52.126168,394.16395,35.902584,72.279,103.399505,151.02,222.62,44.206684,111.356565,292.673806,573.683844,496.9532,80.956041,163.733281,310.95707,879.360247,91.984848,130.291922,181.843563,84.427204,195.089616,576.38149,120.667077,344.218816,78.62678,463.301338,267.203689,392.224679,95.514221,48.102759,567.949,75.02466
2024-10-14,233.25147,162.384755,412.432007,188.99,573.172339,113.289,157.195852,217.608031,190.691307,61.969708,163.240336,139.953021,25.514721,39.189398,67.009927,163.713794,80.044758,40.69057,22.77,171.317148,54.537904,397.130467,36.485587,76.389,102.428928,155.0,221.609,44.00268,115.03202,303.72679,546.402566,510.884433,82.642824,164.638736,304.621444,879.884482,95.063062,130.66902,178.264708,87.148224,188.774004,583.670092,121.859404,359.600551,79.363756,475.430208,271.206852,384.263499,96.336874,49.042698,572.858,75.266832
2024-10-21,229.688182,164.223036,422.285163,187.83,569.970758,112.798,153.15933,214.65342,177.315888,62.133395,160.323968,140.008723,24.842362,36.864226,63.661333,160.655733,81.226085,40.277126,22.68,170.169738,53.557836,381.733288,36.250646,75.468,97.981232,155.01,204.878,44.091378,110.050736,280.747713,541.558316,501.999314,84.815629,164.012623,300.189347,881.526427,92.864337,120.622763,177.311371,85.589306,196.820702,536.427741,123.204134,344.276068,75.468309,463.027681,242.552115,377.918672,91.68593,47.844736,567.419,74.763115
2024-10-28,221.251427,170.2049,404.748715,197.93,563.915596,108.512,152.445323,215.261723,169.989603,62.277824,157.350417,142.106858,24.528012,36.846408,61.844341,154.857575,80.911064,40.152131,23.2,166.737314,53.327231,375.685422,37.90394,75.61,96.002384,154.59,198.751,47.781181,114.270857,283.24231,544.436088,502.711706,85.301651,159.196372,302.310692,868.920743,93.626562,123.011045,192.13058,85.098011,196.192124,520.266888,120.17401,329.838992,74.71219,446.950331,244.894707,371.710924,89.499507,50.056358,559.58,74.419941
2024-11-04,225.519137,177.220175,416.752009,208.18,585.968717,114.327,148.008958,228.818171,182.969007,67.82734,159.837907,145.690398,23.694138,36.062442,60.807418,154.408686,83.509984,43.392377,26.2,185.596028,55.78701,388.422305,38.208494,79.504,96.982385,151.68,203.972,47.940836,112.334226,286.849881,590.720254,519.215468,92.024957,164.629104,308.04969,934.774934,96.763408,129.895487,188.307791,82.877734,210.907491,538.593333,118.730666,339.247423,72.625685,449.071173,242.552115,385.164308,88.770699,49.890486,586.185,76.544285
2024-11-11,223.571581,171.397298,409.315293,202.61,550.910419,113.553,146.609503,236.861277,175.167504,71.991498,161.582009,149.858817,21.991565,37.104761,58.733573,148.339324,82.939009,44.950003,24.35,180.192413,55.210499,390.60413,37.312234,82.396,90.753726,140.19,197.189,49.608343,111.669412,280.766902,568.100966,516.375792,84.243838,154.601668,268.586979,898.396164,112.457413,126.16345,155.733846,82.698222,192.553973,510.23075,120.191939,337.377187,73.372233,438.926316,227.834315,376.058306,89.720067,51.807224,573.995,76.379382
2024-11-18,228.410663,163.716266,412.111147,197.12,555.941474,115.913,147.723355,239.989688,179.345466,73.56032,168.005642,152.269087,22.745308,38.441066,60.807418,151.500255,89.032689,45.190377,24.5,188.577333,56.257827,401.915172,37.825626,89.779,93.458151,149.29,214.485,50.317921,113.461518,278.51217,566.796377,515.356675,85.94968,151.02801,281.159095,954.791677,113.014423,124.83173,167.022875,81.451088,189.566859,517.280851,122.351837,342.234075,74.080496,444.477644,233.112559,389.198365,91.024249,54.249223,583.559,78.68803
2024-11-25,235.823303,167.879723,418.495411,207.89,571.034638,112.268,148.755115,241.119393,180.345405,73.763685,170.845765,151.865812,23.241892,39.501203,61.421984,152.856276,91.060633,45.680741,24.05,181.271175,56.891989,412.814532,37.581982,88.681,95.77623,155.44,218.756,51.213763,114.434651,284.009878,585.338821,527.30904,88.227314,152.704065,270.028429,962.58642,114.792947,129.798948,172.667389,81.762872,192.467806,505.060041,123.168605,345.774165,75.39174,450.546966,236.918035,397.638552,92.664067,54.571751,590.458,79.405844
2024-12-02,241.298323,173.603234,438.369644,227.03,620.201762,108.09,143.285119,238.840673,173.830952,71.981813,165.661112,145.591606,22.816249,37.746187,59.936277,148.819586,94.210839,45.200046,20.92,187.988918,57.545367,414.969367,37.547176,93.474,97.142577,153.93,228.982,50.841234,111.380363,288.585078,527.227012,522.985212,87.79847,154.451797,260.205568,983.11819,114.069811,129.390683,166.305512,79.372531,184.875557,492.503379,113.993578,346.089051,75.891979,440.590862,227.45871,386.789681,90.362569,54.719192,595.612,79.467362
2024-12-09,246.554739,188.833683,442.026265,227.46,616.801326,105.492,140.703664,231.676226,164.356284,68.214704,163.030662,144.306753,22.683235,37.666009,60.501804,148.989353,92.988473,44.155852,20.34,170.042248,56.325087,401.126473,34.736576,91.887,96.115461,169.65,222.036,48.712502,109.241397,286.287826,501.189208,523.410669,88.27216,153.502874,258.334547,979.889363,110.757066,126.289817,163.643718,77.926989,183.429871,474.858773,116.852266,342.25316,74.314303,426.729268,232.173546,372.572568,89.604992,51.40176,592.084,78.70942
2024-12-16,252.874362,190.415421,431.481359,224.92,582.371503,100.762,138.64042,229.416817,166.692775,68.117863,160.171479,133.971662,23.374905,35.572463,59.955448,144.103838,91.005377,42.705583,19.52,166.384265,56.229002,377.673398,33.257313,90.905,93.132928,177.35,214.86,47.754572,110.060371,282.504116,481.593449,522.450918,88.959271,148.041723,251.423225,944.946728,109.962018,125.6677,165.729734,76.557031,178.910903,469.454033,114.057105,349.590973,74.016084,415.955653,225.906866,358.404412,88.252862,52.830099,581.212,77.008157
