combo,excess,gamma,avg_vol,avg_corr,rebal,hold,tier
"STX,BIDU,WLDN,1919_HK",7.658011343669657,7.557468526467933,51.40624834120451,0.2461213379741385,20.8393048175199,13.181293473850243,Q3
"STX,BIDU,WLDN,2018_HK",7.581937964076646,7.431936165339947,49.82098056559708,0.21410304688392615,20.571016738767444,12.9890787746908,Q3
"STX,BIDU,WLDN,2333_HK",7.876768977428594,7.540111248108464,50.67734902066696,0.22745662366100197,22.44678678439691,14.570017806968316,Q3
"STX,BIDU,WLDN,2382_HK",7.890134748950239,7.5401710296557845,51.166460601261306,0.24138116629395925,22.683587474982005,14.793452726031763,Q3
"STX,BIDU,WLDN,3323_HK",7.132189132224842,7.3816053414155425,50.55189690892441,0.24156983177182853,19.805527656126998,12.673338523902157,Q3
"STX,BIDU,WLDN,AMD_US",9.254493941596277,8.70239874204126,54.179117279392386,0.22012533234216505,24.338305217052493,15.083811275456217,Q4高离散
"STX,BIDU,27_HK,921_HK",6.7694727626833595,6.644491540717776,48.786449630772125,0.25806955257294983,22.52746111518018,15.75798835249682,Q2
"STX,BIDU,27_HK,1919_HK",6.150770608228329,6.082380245236008,48.86590299192846,0.3221541737700159,19.852531938382878,13.70176133015455,Q1低离散
"STX,BIDU,27_HK,2018_HK",6.420347187868769,5.981598943815983,47.69815361264297,0.3009987844338547,20.719275689684835,14.298928501816066,Q1低离散
"STX,BIDU,27_HK,2333_HK",5.7146130643549675,6.18633775646858,48.758976636964064,0.3089623133371819,22.770878492959024,17.056265428604057,Q1低离散
"STX,BIDU,27_HK,2382_HK",6.258729850043632,6.071352657896159,48.75492605490852,0.32158613254911,20.44255053032078,14.183820680277147,Q1低离散
"STX,BIDU,27_HK,3323_HK",4.8289551264241615,5.515974698010644,48.257913751637034,0.3714807557468229,18.409646101404185,13.580690974980026,Q1低离散
"STX,BIDU,27_HK,AMD_US",7.6559169603001465,7.325698740726624,51.78711189300353,0.2899597793061492,22.114119031267766,14.45820207096762,Q3
"STX,BIDU,921_HK,1919_HK",6.751221494798965,6.819597256352275,49.69467054619903,0.2638949889052996,22.542953252668262,15.791731757869298,Q2
"STX,BIDU,921_HK,2018_HK",7.40037964874638,7.0015665605113115,48.52692116691354,0.2085907132202309,23.618520087914185,16.218140439167804,Q2
"STX,BIDU,921_HK,2333_HK",7.107021866732222,6.964434648313798,49.587744191234634,0.2456012229467919,25.44647881776625,18.339456951034027,Q2
"STX,BIDU,921_HK,2382_HK",7.218724592835524,7.186189000088429,50.052244624025086,0.23883433754596592,24.24402013737046,17.025295544534934,Q3
"STX,BIDU,921_HK,3323_HK",5.896036867573096,6.744453845379398,49.32182486153438,0.2626633091038006,21.938792676164965,16.04275580859187,Q2
"STX,BIDU,921_HK,AMD_US",8.63664258948078,8.289288304387824,53.06889670632925,0.22483861382325554,25.73247488198742,17.095832292506643,Q4高离散
"STX,BIDU,1919_HK,2018_HK",6.5629045801657515,6.354062332147811,48.60637452806987,0.28318087203142533,20.904918819893446,14.342014239727696,Q1低离散
"STX,BIDU,1919_HK,2333_HK",5.650809402620283,6.339635628397397,49.66719755239097,0.31551790477526404,22.73428881284907,17.083479410228787,Q1低离散
"STX,BIDU,1919_HK,2382_HK",5.376477281740133,6.333627277619813,49.64143376908275,0.31643551709125145,19.090990884210512,13.71451360247038,Q1低离散
"STX,BIDU,1919_HK,3323_HK",5.069834012252183,5.79849126118347,49.34557848297227,0.3663545778278395,18.97139479895351,13.901560786701328,Q1低离散
"STX,BIDU,1919_HK,AMD_US",7.214383322504725,7.504309998423825,52.79680305015644,0.2962946805550995,21.469633794053735,14.255250471549008,Q3
"STX,BIDU,2018_HK,2333_HK",6.183825051079239,6.338093654531307,48.49944817310548,0.2843571319005859,23.613831481734483,17.430006430655244,Q1低离散
"STX,BIDU,2018_HK,2382_HK",5.8832645278914075,5.960109352485859,48.27258042104183,0.3234444375714051,20.02881219692696,14.145547669035551,Q1低离散
"STX,BIDU,2018_HK,3323_HK",5.237514907243157,5.965201676570442,47.81600933756893,0.30566137743795047,18.845008332937184,13.607493425694027,Q1低离散
"STX,BIDU,2018_HK,AMD_US",7.5440846338471035,7.324024677491526,51.33655460874389,0.2760397726080173,22.099622935166675,14.55553830131957,Q3
"STX,BIDU,2333_HK,2382_HK",6.581808002354839,6.200424012493929,49.09943555211812,0.3182660324198332,21.548730184591804,14.966922182236964,Q1低离散
"STX,BIDU,2333_HK,3323_HK",5.351060058074841,6.049222088270153,48.73348027633057,0.3227117458360782,20.95689014014952,15.605830082074679,Q1低离散
"STX,BIDU,2333_HK,AMD_US",8.176381854463365,7.550933356623915,52.138036859839175,0.27451077865036283,23.356608780338984,15.180226925875617,Q3
"STX,BIDU,2382_HK,3323_HK",3.9769043443087737,5.960908877623433,48.42825422813669,0.32601584885542084,17.476982664317365,13.50007832000859,Q1低离散
"STX,BIDU,2382_HK,AMD_US",8.096073984293017,7.581311364995531,52.38418727007208,0.2766954123078047,23.383977738357654,15.287903754064637,Q3
"STX,BIDU,3323_HK,AMD_US",6.682012176903052,7.363288784666727,52.06866200650039,0.293220412165677,20.730832887131314,14.04882071022826,Q3
"STX,TCOM,FSLR,WLDN",9.176646921622854,8.754962554786188,53.191105103621304,0.18631341117433,22.383408450136997,13.206761528514143,Q4高离散
"STX,TCOM,FSLR,27_HK",7.584553241642467,7.241978947189328,50.92060235518473,0.2696101575554158,20.030962806364847,12.446409564722384,Q3
"STX,TCOM,FSLR,921_HK",7.845911864954891,8.053888859977617,52.08122381349371,0.21875084574879003,23.561961004945232,15.71604913999034,Q4高离散
"STX,TCOM,FSLR,1919_HK",7.705655903497299,7.472619954948673,52.00464860862055,0.2728997003296845,20.42858892973718,12.722933026239879,Q3
"STX,TCOM,FSLR,2018_HK",7.788473854253031,7.503977889096635,50.419380833013136,0.2269106245775946,20.30429745127005,12.515823597017018,Q3
"STX,TCOM,FSLR,2333_HK",8.094143665436594,7.661705349024442,51.275749288083006,0.23184064527837564,22.299355715756654,14.20521205032006,Q3
"STX,TCOM,FSLR,2382_HK",7.357605755937624,7.928751308242056,51.463423971890876,0.21025442862478397,20.949792652597154,13.59218689665953,Q4高离散
"STX,TCOM,FSLR,3323_HK",7.234226003344646,7.324798763530338,51.150297176340466,0.26576542165313694,19.408677812196572,12.174451808851927,Q3
"STX,TCOM,FSLR,AMD_US",8.78362643905064,8.625666806897746,54.4743750115816,0.23792375609851232,22.283100406362188,13.499473967311548,Q4高离散
"STX,TCOM,WLDN,27_HK",7.445563840331082,7.196653406950533,50.295483402568664,0.2526991503825676,20.009480231258014,12.563916390926932,Q3
"STX,TCOM,WLDN,921_HK",7.821722391430352,8.047976829832121,51.45610486087764,0.19771028249448705,23.60802768662449,15.786305295194136,Q4高离散
"STX,TCOM,WLDN,1919_HK",7.765291995255841,7.5946329484510775,51.379529656004486,0.2408486414189698,20.600675287694735,12.835383292438895,Q3
"STX,TCOM,WLDN,2018_HK",7.739177558037569,7.505976130995635,49.79426188039707,0.20414472538290088,20.37121671609883,12.632039158061259,Q3
"STX,TCOM,WLDN,2333_HK",8.09144581172161,7.745128206427518,50.65063033546694,0.20233526575008756,22.385623479946727,14.294177668225117,Q4高离散
"STX,TCOM,WLDN,2382_HK",8.004206931362301,7.68984329579909,51.25183734885426,0.226410194314851,22.630140074700744,14.625933143338443,Q3
"STX,TCOM,WLDN,3323_HK",7.321567279890218,7.491036987426629,50.525178223724396,0.2276747444967613,19.618731235496845,12.297163955606628,Q3
"STX,TCOM,WLDN,AMD_US",9.143253072743974,8.638281777513239,54.09077454165245,0.22288217663930418,23.44710616113499,14.303853088391016,Q4高离散
"STX,TCOM,27_HK,921_HK",6.350511133799741,6.47250576341072,48.40745230566703,0.26866141982533126,20.743400641308085,14.392889507508343,Q2
"STX,TCOM,27_HK,1919_HK",5.80394233840702,5.946589815033188,48.28018422758031,0.32230918874596254,19.616522235697698,13.812579897290679,Q1低离散
"STX,TCOM,27_HK,2018_HK",6.211461478659186,5.866767079339268,47.235049795552285,0.30157381903538266,20.677855092838506,14.466393614179317,Q1低离散
"STX,TCOM,27_HK,2333_HK",5.509335145056493,6.1495730401746,47.95169949505806,0.2905203469605881,21.684804051238558,16.17546890618207,Q1低离散
"STX,TCOM,27_HK,2382_HK",6.381498734733859,6.279184655992704,48.84030280250148,0.3010080164236652,20.38119328172283,13.999694546988973,Q1低离散
"STX,TCOM,27_HK,3323_HK",5.580847144612244,5.608053349521724,47.970828263480264,0.35323720369647166,17.51493865639693,11.934091511784683,Q1低离散
"STX,TCOM,27_HK,AMD_US",7.619085826835192,7.318786389187171,51.698769155263605,0.28763706818269413,21.21222039572517,13.593134568889976,Q3
"STX,TCOM,921_HK,1919_HK",6.374767643463497,6.505186393990941,49.09685454519004,0.2830388699171783,22.215815235838686,15.84104759237519,Q2
"STX,TCOM,921_HK,2018_HK",7.100072326472584,6.720446076608656,48.063817349822855,0.22735065028964072,23.440073785933933,16.34000145946135,Q2
"STX,TCOM,921_HK,2333_HK",7.117127773862508,6.885712525212918,49.1428629638538,0.24236435223865027,23.958653337158033,16.841525563295523,Q2
"STX,TCOM,921_HK,2382_HK",7.127203679362126,7.206996011125673,50.13762137161804,0.23851220840968687,24.033362012348668,16.906158332986543,Q3
"STX,TCOM,921_HK,3323_HK",5.853067311832194,6.6255276817806426,49.03473937337761,0.2678671439989077,20.847825383968832,14.994758072136637,Q2
"STX,TCOM,921_HK,AMD_US",8.113294224055734,8.094072714142374,52.98055396858933,0.2427535671822858,24.645494708637706,16.53220048458197,Q4高离散
"STX,TCOM,1919_HK,2018_HK",6.386055124108303,6.243134771299972,48.143270710979195,0.2832543213003241,20.894336476066087,14.508281351957786,Q1低离散
"STX,TCOM,1919_HK,2333_HK",5.697206643334041,6.320975400585841,49.07503751381023,0.30150301200534435,22.625091297727163,16.92788465439312,Q1低离散
"STX,TCOM,1919_HK,2382_HK",5.5512034475383665,6.5425883751663525,49.7268105166757,0.29552101445617823,19.067606336337217,13.51640288879885,Q2
"STX,TCOM,1919_HK,3323_HK",5.741044340002421,5.871086404301406,49.05849299481551,0.3504896294960969,18.09344791230476,12.35240357230234,Q1低离散
"STX,TCOM,1919_HK,AMD_US",7.283701490777572,7.520585174350081,52.708460312416506,0.29118840642980054,20.644061717083993,13.360360226306423,Q3
"STX,TCOM,2018_HK,2333_HK",6.237170696597527,6.348964567742617,48.0363443560148,0.27007198361441903,23.76708444461282,17.52991374801529,Q1低离散
"STX,TCOM,2018_HK,2382_HK",6.102909714963278,6.210669166259565,48.35795716863478,0.29767073012169554,20.06323141885522,13.960321703891942,Q1低离散
"STX,TCOM,2018_HK,3323_HK",6.027576297647341,6.065207956601562,47.52892384941216,0.28603888003742967,17.99688615319002,11.969309855542676,Q1低离散
"STX,TCOM,2018_HK,AMD_US",7.613166026259099,7.364897302330453,51.24821187100396,0.2676902294011236,21.317540367079246,13.704374340820147,Q3
"STX,TCOM,2333_HK,2382_HK",6.939678089415557,6.607502007979554,49.18481229971107,0.27420521067971526,21.743507339170453,14.803829249754896,Q2
"STX,TCOM,2333_HK,3323_HK",5.778561243844904,6.284322674945689,48.4463947881738,0.287491721136155,20.25165624618863,14.473095002343728,Q1低离散
"STX,TCOM,2333_HK,AMD_US",8.292100777524603,7.7336374077111065,52.04969412209925,0.2496611872901191,22.70462981258483,14.412529035060228,Q3
"STX,TCOM,2382_HK,3323_HK",4.187503171985685,6.213327467301943,48.51363097572964,0.2999852793860035,17.48270533399985,13.295202162014164,Q1低离散
"STX,TCOM,2382_HK,AMD_US",8.250848249110065,7.736511374753237,52.46956401766503,0.26051938795969737,23.38352327096027,15.132675021850206,Q4高离散
"STX,TCOM,3323_HK,AMD_US",6.8267644328536825,7.4512838172771465,51.980319268760454,0.2795421262084922,19.949161491254475,13.122397058400793,Q3
"STX,FSLR,WLDN,27_HK",8.89048235958505,8.55318097187683,53.092940227812036,0.20542088328289354,21.255703148324724,12.365220788739673,Q4高离散
"STX,FSLR,WLDN,921_HK",9.394305155661486,9.553066494718584,54.25356168612101,0.13865998288589573,25.06213762833054,15.667832472669051,Q4高离散
"STX,FSLR,WLDN,1919_HK",9.123965294014113,8.905034932359895,54.17698648124786,0.197672236538168,21.7692599683895,12.645294674375386,Q4高离散
"STX,FSLR,WLDN,2018_HK",9.248033456920734,8.892343193468772,52.591718705640446,0.1559399706100071,21.683575435933445,12.43554197901271,Q4高离散
"STX,FSLR,WLDN,2333_HK",9.346068520622453,8.936160817044286,53.44808716071031,0.1740114924811679,23.490062578080618,14.143994057458166,Q4高离散
"STX,FSLR,WLDN,2382_HK",8.65652781134778,9.112045913774486,53.76899815171537,0.16711015376432847,22.69849368405781,14.041965872710026,Q4高离散
"STX,FSLR,WLDN,3323_HK",8.698467162780554,8.785371195755186,53.32263504896777,0.18740877198259506,20.788069747971182,12.08960258519063,Q4高离散
"STX,FSLR,WLDN,AMD_US",10.118158211905758,9.90488603096303,56.76423563523294,0.18398678795131784,23.95553366414247,13.83737545223671,Q4高离散
"STX,FSLR,27_HK,921_HK",7.422200083073682,7.970912316807135,51.98305893768443,0.22528585230153744,22.58538092790907,15.163180844835388,Q4高离散
"STX,FSLR,27_HK,1919_HK",7.543468653061902,7.360325154390902,51.90648373281128,0.2827628515279403,19.351571341863384,11.80810268880148,Q3
"STX,FSLR,27_HK,2018_HK",7.600416010694655,7.212289277371883,50.32121595720387,0.2592371653808792,19.16784488151151,11.567428870816855,Q3
"STX,FSLR,27_HK,2333_HK",7.525934571373605,7.319946422718619,51.17758441227374,0.26874141066978247,21.02087937481776,13.494944803444152,Q3
"STX,FSLR,27_HK,2382_HK",7.114756221138241,7.666730263163501,51.3574636053626,0.2374615340248327,20.468545350656342,13.353789129518102,Q3
"STX,FSLR,27_HK,3323_HK",6.7995947412618385,6.8470696669738125,51.05213230053119,0.31941196266579786,17.967220495865032,11.167625754603193,Q2
"STX,FSLR,27_HK,AMD_US",8.662348655484099,8.55181125613687,54.372230248844076,0.24421935206436732,21.731973216226265,13.069624560742167,Q4高离散
"STX,FSLR,921_HK,1919_HK",7.628959922554968,8.17808468338092,53.067105191120255,0.2312350959970669,22.9731677502383,15.34420782768333,Q4高离散
"STX,FSLR,921_HK,2018_HK",7.754672211539271,8.315372878696786,51.48183741551284,0.17372349655734684,22.963022331267613,15.208350119728342,Q4高离散
"STX,FSLR,921_HK,2333_HK",8.200197731265902,8.131741804754816,52.33820587058271,0.2170687213248268,24.562525860009863,16.362328128743965,Q4高离散
"STX,FSLR,921_HK,2382_HK",7.714286332430276,8.691604261176986,52.654782174479166,0.1689093594174755,24.212457899820716,16.49817156739044,Q4高离散
"STX,FSLR,921_HK,3323_HK",6.917926828144361,8.050911328189342,52.21275375884017,0.22224769419649223,21.90591936389472,14.987992535750362,Q4高离散
"STX,FSLR,921_HK,AMD_US",9.082905595854452,9.429622045020663,55.654015062169805,0.19281217111239543,25.287663479731528,16.204757883877075,Q4高离散
"STX,FSLR,1919_HK,2018_HK",7.815601267154926,7.598150139801302,51.40526221063969,0.24411119945703896,19.700595414472865,11.88499414731794,Q3
"STX,FSLR,1919_HK,2333_HK",7.565603511846719,7.443289887384866,52.26163066570956,0.2828052244094387,21.29517973860868,13.729576226761964,Q3
"STX,FSLR,1919_HK,2382_HK",6.292293353944722,7.932005860678748,52.24397131953682,0.2322299829480887,19.109994704985446,12.817701351040721,Q4高离散
"STX,FSLR,1919_HK,3323_HK",6.855598573384714,7.065598309848606,52.136178553967014,0.32083964785033453,18.361483942594226,11.505885369209512,Q2
"STX,FSLR,1919_HK,AMD_US",8.286368695114387,8.73584066888723,55.38192140599699,0.24986270851942746,21.10290652529889,12.816537830184505,Q4高离散
"STX,FSLR,2018_HK,2333_HK",7.642408610743434,7.496565954336387,50.67636289010215,0.2374257474744342,21.1960951629111,13.553686552167665,Q3
"STX,FSLR,2018_HK,2382_HK",6.885630774854379,7.615279532967599,50.8751179714959,0.23438377722782774,20.195916182183304,13.310285407328927,Q3
"STX,FSLR,2018_HK,3323_HK",7.306870431368018,7.312788323660696,50.5509107783596,0.25284262816614933,18.559744108480956,11.252873677112941,Q3
"STX,FSLR,2018_HK,AMD_US",8.680322203827817,8.606314787064068,53.921672964584445,0.2256095818306646,21.87059747768263,13.190275273854812,Q4高离散
"STX,FSLR,2333_HK,2382_HK",7.413451677776872,7.815973461242059,51.70197310257218,0.23133523940866593,21.649688036175508,14.236236358398635,Q4高离散
"STX,FSLR,2333_HK,3323_HK",7.0294147708292565,7.347478841795563,51.40727923342947,0.27126771767726704,20.29524804559708,13.265833274767825,Q3
"STX,FSLR,2333_HK,AMD_US",9.106705820234628,8.798899907807108,54.72315521567973,0.22600102234003186,23.060860959799957,13.954155139565326,Q4高离散
"STX,FSLR,2382_HK,3323_HK",4.95813857618379,7.576044455835435,51.03079177859075,0.23973998247383776,17.528883852682497,12.570745276498707,Q3
"STX,FSLR,2382_HK,AMD_US",8.744658075710054,9.046911992986528,54.986724820526156,0.2095839708130515,23.33869153778949,14.594033462079437,Q4高离散
"STX,FSLR,3323_HK,AMD_US",7.81361393136073,8.601689593476198,54.65378036234094,0.24581299522672803,20.370521669521402,12.556907738160671,Q4高离散
"STX,WLDN,27_HK,921_HK",7.2650835518012435,7.890382343189735,51.35793998506837,0.21178674102804584,22.504836326529865,15.239752774728622,Q4高离散
"STX,WLDN,27_HK,1919_HK",7.462239101141699,7.407720204421402,51.28136478019522,0.258253244598037,19.400449671979338,11.938210570837636,Q3
"STX,WLDN,27_HK,2018_HK",7.379373382846133,7.139669575798976,49.696097004587806,0.2440127181669969,19.082020932023912,11.70264754917778,Q3
"STX,WLDN,27_HK,2333_HK",7.376150237809931,7.328751336649786,50.55246545965767,0.24677748312230588,20.970597282401805,13.594447044591874,Q3
"STX,WLDN,27_HK,2382_HK",7.5740911849536685,7.329049662468673,51.14587698232598,0.263417898712808,21.99716018254998,14.42306899759631,Q3
"STX,WLDN,27_HK,3323_HK",6.735175940096583,6.938689947398194,50.42701334791513,0.28886273749023367,18.04697862747915,11.311802687382567,Q2
"STX,WLDN,27_HK,AMD_US",8.800587547528128,8.46008056770621,53.988629778914934,0.23959915655168285,22.726844790467936,13.92625724293981,Q4高离散
"STX,WLDN,921_HK,1919_HK",7.672292827459715,8.26489324350472,52.4419862385042,0.20259593298570874,23.090941452070957,15.418648624611242,Q4高离散
"STX,WLDN,921_HK,2018_HK",7.691724532323829,8.282166687217183,50.85671846289679,0.1543694932620097,22.976108904793733,15.284384372469905,Q4高离散
"STX,WLDN,921_HK,2333_HK",8.15385464844156,8.179960228779287,51.713086917966656,0.19097523769589528,24.57974277323929,16.425888124797726,Q4高离散
"STX,WLDN,921_HK,2382_HK",8.698575504592831,8.42297656831614,52.44319555144252,0.18854576704042678,25.880517297047835,17.181941792455003,Q4高离散
"STX,WLDN,921_HK,3323_HK",6.994425768164536,8.18194511870703,51.587634806224116,0.18756891293947311,22.0611136322449,15.066687864080365,Q4高离散
"STX,WLDN,921_HK,AMD_US",9.658078887126486,9.40028631811741,55.270414592240655,0.1822216662968655,26.40404797562812,16.74596908850163,Q4高离散
"STX,WLDN,1919_HK,2018_HK",7.805848733958731,7.692868971969596,50.780143258023635,0.21374670050529013,19.81936078916613,12.013512055207398,Q3
"STX,WLDN,1919_HK,2333_HK",7.610529420052559,7.619433335057235,51.636511713093505,0.24570124512409555,21.43598965131872,13.825460231266163,Q3
"STX,WLDN,1919_HK,2382_HK",6.771988435609844,7.693563784414484,52.03238469650018,0.2490310768476742,20.743263325384543,13.971274889774698,Q3
"STX,WLDN,1919_HK,3323_HK",6.983422130632122,7.3245571240141905,51.511059601350965,0.27515037093690375,18.625866430154936,11.642444299522815,Q3
"STX,WLDN,1919_HK,AMD_US",8.526205585135326,8.769999274471987,54.99832093606785,0.23366922544414714,22.231695776278947,13.705490191143621,Q4高离散
"STX,WLDN,2018_HK,2333_HK",7.585001081786613,7.552694650405353,50.05124393748608,0.20960692790511204,21.23727080916289,13.652269727376275,Q3
"STX,WLDN,2018_HK,2382_HK",7.41154044646164,7.329740183948188,50.663531348459266,0.2545622151454666,21.797717097422243,14.386176650960603,Q3
"STX,WLDN,2018_HK,3323_HK",7.298217175066313,7.451732386222876,49.92579182574354,0.21643851096873956,18.693307041309136,11.395089866242824,Q3
"STX,WLDN,2018_HK,AMD_US",8.935182455520518,8.57479305840569,53.538072494655296,0.2141581437760951,22.967093965112227,14.03191150959171,Q4高离散
"STX,WLDN,2333_HK,2382_HK",8.091724780336174,7.59581817364435,51.490386479535566,0.24586451017505914,23.27138138951479,15.179656609178615,Q3
"STX,WLDN,2333_HK,3323_HK",7.104142041120909,7.567847519861816,50.782160280813414,0.22812412014626293,20.473148814866306,13.369006773745395,Q3
"STX,WLDN,2333_HK,AMD_US",9.424928373889884,8.814242764280767,54.33955474575058,0.21087517819560464,24.131628139987527,14.706699766097643,Q4高离散
"STX,WLDN,2382_HK,3323_HK",5.414018146226107,7.376116108477055,50.81920515555412,0.2512936773639222,19.17929714576776,13.765278999541653,Q3
"STX,WLDN,2382_HK,AMD_US",9.333885781023344,8.642585564489474,54.77513819748951,0.24093501023153685,24.824556705531254,15.49067092450791,Q4高离散
"STX,WLDN,3323_HK,AMD_US",8.098056513134978,8.714246132744591,54.2701798924118,0.22090711529181326,21.57831902687366,13.480262513738683,Q4高离散
"STX,27_HK,921_HK,1919_HK",6.086059397874943,6.484442885954805,49.13317427051723,0.28605610738262627,20.74717119339622,14.661111795521276,Q2
"STX,27_HK,921_HK,2018_HK",6.6242312505044865,6.510652494322324,48.096244191508305,0.2540502162103334,22.05940011051002,15.435168860005533,Q2
"STX,27_HK,921_HK,2333_HK",5.949170753927802,6.575434774336536,49.20799908429035,0.28048862226041077,21.488899589712098,15.539728835784295,Q2
"STX,27_HK,921_HK,2382_HK",6.778018614919978,6.959737918875877,50.03166100508976,0.2636870919145281,23.541145210155644,16.76312659523567,Q2
"STX,27_HK,921_HK,3323_HK",5.103854846967737,6.1683352939715785,48.9324575674376,0.31938290621120147,19.339885248250233,14.236030401282495,Q1低离散
"STX,27_HK,921_HK,AMD_US",7.818356575168561,8.028394937702455,52.87840920585181,0.24760547497119859,24.08493109656833,16.266574521399768,Q4高离散
"STX,27_HK,1919_HK,2018_HK",6.166564365030247,6.001425176851121,48.175697552664644,0.31364484847293356,19.40620648014273,13.239642115112481,Q1低离散
"STX,27_HK,1919_HK,2333_HK",4.832544900002267,6.022681828761371,49.11135723913742,0.337013388313083,20.79480245450014,15.96225755449787,Q1低离散
"STX,27_HK,1919_HK,2382_HK",5.210891115173322,6.285072606556411,49.62085015014741,0.32172330025601875,18.48603982336787,13.27514870819455,Q1低离散
"STX,27_HK,1919_HK,3323_HK",5.321295398957804,5.385102938377373,48.9562111888755,0.405399271684667,16.45372989567171,11.132434496713906,Q1低离散
"STX,27_HK,1919_HK,AMD_US",7.0640900966711495,7.456376384673007,52.60631554967898,0.29581945708926133,19.984788268948385,12.920698172277234,Q3
"STX,27_HK,2018_HK,2333_HK",5.238359324603126,5.861021926886475,48.06877119770025,0.3291089122102418,22.035861026141923,16.7975017015388,Q1低离散
"STX,27_HK,2018_HK,2382_HK",5.6693737904999875,5.770148902806965,48.2519968021065,0.34622272591975034,19.404664803676397,13.73529101317641,Q1低离散
"STX,27_HK,2018_HK,3323_HK",5.661061113205035,5.414582884448695,47.42664204347214,0.36184644961032625,16.31963152447724,10.658570411272205,Q1低离散
"STX,27_HK,2018_HK,AMD_US",7.2953971067763135,7.110132097745442,51.146067108266436,0.29566668050712236,20.5839421609761,13.288545054199785,Q3
"STX,27_HK,2333_HK,2382_HK",6.354442737373089,6.116975388438747,49.07885193318278,0.32752198154912043,20.960926642202192,14.606483904829105,Q1低离散
"STX,27_HK,2333_HK,3323_HK",4.802833154085806,5.596259412029947,48.34411298223379,0.3664289603530406,18.44460910297403,13.641775948888224,Q1低离散
"STX,27_HK,2333_HK,AMD_US",7.799119115755904,7.428711970751807,51.94754935936172,0.28252098043909,21.84056453665597,14.041445420900068,Q3
"STX,27_HK,2382_HK,3323_HK",3.434935375795689,5.551639807981534,48.407670609201354,0.3760965842650541,16.480333064690544,13.045397688894855,Q1低离散
"STX,27_HK,2382_HK,AMD_US",7.820856074191296,7.457766088350837,52.36360365113675,0.28956289741260427,22.765967832944312,14.945111758753015,Q3
"STX,27_HK,3323_HK,AMD_US",6.207576346750465,6.993077454475906,51.87817450602294,0.3310560455800167,18.872953475968156,12.665377129217692,Q2
"STX,921_HK,1919_HK,2018_HK",6.798967680239509,6.860483002230406,49.004465106935214,0.23893490446577012,22.269746016213343,15.470778335973833,Q2
"STX,921_HK,1919_HK,2333_HK",6.013007972924855,6.629192587028843,49.92802755674715,0.2919075347686559,23.457353453191022,17.444345480266165,Q2
"STX,921_HK,1919_HK,2382_HK",5.705548558588758,7.172419816552863,50.91816871926398,0.2638110111662608,22.155119435109903,16.449570876521147,Q3
"STX,921_HK,1919_HK,3323_HK",5.39307676543157,6.4199725991889816,50.020122298772854,0.31804993389307057,19.91797205080037,14.5248952853688,Q2
"STX,921_HK,1919_HK,AMD_US",7.351094482076226,8.191587197379222,53.88810036300471,0.25561221905942366,23.464631998739115,16.11353751666289,Q4高离散
"STX,921_HK,2018_HK,2333_HK",6.763331953172558,6.760959632994709,48.89753875197082,0.2492970626774047,24.894102453772593,18.130770500600036,Q2
"STX,921_HK,2018_HK,2382_HK",6.575456038107608,6.96314054620715,49.54931537122306,0.2530518088132657,23.312718920638066,16.73726288253046,Q2
"STX,921_HK,2018_HK,3323_HK",5.63927611136259,6.6987259844501015,48.4905531533695,0.2442143702381907,19.899373895290108,14.260097783927517,Q2
"STX,921_HK,2018_HK,AMD_US",7.950753879447903,8.148630358558632,52.427851921592165,0.220041732203349,24.291163819863137,16.340409940415235,Q4高离散
"STX,921_HK,2333_HK,2382_HK",7.275128254601504,7.0027599046202305,50.376170502299345,0.2691140226677527,24.57855389805399,17.303425643452485,Q2
"STX,921_HK,2333_HK,3323_HK",5.710409114550874,6.602308962148951,49.408024092131136,0.2817471825208679,21.79409665651386,16.083687541962988,Q2
"STX,921_HK,2333_HK,AMD_US",8.426770916371362,8.16092800144952,53.229334172687444,0.24190458802852213,25.24761983651804,16.82084892014668,Q4高离散
"STX,921_HK,2382_HK,3323_HK",4.170084288824549,6.843140396479209,49.704989178317916,0.26869433683359284,20.479020067681365,16.308935778856814,Q2
"STX,921_HK,2382_HK,AMD_US",8.98329787320009,8.398195529003402,53.66092222025331,0.22903402751796234,26.51414329975692,17.53084542655683,Q4高离散
"STX,921_HK,3323_HK,AMD_US",6.76292003336616,8.13274423271095,53.15995931934866,0.24346363395807,22.722084769932714,15.959164736566557,Q4高离散
"STX,1919_HK,2018_HK,2333_HK",5.369128889747654,6.189044591088874,48.97699211312715,0.314723755571411,22.195031270118104,16.82590238037045,Q1低离散
"STX,1919_HK,2018_HK,2382_HK",4.9985858972972474,6.178243582874994,49.13850451628071,0.3238290066856125,18.229697392179055,13.231111494881809,Q1低离散
"STX,1919_HK,2018_HK,3323_HK",5.834702423635152,5.825512259655696,48.514306774807395,0.3415002504727576,17.00741818619487,11.172715762559715,Q1低离散
"STX,1919_HK,2018_HK,AMD_US",7.097315186318509,7.450835647782053,52.15575826541934,0.2830009510841102,20.141490836358457,13.044175650039946,Q3
"STX,1919_HK,2333_HK,2382_HK",5.345875798916722,6.269824240089249,49.965359647357005,0.3337579011686455,19.513507298612588,14.167631499695865,Q1低离散
"STX,1919_HK,2333_HK,3323_HK",4.925727722954698,5.7514368180351365,49.43177771356903,0.37469134673049836,18.885242151153257,13.95951442819856,Q1低离散
