q,tr_cagr,tr_vol,tr_g,tr_pvol,va_cagr,va_hold,va_ex,va_vol,va_g,va_pvol,va_sharpe,va_mdd
"2331_HK,CDNS,CRM,RUB_RSS3",14.510036723470488,24.014084650836224,3.8565939967920655,36.32031040110095,21.161673701197927,21.04903504502966,0.11263865616826241,19.50937402602244,3.565883866605321,32.398709889900154,1.0846926033081112,-33.3515675630933
"1093_HK,1109_HK,2333_HK,STZ",28.951125265628818,30.175721343982374,5.392766850731939,44.01955639892889,10.005994156419739,7.592796719271688,2.4131974371480513,18.56123399672777,3.255514430744056,30.71939290738041,0.5390802226933691,-27.642342192456017
"ALB,EQIX,STX,WEX",16.19311217715971,32.736577702948146,3.1494079982371566,40.36949670358546,18.030296904788724,15.80219539505534,2.2281015097333823,26.467187139973586,4.2535123547828775,38.27378888761574,0.6812320784008602,-37.03199098427834
"1171_HK,921_HK,ALB,MU",10.528203615690156,32.426109226892024,4.984594789906245,44.54578706262108,30.099005224908005,28.095113534336026,2.0038916905719795,24.752745064334817,5.628428532504197,40.90053247675032,1.215986556104292,-33.63302054675059
"1093_HK,2020_HK,ADM,EQIX",15.799514774956291,24.025326947577046,4.100283776459166,37.22034418228448,13.022875873995687,11.004890676598134,2.0179851973975538,15.55345873606799,2.4515299661655865,26.882365005648275,0.8372977416139628,-24.315976882525202
"2020_HK,RCL,WFC,WIT",14.339868806540302,33.51346048574316,4.071367415294123,43.27465165217893,14.277666218990381,10.49938531482486,3.7782809041655208,26.169974345542595,4.625474106687151,38.05518116712074,0.5455743299733967,-46.24423634007043
"992_HK,EQIX,GOOGL,NTES",24.280426304444003,26.5101839691359,3.182306711189084,36.424929929266824,16.46079952988233,15.797186422183218,0.6636131076991125,16.465633124662173,2.468137635586502,27.342180673446027,0.999706443430189,-31.115613100458905
"BIDU,CDNS,MET,WIT",14.51947532474971,28.699824037976313,3.392757377029916,38.070871537941585,12.44972393796746,17.504478916330513,-5.054754978363052,21.44698009841179,3.290348827890379,32.83465395031342,0.5804884361733239,-31.67937308182366
"2382_HK,AMZN,MKSI,TCOM",24.53591724195916,28.18572010616337,5.696755912388814,43.252268362419215,21.04385732671894,16.638615182705397,4.405242144013544,27.232537218520875,5.1164727822731955,41.2682183818055,0.772746849030541,-47.663033354123876
"2382_HK,AMZN,DRI,IT",22.45537032175269,24.97602384124934,3.888144904728943,37.14296854264843,20.13085171945319,16.096946885853303,4.033904833599888,23.71996101590884,4.232002390747466,36.63170459834186,0.8486882295443717,-34.333397115641915
"AAPL,CDNS,RCL,RGLD",17.614073841378985,25.19983974805497,4.938959017834287,39.47365690861931,29.862790089843784,25.447095909721472,4.415694180122309,26.751392248093502,4.79102584458755,38.93105070373388,1.1163078845727001,-36.73518697814865
"1177_HK,763_HK,MSACSR,SBUX",18.62193070976432,18.86206476129727,4.034956728111414,33.91698112497244,11.563569971950649,6.897236360267556,4.666333611683093,18.08900396108852,4.70520819070883,35.10692540688788,0.6392596295973614,-21.414262562948483
"2382_HK,AAPL,CRM,MET",20.324605531437022,28.215147753937536,3.614580699670496,38.81013942027748,20.375141508961935,18.241994946558158,2.133146562403776,23.027387712419724,3.804012081846558,34.73645457091464,0.8848220980781372,-35.792459711149064
"2333_HK,763_HK,ALB,PALM_KERNEL_OI",18.6068538207647,27.223836730841043,4.266849795655888,39.04447995300963,15.72708216549401,9.48981906469497,6.23726310079904,25.85794423893458,5.7864734768664,42.559452545807574,0.6082108469324324,-44.34760558972914
"2319_HK,AMAT,DAP,MCO",11.313566684501343,21.088520269663917,3.6058309395184707,34.049536940105014,18.565504464282867,20.00249255566098,-1.4369880913781108,17.33114791473724,3.0524164635313897,29.29927066882086,1.0712218576414094,-28.480035387814084
"ALB,EQIX,ISRG,MET",17.456995474348336,28.314784473513722,3.0232254664279425,37.21447076814975,16.433127863920973,15.40656517711334,1.0265626868076305,22.407704142311445,3.070696244486356,32.214842342444136,0.7333695482390383,-27.06377886004878
"2331_HK,CAT,MET,SAM",11.759806621179148,25.75719179604367,3.387962411014732,36.508648180637984,17.3183633007417,16.425700116704146,0.8926631840375565,21.406695521400824,4.188182675135975,35.50945672218362,0.809016192313666,-35.790820255369724
"1088_HK,2020_HK,GOOGL,INFY",9.663373319104473,24.689743180985005,2.733759662261395,33.76525753787606,17.408995905262657,16.48158699854385,0.9274089067188074,14.582642028436405,2.118129296524044,24.44648314908509,1.1938163106050887,-23.68863048733353
"1211_HK,1919_HK,RUB_RSS3,STZ",17.834346222185026,27.2669638731888,7.530301507125771,45.45791849649407,16.334924576372313,16.868620882291307,-0.5336963059189959,21.344404401769797,3.844450628830402,33.84300711218073,0.765302430974269,-34.627769282969226
"1109_HK,2628_HK,MET,MU",16.656941514665412,28.15653050750854,4.3684623451764,40.33839240212204,17.6359937314041,24.196183658079583,-6.560189926675486,20.607161071356337,3.1005981101919806,31.032589151741526,0.8558186967305206,-27.519238765606957
"AEM,ICE,SAM,TCOM",26.603892205250123,26.301636984384828,6.348307356884776,43.77773182822211,13.625346673101602,11.413576364469534,2.211770308632066,19.39710228979416,4.049888640715154,33.64531902297774,0.7024423787397676,-39.80431120767638
"EMN,LRCX,RGLD,SAM",16.21034709563911,22.597561015751367,4.0475402148251955,36.231031064563226,19.06534388617207,24.580114927256737,-5.514771041084665,25.162461339055042,4.013661696135686,37.7747886452264,0.7576899425407345,-45.88790445499128
"1919_HK,2020_HK,MU,ON",6.859578953586909,34.72414971741566,6.620385081732365,49.915607935925685,30.430391986651095,28.41808788322142,2.012304103429674,28.182953498213102,4.644962099551699,41.04452954310748,1.0797446047867372,-31.799744356103197
"1088_HK,2018_HK,3898_HK,GOOGL",19.071485811280155,28.200905619257238,4.33978383656097,39.78476933957117,12.292032541788656,13.281060205165485,-0.9890276633768291,17.20892027116991,3.05881121906997,28.537274453368806,0.7142826132085398,-33.09835069507001
"2018_HK,688_HK,BLK,ISRG",29.702082246018048,28.26320271063798,4.735187805515784,41.35222578237491,11.837013186058076,14.011106133216945,-2.1740929471588677,19.119053982847834,2.7369130551678,29.497851317008873,0.6191212806176156,-35.23266393584116
"2331_HK,BLK,TCOM,TEA_KOLKATA",19.833216202177884,28.564345198391948,6.065313734607708,44.36608419565084,16.102099773447055,11.416767636279568,4.685332137167486,24.946426068627986,6.824862901174066,42.56094271683902,0.6454671995559581,-30.782570318210123
"763_HK,MKSI,MOS,MSACSR",11.160419094369844,21.42135061349843,4.700361410739947,37.071806326890446,13.85572726119564,8.888498455486982,4.967228805708657,22.304683494791334,6.176220260733519,41.31100950705399,0.6212025947120602,-20.38132439886503
"2319_HK,FXI,GS,KLAC",10.151345443238391,26.20647220448977,2.4438204724458066,34.21539122585147,17.668524916309458,21.50807772950749,-3.8395528131980328,19.432416549076777,2.6799507851097517,29.94351364738086,0.9092294245384978,-27.266120399203885
"AEM,ENTG,MA,VRTX",21.295411233019635,28.404731857947695,8.41975520613993,48.47776842729946,24.107177599256712,20.1894138029489,3.917763796307816,19.73991167808189,3.424187466777061,31.855778691599035,1.2212403982548714,-20.405838708281586
"1088_HK,1177_HK,2628_HK,KCL",18.82068253794249,21.40180506818245,3.9026126901466167,35.16154944190643,10.473921822159028,8.720927827559999,1.752993994599028,15.237821731735576,2.5489912999875375,25.987124265090202,0.6873634569661065,-32.401692145429564
"1088_HK,921_HK,992_HK,AVAV",13.986047921740518,28.02818652687463,5.312622111231069,41.81386319084085,22.072134824007428,20.183528821590713,1.888606002416715,20.19985887114813,4.380394073618418,33.00346702541731,1.092687575928241,-21.577388872389424
"2318_HK,FICO,FSLR,PRU",14.391512504162307,35.554941723287556,6.299023003246789,48.970819997837346,19.262355808979702,20.40575307684356,-1.1433972678638549,22.607418667772443,3.683217868508662,34.46576123344242,0.85203693938038,-34.81508227537409
"2899_HK,DRI,MU,NDAQ",17.720051491386823,27.000961707763015,5.637198957464009,42.39860840746754,28.90272034523049,29.243698126294394,-0.3409777810639003,21.990844662844136,3.6571245194697193,33.7934799091511,1.3143069667562475,-29.10275160335185
"1088_HK,ADBE,MOS,PALM_KERNEL_OI",11.545615253076491,23.446893842779538,3.4983838414453725,34.978527293695066,13.00310026449758,10.2986815292337,2.7044187352638804,18.043432504773108,3.577562484967133,30.577351104822025,0.720655577094758,-29.85941906369688
"CDNS,IT,STLD,WFC",12.938160023271683,25.133128531898784,3.1220310153705855,34.93864897624112,21.203003069832583,22.552710463389182,-1.3497073935565984,25.05977131798458,2.4925914380136813,33.443433759575775,0.846097228932647,-36.166338245035824
"763_HK,AXP,KLAC,ON",10.129928622399053,28.03146745887417,3.424713642602702,38.097335056225766,25.762298723827335,24.349548537834842,1.4127501859924951,28.008766717999634,4.0256519121997245,39.31027596892081,0.9197941124366386,-32.078433396426476
"AMAT,BANANA_US,ENTG,MET",7.424069454983617,29.49039418290354,4.859283635773256,40.89720545871203,18.55496974678239,20.79548937808189,-2.240519631299498,23.61833883927108,3.061384141339987,32.99000904172534,0.7856170526239704,-30.539546798318796
"2331_HK,DRI,NUE,RGLD",11.340321187644808,23.311185585168005,4.51108589304541,37.827612782858544,22.6423763839823,17.65227030115333,4.990106082828971,22.74889136699146,4.958948200843126,38.7434739519742,0.9953177945557508,-31.832361483063288
"1211_HK,ICE,MATX,RCL",22.728393752092035,30.672790820301614,6.634702145741926,46.19547275703442,21.827287427108978,16.098124677232107,5.7291627498768705,26.264116202134037,5.7709474951850845,40.47229733008743,0.8310687958856748,-37.19617202904302
"1398_HK,2018_HK,992_HK,TCOM",21.12569028724176,32.79264095382673,4.546371683316311,43.79239343311633,7.378909469851602,4.61673990975473,2.762169560096872,18.99861972819354,3.069171434466501,29.132837961009667,0.38839187137902764,-35.69463980197175
"2318_HK,BLK,KLAC,NTES",19.989861036706525,26.972948084127975,3.2601533152716224,36.99669498203125,21.131085922491888,22.368882113956644,-1.2377961914647573,20.475689772789565,2.562409550649764,30.18834509131659,1.0320085016414582,-28.646843758611983
"2333_HK,ASML,BIIB,PLD",20.066898914795516,27.768303259591608,3.8792047233959073,38.49196074200867,15.55684355568767,17.150540817604142,-1.5936972619164713,20.544858125879685,3.9421244760069323,34.21856398172073,0.7572134818537016,-38.64536439625099
"1138_HK,DAP,GS,SBUX",9.937099598107402,19.838814206180526,3.373736759000788,32.672878121620364,11.16609051092341,10.58684199667912,0.5792485142442905,16.14185878223429,2.1688980930505855,26.171473702200252,0.6917475032808982,-20.526099107003727
"3898_HK,DE,HAL,MATX",11.614429555068861,27.395778257442206,3.6175647974339364,37.8908241251642,12.36379583869307,10.922567088079237,1.4412287506138322,23.350596049349466,4.269208685301053,36.49157687001974,0.5294852350904986,-46.62958809514218
"1093_HK,BIIB,MU,WFC",14.382046942472893,25.057030267815144,4.813420831971168,39.3358432081403,16.321961048217748,24.033935686545348,-7.711974638327601,23.004636397275586,3.763040794640676,35.234705979453594,0.7095074560774514,-32.5328643566456
"2319_HK,BANANA_US,MAR,RUB_RSS3",11.378287489342508,18.706156162057585,4.014404376584406,33.78389220800138,10.440477036569252,9.169064076404187,1.2714129601650637,16.289187393089392,2.977387157899727,28.572594375158754,0.6409452346897656,-22.294340344308395
"BG,CF,FICO,MSTR",15.931640521981505,26.40860347914965,3.913776648593793,38.299706561657196,25.859246290022718,22.721777049352255,3.137469240670465,31.423551805897077,8.556502962033798,46.69403841383172,0.8229256339243568,-33.203085719800974
"CRM,ICE,RUB_RSS3,TCOM",23.319855030944957,26.859520479423782,4.8576133932883,40.4709019636684,12.153237325597633,9.872640384115773,2.2805969414818605,17.960208779825003,2.762979625844977,28.868364237251782,0.6766757265789451,-27.944085866149937
"2333_HK,3323_HK,BIIB,NTES",28.268115118380944,32.281799827750966,5.782547377468561,45.625749748646285,11.909581015038317,9.843287924437982,2.066293090600335,20.046902121628886,4.318766607818645,35.319856413565546,0.5940858563971788,-36.12458306753273
"BG,CDNS,PALM_KERNEL_OI,SWKS",11.764257029443392,22.892155421188306,3.7430081495743064,35.02226864817627,13.930772920198976,18.004739548502435,-4.07396662830346,20.19985097174153,3.1624851395649674,32.11707521748408,0.6896473117394457,-29.374777126128983
"1138_HK,BG,ISRG,MCO",13.1419734228839,23.891527165716077,4.055659756747645,36.80858659080874,15.976139738488193,16.594033579058998,-0.6178938405708045,16.371091966422867,2.2506348297495973,26.73150298087984,0.9758750223415322,-18.449608478883896
"BIDU,BKR,DE,F",15.354091527909187,31.157245259770832,4.293858061135837,42.06304690423799,9.184581230129819,8.741362709347467,0.44321852078235136,25.963898488953312,4.176830139022403,38.27411949628181,0.3537443051565435,-53.58251828334923
"1177_HK,2318_HK,388_HK,HAL",23.461761187862585,27.238440648102923,3.6283588426104822,38.31475045101642,11.19984428610119,8.097429711688541,3.1024145744126486,22.122500013101227,3.760523964137756,33.648797217846614,0.5062648561179116,-34.9848093558567
"1171_HK,BIDU,EMN,MAR",17.417846017089687,30.57827074948274,3.5054440935528315,39.84717005038289,12.662711097018109,12.389197551932995,0.2735135450851134,23.826235069803136,3.601240279519477,35.33790991894088,0.5314608480912102,-48.953735591341186
"1919_HK,IT,MTRN,ON",15.652303004686875,32.96777010195403,5.728770644987906,46.34145882987097,22.528557808911476,19.13955350302894,3.389004305882537,27.693838405879028,3.8172312378708813,38.80674107584162,0.8134862881314772,-44.34757935775304
"3328_HK,DE,SMCI,WFC",9.41083571695227,26.035646582480094,3.55069955241981,37.01250697609299,20.615506932087403,17.79040512825034,2.82510180383706,25.016015849284358,6.110635310307791,36.585476180211245,0.8240923357376734,-25.077352640478246
"ADM,BLK,VRTX,WEX",19.428246184447605,23.256902888116457,4.363034242708116,37.0296098291116,13.484980763940069,11.85450200441782,1.630478759522247,19.185817326367648,2.308852328421131,28.309338861885223,0.7028619388243238,-24.423277962037105
"992_HK,DAP,RCL,VLO",14.117576130023357,26.058543227010393,5.228151318608015,41.0082872606172,14.072122223063154,9.085028092692005,4.98709413037115,26.989039711759055,4.686069044578735,37.84075048684057,0.521401367864599,-49.36086495962254
"2899_HK_ZIJIN,MET,RGLD,WFC",12.985610540627057,27.19848861539203,4.592316550571709,39.9590142582081,19.851377014584926,20.77973076894306,-0.9283537543581355,21.284625056571688,3.1029016806639853,32.6850397680942,0.9326627535990237,-34.3839682875877
"1398_HK,992_HK,EBAY,FSLR",14.980944572513021,30.29384021557231,5.867129447568267,43.16730472148289,13.340862244241801,11.026770950819408,2.3140912934223934,19.691209815969465,3.004930122438353,28.950815310584165,0.6775034326952544,-27.140675221100384
"2382_HK,CME,HAL,MAR",9.505534046993368,26.57496029397307,3.563645784334357,37.37532652062825,16.773441762806375,12.826918253092302,3.9465235097140727,26.501854777620114,5.155412240453689,39.65491979123434,0.6329157677284896,-46.649297186515625
"27_HK,EOG,NDAQ,WDC",21.057454055156576,27.27276266886077,5.596335456766605,42.36864972278776,15.552930874726645,12.75948067547601,2.7934501992506355,23.86474529614725,4.159321587804022,35.888365507511025,0.6517115804809166,-39.579646140019534
"DE,EOG,MATX,MKSI",10.56878017692975,25.17154555201414,2.2514624576812725,32.946982859122606,16.989308431083504,14.549253232141313,2.4400551989421926,26.041978430614943,3.5624770104661403,36.72145240782289,0.6523816336131696,-34.27900654600169
"992_HK,ALB,NUE,PLD",9.987640959309818,27.22429527517175,2.6381107435820774,35.620259972412214,14.903423512819458,11.719440626592025,3.183982886227432,23.646602873545014,3.557395876879424,34.441896823749744,0.6302564301738616,-33.651673743474596
"FICO,PLD,RGLD,VLO",10.597982833162867,26.810124577577582,3.66978681742464,38.10645314502592,23.210788998786526,22.661834016094563,0.5489549826919626,23.81782022282715,3.7052214335332656,35.603677938935796,0.9745135693207205,-32.21895461994565
"1919_HK,27_HK,AMAT,IT",16.85492300306466,30.384124730336232,6.028183840910271,44.33878731769947,21.553129726935172,21.62365962388879,-0.07052989695361944,24.337611758936806,3.5483825154037576,35.906000485763535,0.8855893478956838,-30.55722212524722
"3968_HK,MU,STLD,VLO",9.967159014974559,31.888972028395525,4.997612959725006,44.834100256407346,27.015451790507417,27.608339738596776,-0.5928879480893601,28.048222715013203,4.154323149991416,39.72927302857428,0.9631787391664933,-40.02022282921115
"ADM,BG,EME,ON",10.780929090579573,26.167532802105548,3.3043643802503366,36.304882702645834,17.833706555661657,19.683566796277052,-1.8498602406153974,23.869265192450243,2.772204295573654,32.40448170869701,0.7471409954128957,-38.07308357474838
"3968_HK,AAPL,MNST,MOS",24.074278772796156,25.55300079695187,4.886555563818471,40.14048172748973,17.473496785770525,17.507412952759726,-0.03391616698920075,19.161174274167795,3.2075629569968753,31.13412071026833,0.9119220218839866,-25.212425353045532
"AXP,CDNS,PRU,SLB",6.5944245726966555,26.407135530094735,2.2471769094421807,33.69096083836652,14.986090778654958,20.305871963498667,-5.319781184843708,25.377883138034562,2.396947055679792,33.05174973079345,0.5905177629333029,-43.572563121739385
"BIDU,FSLR,INFY,LRCX",19.461531603849714,32.28838232397058,6.291142774002477,45.55964139426328,19.34924553098312,23.607160211994493,-4.257914681011377,26.73943252775311,4.732510179034973,40.09080579536087,0.723622145342851,-30.946937439795075
"1088_HK,BIDU,F,RUB_RSS3",15.779276948742083,28.205560147099163,4.8472632210247895,41.06786011803728,8.177552617154472,6.025114958719602,2.1524376584348692,18.50494847425305,3.517224373990726,30.223837824835194,0.44191166641357305,-39.07608196489514
"3323_HK,FXI,MATX,MSACSR",9.445143477019124,26.119478534235853,4.8555104273869105,38.770104339771095,10.03215578252572,7.092888931532082,2.939266850993638,15.930901861905634,3.435216880513794,30.38120248216095,0.6297293065695708,-19.720815892567934
"1211_HK,BANANA_US,DAP,GS",14.688479209127415,21.4031619658612,6.320028946584665,39.912230122511914,15.965837566995123,15.512535133943238,0.4533024330518831,16.196261955795173,3.5464470453030077,29.441467930506924,0.9857729895065324,-28.33867475403252
"AXP,BANANA_US,SBUX,SWKS",15.784669158478604,22.81823797627911,4.202826769183439,36.376254423450916,8.533769793764613,10.11028044756448,-1.5765106537998674,18.914643080680797,2.3713409136122876,28.31948145665859,0.4511726579964339,-25.07011862821208
"ISRG,MOS,SBUX,SLB",17.830641838240723,25.613446529147964,4.161047805005494,37.925971383628266,8.803814987106273,12.019426151344458,-3.2156111642381857,25.52571113697543,3.4157590874266446,35.94692386889978,0.34489989093206697,-46.59304579950716
"1109_HK,3328_HK,INFY,RCL",18.746328366624642,28.716295820273956,4.680180027154871,41.111381734286866,13.440691526319037,9.01291874301615,4.427772783302886,21.833394759701985,4.070057977754463,31.40276560665224,0.6156024600959716,-37.43252131662391
"GOOGL,ISRG,ORANGE,RCL",19.8761548426575,25.61363592520945,5.765444068001595,41.78649706750063,21.70014681439225,18.983979515446347,2.716167298945904,24.411277340515753,4.567103768165048,36.33259705793823,0.8889394238447409,-36.5620925902884
"NDAQ,SLB,STZ,SWKS",20.551642527095716,23.427724011273046,4.102162011328574,36.48810297409402,4.9059824707939015,5.947245044610594,-1.0412625738166925,22.374180176979575,2.8215121569025268,31.52173858737922,0.21926982048001856,-40.36977195094066
"MNST,RUB_RSS3,SCCO,WFC",19.720124975137175,20.8509737963578,4.7413026933334095,36.795582518940975,13.997134781335996,12.540466736283772,1.456668045052223,18.760016084204047,2.6966341428638345,29.567222602379452,0.7461152868158571,-32.62446647033258
"AMAT,CAT,NUE,PRU",5.028450180809019,28.942301945487642,2.0302886202354107,35.17852024036911,21.669488528329396,22.858813844858904,-1.1893253165295103,28.403536590155582,2.2302220252736906,35.107527080366964,0.7629151552852701,-37.71680654459956
"CRM,DRI,HAL,PRU",15.47555570622363,28.153045470564987,3.228091858372009,37.85538245024529,10.570421350161041,8.82271304872424,1.7477083014368011,27.472072203340574,3.072107996641865,36.145803970056996,0.3847697134719852,-56.19470825576776
"AVAV,CF,MNST,MOS",20.28425010137358,26.011290561065692,5.280787638172382,41.35194929150629,16.992104204716483,15.801987572724041,1.1901166319924439,25.608862309578118,4.444529039540372,38.3573634720386,0.6635243689978828,-45.71326675160794
"LRCX,MET,STX,WDC",11.69547620652236,33.69042150241681,3.1396304327131057,41.08304524946587,25.624616724849947,27.020853706704308,-1.3962369818543596,34.86440299930214,3.055407988810388,42.03109824769512,0.7349793634889678,-39.56466612377562
"2319_HK,MTRN,NUE,NVDA",13.733911401131227,31.89484241690162,4.371172988785053,43.04111187369461,31.761987885761165,52.87180656770636,-21.109818681945193,25.275768062811043,4.584201589789706,38.94502633320587,1.2566181097576015,-29.242938002923324
"BLK,DAP,FSLR,SAM",18.953296934304852,26.6751918432982,6.975577974503812,43.53813077075671,12.863352694030382,10.201572309938145,2.6617803840922383,21.15651089118255,3.746477058356284,33.106307014753185,0.6080091731662367,-28.2991661487209
"ADM,GS,RCL,VRTX",15.784823003123915,25.16738233557187,5.580751759690231,40.811624721962936,18.560782711464398,14.834548468069064,3.726234243395332,25.932231371520476,3.9005503279467906,35.254562143952114,0.7157418289830771,-37.913741666312895
"1398_HK,BIDU,MNST,TER",24.40223371648731,26.762394789909855,4.386323143599277,39.433893852034544,14.896849066695417,15.64160024246959,-0.744751175774172,20.655598603955504,3.461782435199559,30.821684846777075,0.7212015179188611,-27.88309912584699
"1138_HK,AEM,BG,SLB",7.799919456453019,25.251158672517874,3.6368984372550086,36.45489785171269,9.53486233133891,9.379146175221065,0.15571615611784662,20.219574339882904,3.654369371671626,33.00070636444114,0.47156592770261696,-42.42676315304807
"1171_HK,CRM,MATX,PALM_KERNEL_OI",13.181910604129232,24.52512094540049,3.414291770303142,35.507054746670825,17.362898715629882,14.101863789838752,3.2610349257911286,17.857662231890448,3.5301416791616864,31.86288732499761,0.972294048916604,-33.44920708302451
"1211_HK,2628_HK,EOG,MAR",19.231474229417266,26.899806520448795,4.846609292756988,39.479533440736766,17.025795396137354,15.248486394873616,1.7773090012637383,23.315132686094707,4.283099774501604,36.57167197786313,0.7302465581202395,-49.06366098238978
"1211_HK,1919_HK,FICO,SWKS",22.93404063735871,33.69144828492481,7.482158062257074,50.52426630880169,24.645287450915564,24.195625436864844,0.44966201405072237,24.157371550666845,4.892880268238735,39.384221232043714,1.020197391890313,-29.711524646442065
"1171_HK,CDNS,MATX,TCOM",13.00211643297442,28.207675504076178,3.6274583344031006,38.11367207102642,20.789722636125486,20.926618292371767,-0.13689565624628308,19.369208836480098,3.4831547599348074,32.45417999804234,1.0733387621372528,-24.500892475171433
"MOS,PALM_KERNEL_OI,RUB_RSS3,WIT",7.850847236705261,22.533626547251167,3.776979730806012,35.13446000248549,7.274470763054519,4.287135677602905,2.9873350854516145,20.312726524330447,3.5214517354597095,32.855442256113484,0.3581237976271283,-47.830045236952635
"AAPL,BKR,BLK,NVDA",18.04279246317142,27.0723982391685,3.3800082661974358,37.04659076714624,31.00916654493362,53.12423103358657,-22.115064488652948,26.818042655236646,3.6480289743029597,36.76824434969045,1.1562800068437729,-36.08737014665184
"BG,EBAY,NUE,SBUX",8.736668912815016,24.3417425055207,2.302400943419524,32.49101680605965,12.039405546269698,10.66057219873584,1.3788333475338588,22.2335744538093,2.660687927369983,31.725543328060123,0.5414966258026485,-31.58579327340979
"FICO,ICE,KLAC,MKSI",12.050818049531099,27.66075313561327,2.8202254198014476,36.49677443631605,26.992689029558136,27.35516011091519,-0.36247108135705197,27.577261511559716,2.5959856638950654,34.682678414680325,0.9788023737688188,-30.467382608060632
"MAR,ORANGE,RGLD,SMCI",10.28211267346515,21.315209954802068,5.45168365081681,39.03468378371872,25.623696376045977,19.937508129566517,5.686188246479462,25.10240247005792,8.225091705258725,44.45537947109619,1.0207666938098796,-24.680347501812903
"1171_HK,2318_HK,3898_HK,AXP",11.045689373090983,31.904791420142235,3.9148515853227748,42.28202622876843,15.667678691824038,15.115443853281318,0.55223483854272,16.22415032825782,2.886474897288141,28.852208842796312,0.9657010305516851,-25.502902349190403
"CDNS,EME,EMN,MCO",11.060374810802687,26.506039333574154,2.2690096081604647,33.99944667593078,22.018490690048687,24.97454668288137,-2.9560559928326846,21.90718602814646,1.8437453127308294,29.05561222574789,1.005080737515043,-25.623240201556918
"388_HK,PRU,VLO,WDC",17.16944423239781,28.88983980002252,4.057970021861106,40.63853891215586,14.539475651014811,11.433705108351022,3.1057705426637883,26.458471726712585,3.9769433464899335,37.07257873487087,0.5495206148409432,-46.0585363678848
"27_HK,763_HK,921_HK,INFY",15.936169462123484,31.42757238338073,6.192868684884854,46.01544449554889,16.310158450787114,14.67538706370657,1.634771387080547,22.84386500425194,4.3208132879692265,36.500807252723824,0.7139841899674725,-32.378763616590845
"1919_HK,992_HK,IT,MNST",24.69953873708246,28.963620727170024,5.537628507929333,43.16271604086018,15.824376121311467,14.923829542325384,0.9005465789860834,20.921723456989174,2.638154117273158,30.580626119428928,0.756361021301289,-29.911665320969284
"1093_HK,1211_HK,AEM,LRCX",20.197058520122635,27.95778226556957,7.127064763151179,46.049775124869576,28.88396071817658,26.852251075474886,2.0317096427016956,21.075395589208085,5.39158966647288,38.57084300914429,1.3705062187761243,-24.672577720859866
"3323_HK,388_HK,BIIB,FICO",19.52056051737612,31.44418363403117,4.726367767122164,42.71739394057204,14.184605580816157,19.002901781249992,-4.818296200433836,18.807824871872366,3.0627410726782585,30.774248700894603,0.754186391964423,-24.084442530642825
"921_HK,992_HK,BIIB,BLK",18.2718798320034,26.94075456179748,4.932591032981446,40.255133673460456,13.054277600558418,14.554397539655994,-1.5001199390975772,19.122051378048834,3.381057912422092,31.503079860047166,0.682681859936015,-25.20741498071922
"1138_HK,3323_HK,F,SBUX",13.164875423840861,32.434977434050424,5.256098578759771,44.443832750227465,7.827570133575046,5.072595982208417,2.7549741513666293,18.89914232486096,2.924190086057309,30.380594962876227,0.4141759450786417,-23.238551954033447
"AMZN,CDNS,ICE,WDC",20.918631225155625,25.807412984715576,4.013947029443474,38.14616274380112,24.642386737669252,23.249616654026028,1.3927700836432244,23.909301010721244,3.153664434579553,32.79628555997357,1.030661110779411,-34.122972614313426
"IT,NDAQ,TEA_KOLKATA,VLO",19.25945922233703,23.225748251336313,5.4246157718955565,39.65576524751541,15.236495524021088,10.710449250060838,4.526046273960249,24.457350292782692,6.197023275962058,40.17538771654108,0.622982266746915,-39.658438808481534
"ALB,CRM,ISRG,MNST",33.856378933202166,27.60272378941466,4.8087518575891695,41.32287097865917,19.044215156784983,17.135459027668574,1.9087561291164068,23.971468490422914,2.9947394094696342,33.303218037560214,0.7944534213410218,-25.02651789843846
"763_HK,AMAT,DRI,F",9.237181698944719,25.8856694453042,4.10082626336385,38.04698582082565,17.504740807586018,18.44101837723484,-0.9362775696488246,25.923394587961536,4.3948752153111545,39.25661344194445,0.6752487892042879,-37.968099643713174
"2899_HK,GOOGL,MCO,SAM",22.257217456958745,23.115618542123848,4.734894229016148,37.5049094440779,21.36287523765612,22.39175671314011,-1.0288814754839892,20.357380387795597,2.7478848257190482,30.557813902184645,1.0493921531506738,-38.70616127553335
"1109_HK,2331_HK,ICE,VRTX",22.677485590515523,26.669356561207184,5.90337554708655,43.46499726335805,17.007482610666912,14.512935926731775,2.4945466839351393,17.27660613466207,3.062026710527996,28.903169466384938,0.9844226625358312,-23.945185337482357
"2333_HK,3323_HK,CRM,SBUX",26.22495683849726,32.59181231954259,5.596617947476598,45.37130234957254,12.77546425270173,9.546937061209636,3.228527191492092,19.74321013915557,3.751346108179512,33.31147224897251,0.6470814098951867,-42.99813804367797
"1109_HK,1398_HK,ADBE,TER",12.704174531114276,27.442587742186262,2.7259342405208082,35.85854861642741,16.61836596486794,16.59257398042422,0.02579198444372377,18.460042273992304,2.6829451229154357,27.640329994613055,0.9002344479070324,-29.655690874249352
"2899_HK_ZIJIN,ASML,PRU,WEX",17.107058833475275,30.594876549009083,3.8760192384798664,40.75524499501758,20.83243382959592,22.94183537519432,-2.1094015455983994,25.115410399323167,2.6996257187809416,34.126794916881884,0.8294681830147331,-36.07501998542136
