组合,γ*预测%,实际超额pp,再平衡x,死拿x,平均相关性,平均波动%,赢家集中度,MDD,年数
"['TMO', 'BIIB', 'PLUG', 'CELH']",20.131813883237665,-10.75959317585584,4.495508438746047,29.130115197955316,0.09594079799444434,64.45790237963791,4.274917156556149,-0.49576514963719065,19.666666666666668
"['GIS', 'BHP', 'UEC', 'PLUG']",17.872798766965403,-10.859677034570204,1.336554060798125,9.617941196513367,0.06879030586269624,60.38206532598708,1.2323525392724162,-0.5409759672959435,19.416666666666668
"['VTI', 'PLUG', 'CELH', 'LOG_MYS']",19.01692394935128,-10.940297066972192,1.932813468382141,12.922491027312084,0.03891489521471001,58.169948598384416,3.1234488704427683,-0.5066274376850913,18.916666666666668
"['VTI', 'PLUG', 'CELH', 'KBE']",19.676144979350322,-10.940806838862848,1.9681556017826547,14.200432428467169,0.25631902356195674,62.36598575993243,4.102366032918242,-0.7345119088785315,19.666666666666668
"['MRVL', 'CB', 'PLUG', 'CELH']",21.007482952917634,-10.980747441094385,4.853352300440316,32.39198002428246,0.1152890352612227,67.56299520894949,3.4238941096343445,-0.6597229711051904,19.666666666666668
"['LOW', 'NOC', 'PLUG', 'CELH']",19.849806941451114,-11.020403080878793,3.817036316251958,26.220593148121008,0.1270491801878552,63.67945988701664,2.1761181713450948,-0.6644994450673389,19.666666666666668
"['UEC', 'PLUG', '1138_HK', 'PSUGAISAUSDM']",18.18224383705421,-11.113473428331243,1.1066520296154385,8.32969276843968,0.1011066744436621,62.28983182650288,1.1860784052829454,-0.6429031845239825,19.25
"['UEC', 'FSLR', 'PLUG', '16_HK']",20.217188787047142,-11.377398704413144,1.8003297617764962,13.748720297847289,0.1848022774998841,67.57245175201714,1.6250467199718446,-0.7665496727260551,19.416666666666668
"['EWU', 'SQM', 'PLUG', 'CELH']",20.557274945394997,-11.386262406261993,2.0226997017361996,15.710075681857177,0.17998933598992173,66.13657529815629,4.641262582744566,-0.6621324684205715,19.666666666666668
"['UEC', 'PLUG', '2628_HK', 'LNG_JP']",17.855582945005693,-11.529765255192936,1.3396863946851192,9.967669833707063,0.007064913622834938,60.909306340170275,1.4441575851353274,-0.613780344458163,18.666666666666668
"['UEC', 'PLUG', '1919_HK', 'COAL_ZAF']",19.783703816511984,-11.608843811716563,1.9866917918299085,14.38801372950122,0.13059813871524847,69.06263791492783,1.951287363787144,-0.7919069623748216,18.666666666666668
"['WMT', 'PLUG', 'CELH', 'PALM_OIL']",19.48961801021166,-11.617778284679915,2.7250026657446367,19.681977390375938,0.026111704336321623,62.05437164335218,3.6987058047754293,-0.46824618755870806,18.916666666666668
"['AXP', 'PLUG', 'CELH', 'TEA_AVG_3_AUCT']",19.912696935397328,-11.683121006712582,2.5859508718941866,18.974851754611684,0.10223472276238765,64.31428731379651,3.3074451590983793,-0.554312940933322,18.916666666666668
"['CCL', 'UEC', 'PLUG', 'IGV']",19.58772254369189,-11.69957477191279,1.182707400094575,9.960332689680916,0.23660154331890212,67.95420306023881,1.735656287914669,-0.6824541865723627,19.416666666666668
"['CLF', 'PLUG', 'SOYBEAN_MEAL', 'DHHNGSP']",19.793923730898825,-11.706557525500294,0.8070217962399204,8.362455480359708,0.07287965449461734,65.24380836556608,2.3403468449413034,-0.8300492511980604,20.916666666666668
"['PLUG', 'NEE', 'CELH', 'RICE_THAI_5']",19.47626638417722,-11.775681304295738,2.3240741046404305,17.498301835846323,0.03204418472495435,62.1392574446864,3.1012883167726164,-0.5145988209289412,18.916666666666668
"['XLP', 'EMR', 'PLUG', 'CELH']",19.46699641292015,-11.854685144016663,1.9912447821478019,16.77953168469256,0.16448435476464193,60.794837686099136,1.4834609419027263,-0.5628858106999207,19.666666666666668
"['DIS', 'PLUG', 'CELH', '1044_HK']",19.757971230669348,-12.076069132262202,1.8017403073348721,15.931631216704046,0.11969186753927567,62.775897488496405,1.4698298227637887,-0.45733795772999586,19.666666666666668
"['MDT', 'DIS', 'PLUG', 'CELH']",19.75480339591647,-12.11978691956379,1.5528654485260656,14.05278436198229,0.18355799470287912,63.13624515362366,1.9382611117254511,-0.645521062855668,19.666666666666668
"['EWJ', 'IBM', 'PLUG', 'CELH']",19.45796324111412,-12.217442133193956,1.402908179726598,13.051621986501212,0.17473576800700652,61.073453392132734,1.5780260067675482,-0.5416362725255605,19.666666666666668
"['RIO', 'PLUG', 'CELH', 'XPT']",20.31016818780423,-12.825837386307137,1.3771673055876847,13.022676474902655,0.1619243660857137,66.19957687698282,1.4245264156151698,-0.7380447781137758,18.916666666666668
"['PLUG', 'CELH', 'WIT', 'CCI']",20.310858773212185,-12.834179320195528,1.0906965198196774,11.60798897272534,0.14494893327946487,65.69972542166062,2.0202321900510634,-0.6932477103460266,19.666666666666668
"['PLUG', 'CELH', 'WIT', '2_HK']",19.760133497677383,-12.854754565093373,1.0491005405759095,11.25483370036416,0.051266560935477344,61.527318161548614,1.8647530028114834,-0.5556464573293602,19.666666666666668
"['INTC', 'PLUG', 'CELH', 'GROUNDNUT_OIL']",20.248080777937137,-12.996686908379385,1.423489105808312,13.793896325765695,0.039112718083963806,63.10657165775545,1.3461471921191166,-0.5260897120787617,18.916666666666668
"['PLUG', 'MSTR', 'CELH', 'POILBREUSDM']",23.84721458196055,-13.074752693543989,2.638611562351134,25.96214893128434,0.13781260945371934,76.12677252994213,5.184184070260613,-0.7095939724104597,19.5
"['CLF', 'UEC', 'CELH', 'SUGAR_WORLD']",18.835012001032155,-13.191069833979041,2.9511209678348695,26.368861117675163,0.1409685402166246,66.98721754562273,4.13342464512404,-0.7669081877654635,18.666666666666668
"['PLUG', 'CELH', 'OIH', 'PHOS_ROCK']",21.76247320282259,-13.209310205912983,1.5283927635953054,15.056754450339824,0.0774029314451207,73.25396258229927,2.678573858026323,-0.8331912223999809,18.833333333333332
"['CME', 'PLUG', 'CELH', 'TSP']",19.975252120857913,-13.517631830670895,1.8127062649896002,18.603860998810543,0.02554697204148453,64.79360274618746,1.1293561563852796,-0.7193737416702851,18.916666666666668
"['UEC', 'CELH', 'BG', '981_HK']",17.217820964183005,-13.720316176615842,3.5211603174360833,36.877953037463826,0.16876002284979671,63.83037188454031,1.6763880483998475,-0.8116032946911534,19.416666666666668
"['NTAP', 'PLUG', 'CELH', 'COAL_AUS']",20.96761314517679,-13.859293287554042,1.819467725683508,19.726186123715042,0.06877796383529869,68.87581901917059,1.3065316433545313,-0.6649372173743588,18.916666666666668
"['HAL', 'PLUG', 'CELH', 'WHEAT_US_SRW']",21.00763020160624,-14.020104274709567,1.147383210231183,12.504039950684543,0.09262977776600402,69.24644906976499,2.003075596728047,-0.6414166232910495,18.333333333333332
"['CLF', 'PLUG', 'CELH', 'BG']",24.030699711591584,-15.705887292774246,0.8729269226750358,15.667660583291326,0.14307706764369188,76.49186566619935,1.71564974212433,-0.8781147681706601,19.666666666666668
"['UEC', 'MOD', 'WLDN', 'CELH']",21.629056973571874,-16.375081798134072,6.087219430642233,90.60232386088013,0.2226149768172705,75.62119728904649,1.421957969286771,-0.9128478805084712,19.416666666666668
